,src,iso_code,region,trg,weighted,log-weight,norm-log-weight,days_since_100_cases_in_China_2019,weeks_since_100_cases
13933,Senegal,SEN,Africa,Spain,8.0,2.0794415416798357,0.33271196462021163,69.0,9
13934,Senegal,SEN,Africa,Tunisia,1.0,0.0,0.0,69.0,9
13935,Senegal,SEN,Africa,Turkey,1.0,0.0,0.0,69.0,9
13936,Senegal,SEN,Africa,United Arab Emirates,1.0,0.0,0.0,69.0,9
13937,Senegal,SEN,Africa,United States of America,4.0,1.3862943611198906,0.22180797641347444,69.0,9
14038,Serbia,SRB,Europe,Austria,3.0,1.0986122886681098,0.17577866248809984,62.0,8
14039,Serbia,SRB,Europe,Belgium,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14040,Serbia,SRB,Europe,Bosnia and Herzegovina,3.0,1.0986122886681098,0.17577866248809984,62.0,8
14041,Serbia,SRB,Europe,Bulgaria,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14042,Serbia,SRB,Europe,Croatia,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14043,Serbia,SRB,Europe,Cyprus,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14044,Serbia,SRB,Europe,Czechia,1.0,0.0,0.0,62.0,8
14045,Serbia,SRB,Europe,Denmark,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14046,Serbia,SRB,Europe,France,4.0,1.3862943611198906,0.22180797641347444,62.0,8
14047,Serbia,SRB,Europe,Germany,25.0,3.2188758248682006,0.5150221721045597,62.0,8
14048,Serbia,SRB,Europe,Greece,4.0,1.3862943611198906,0.22180797641347444,62.0,8
14049,Serbia,SRB,Europe,Hungary,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14050,Serbia,SRB,Europe,Israel,1.0,0.0,0.0,62.0,8
14051,Serbia,SRB,Europe,Italy,6.0,1.791759469228055,0.28668265069483706,62.0,8
14052,Serbia,SRB,Europe,North Macedonia,1.0,0.0,0.0,62.0,8
14053,Serbia,SRB,Europe,Montenegro,4.0,1.3862943611198906,0.22180797641347444,62.0,8
14054,Serbia,SRB,Europe,Netherlands,3.0,1.0986122886681098,0.17577866248809984,62.0,8
14055,Serbia,SRB,Europe,Norway,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14056,Serbia,SRB,Europe,Poland,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14057,Serbia,SRB,Europe,Romania,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14058,Serbia,SRB,Europe,Russian Federation,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14059,Serbia,SRB,Europe,Slovenia,2.0,0.6931471805599453,0.11090398820673722,62.0,8
14060,Serbia,SRB,Europe,Sweden,6.0,1.791759469228055,0.28668265069483706,62.0,8
14061,Serbia,SRB,Europe,Switzerland,9.0,2.1972245773362196,0.3515573249761997,62.0,8
14062,Serbia,SRB,Europe,Tunisia,1.0,0.0,0.0,62.0,8
14063,Serbia,SRB,Europe,Turkey,6.0,1.791759469228055,0.28668265069483706,62.0,8
14064,Serbia,SRB,Europe,United Arab Emirates,3.0,1.0986122886681098,0.17577866248809984,62.0,8
14065,Serbia,SRB,Europe,United Kingdom of Great Britain and Northern Ireland,4.0,1.3862943611198906,0.22180797641347444,62.0,8
14234,Seychelles,SYC,Africa,Germany,1.0,0.0,0.0,999.0,142
14235,Seychelles,SYC,Africa,Kenya,1.0,0.0,0.0,999.0,142
14236,Seychelles,SYC,Africa,Mauritius,1.0,0.0,0.0,999.0,142
14237,Seychelles,SYC,Africa,Russian Federation,1.0,0.0,0.0,999.0,142
14238,Seychelles,SYC,Africa,South Africa,2.0,0.6931471805599453,0.11090398820673722,999.0,142
14239,Seychelles,SYC,Africa,Sri Lanka,2.0,0.6931471805599453,0.11090398820673722,999.0,142
14240,Seychelles,SYC,Africa,United Arab Emirates,4.0,1.3862943611198906,0.22180797641347444,999.0,142
14248,Sierra Leone,SLE,Africa,Côte d'Ivoire,1.0,0.0,0.0,102.0,14
14249,Sierra Leone,SLE,Africa,France,2.0,0.6931471805599453,0.11090398820673722,102.0,14
14250,Sierra Leone,SLE,Africa,Gambia,2.0,0.6931471805599453,0.11090398820673722,102.0,14
14251,Sierra Leone,SLE,Africa,Ghana,3.0,1.0986122886681098,0.17577866248809984,102.0,14
14252,Sierra Leone,SLE,Africa,Liberia,8.0,2.0794415416798357,0.33271196462021163,102.0,14
14253,Sierra Leone,SLE,Africa,Morocco,1.0,0.0,0.0,102.0,14
14254,Sierra Leone,SLE,Africa,Nigeria,1.0,0.0,0.0,102.0,14
14255,Sierra Leone,SLE,Africa,Senegal,2.0,0.6931471805599453,0.11090398820673722,102.0,14
14256,Sierra Leone,SLE,Africa,United Kingdom of Great Britain and Northern Ireland,2.0,0.6931471805599453,0.11090398820673722,102.0,14
14266,Singapore,SGP,Asia,Australia,42.0,3.7376696182833684,0.5980295078628393,43.0,6
14267,Singapore,SGP,Asia,Bangladesh,4.0,1.3862943611198906,0.22180797641347444,43.0,6
14268,Singapore,SGP,Asia,Brunei,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14269,Singapore,SGP,Asia,Myanmar,6.0,1.791759469228055,0.28668265069483706,43.0,6
14270,Singapore,SGP,Asia,Cambodia,8.0,2.0794415416798357,0.33271196462021163,43.0,6
14271,Singapore,SGP,Asia,China,44.0,3.784189633918261,0.6054727398488391,43.0,6
14272,Singapore,SGP,Asia,Denmark,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14273,Singapore,SGP,Asia,East Timor,1.0,0.0,0.0,43.0,6
14274,Singapore,SGP,Asia,Finland,1.0,0.0,0.0,43.0,6
14275,Singapore,SGP,Asia,France,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14276,Singapore,SGP,Asia,Germany,7.0,1.9459101490553132,0.3113468571680022,43.0,6
14277,Singapore,SGP,Asia,Hong Kong,8.0,2.0794415416798357,0.33271196462021163,43.0,6
14278,Singapore,SGP,Asia,India,34.0,3.5263605246161616,0.5642199189482415,43.0,6
14279,Singapore,SGP,Asia,Indonesia,62.0,4.127134385045092,0.6603441173877443,43.0,6
14280,Singapore,SGP,Asia,Italy,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14281,Singapore,SGP,Asia,Japan,18.0,2.8903717578961645,0.4624613131829369,43.0,6
14282,Singapore,SGP,Asia,Lao People's Democratic Republic,1.0,0.0,0.0,43.0,6
14283,Singapore,SGP,Asia,Macao,1.0,0.0,0.0,43.0,6
14284,Singapore,SGP,Asia,Malaysia,39.0,3.6635616461296463,0.5861721853485615,43.0,6
14285,Singapore,SGP,Asia,Maldives,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14286,Singapore,SGP,Asia,Nepal,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14287,Singapore,SGP,Asia,Netherlands,3.0,1.0986122886681098,0.17577866248809984,43.0,6
14288,Singapore,SGP,Asia,New Zealand,5.0,1.6094379124341003,0.25751108605227985,43.0,6
14289,Singapore,SGP,Asia,Papua New Guinea,1.0,0.0,0.0,43.0,6
14290,Singapore,SGP,Asia,Philippines,17.0,2.833213344056216,0.4533159307415043,43.0,6
14291,Singapore,SGP,Asia,Qatar,1.0,0.0,0.0,43.0,6
14292,Singapore,SGP,Asia,Russian Federation,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14293,Singapore,SGP,Asia,Saudi Arabia,3.0,1.0986122886681098,0.17577866248809984,43.0,6
14294,Singapore,SGP,Asia,South Africa,4.0,1.3862943611198906,0.22180797641347444,43.0,6
14295,Singapore,SGP,Asia,"Korea, Republic of",5.0,1.6094379124341003,0.25751108605227985,43.0,6
14296,Singapore,SGP,Asia,Spain,1.0,0.0,0.0,43.0,6
14297,Singapore,SGP,Asia,Sri Lanka,5.0,1.6094379124341003,0.25751108605227985,43.0,6
14298,Singapore,SGP,Asia,Switzerland,3.0,1.0986122886681098,0.17577866248809984,43.0,6
14299,Singapore,SGP,Asia,Taiwan,8.0,2.0794415416798357,0.33271196462021163,43.0,6
14300,Singapore,SGP,Asia,Thailand,27.0,3.295836866004329,0.5273359874642995,43.0,6
14301,Singapore,SGP,Asia,Turkey,3.0,1.0986122886681098,0.17577866248809984,43.0,6
14302,Singapore,SGP,Asia,United Arab Emirates,11.0,2.3978952727983707,0.3836647634353647,43.0,6
14303,Singapore,SGP,Asia,United Kingdom of Great Britain and Northern Ireland,4.0,1.3862943611198906,0.22180797641347444,43.0,6
14304,Singapore,SGP,Asia,Uzbekistan,2.0,0.6931471805599453,0.11090398820673722,43.0,6
14305,Singapore,SGP,Asia,Viet Nam,12.0,2.4849066497880004,0.3975866389015743,43.0,6
14306,Slovakia,SVK,Europe,Austria,1.0,0.0,0.0,61.0,8
14307,Slovakia,SVK,Europe,Belgium,1.0,0.0,0.0,61.0,8
14308,Slovakia,SVK,Europe,Czechia,5.0,1.6094379124341003,0.25751108605227985,61.0,8
14309,Slovakia,SVK,Europe,France,1.0,0.0,0.0,61.0,8
14310,Slovakia,SVK,Europe,Ireland,1.0,0.0,0.0,61.0,8
14311,Slovakia,SVK,Europe,Italy,4.0,1.3862943611198906,0.22180797641347444,61.0,8
14312,Slovakia,SVK,Europe,Norway,1.0,0.0,0.0,61.0,8
14313,Slovakia,SVK,Europe,Spain,3.0,1.0986122886681098,0.17577866248809984,61.0,8
14314,Slovakia,SVK,Europe,United Kingdom of Great Britain and Northern Ireland,6.0,1.791759469228055,0.28668265069483706,61.0,8
14351,Slovenia,SVN,Europe,Albania,1.0,0.0,0.0,56.0,8
14352,Slovenia,SVN,Europe,Austria,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14353,Slovenia,SVN,Europe,Belgium,3.0,1.0986122886681098,0.17577866248809984,56.0,8
14354,Slovenia,SVN,Europe,Bosnia and Herzegovina,1.0,0.0,0.0,56.0,8
14355,Slovenia,SVN,Europe,Czechia,1.0,0.0,0.0,56.0,8
14356,Slovenia,SVN,Europe,Denmark,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14357,Slovenia,SVN,Europe,Finland,1.0,0.0,0.0,56.0,8
14358,Slovenia,SVN,Europe,France,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14359,Slovenia,SVN,Europe,Germany,4.0,1.3862943611198906,0.22180797641347444,56.0,8
14360,Slovenia,SVN,Europe,North Macedonia,1.0,0.0,0.0,56.0,8
14361,Slovenia,SVN,Europe,Montenegro,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14362,Slovenia,SVN,Europe,Netherlands,1.0,0.0,0.0,56.0,8
14363,Slovenia,SVN,Europe,Poland,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14364,Slovenia,SVN,Europe,Russian Federation,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14365,Slovenia,SVN,Europe,Serbia,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14366,Slovenia,SVN,Europe,Switzerland,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14367,Slovenia,SVN,Europe,Turkey,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14368,Slovenia,SVN,Europe,United Kingdom of Great Britain and Northern Ireland,2.0,0.6931471805599453,0.11090398820673722,56.0,8
14423,Somalia,SOM,Africa,Djibouti,4.0,1.3862943611198906,0.22180797641347444,91.0,13
14424,Somalia,SOM,Africa,Ethiopia,1.0,0.0,0.0,91.0,13
14425,Somalia,SOM,Africa,Kenya,6.0,1.791759469228055,0.28668265069483706,91.0,13
14426,Somalia,SOM,Africa,Uganda,1.0,0.0,0.0,91.0,13
14427,Somalia,SOM,Africa,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,91.0,13
14428,Somalia,SOM,Africa,Yemen,1.0,0.0,0.0,91.0,13
14441,Solomon Islands,SLB,Oceania,Australia,2.0,0.6931471805599453,0.11090398820673722,999.0,142
14442,Solomon Islands,SLB,Oceania,Fiji,2.0,0.6931471805599453,0.11090398820673722,999.0,142
14443,Solomon Islands,SLB,Oceania,Papua New Guinea,1.0,0.0,0.0,999.0,142
14444,Solomon Islands,SLB,Oceania,Vanuatu,3.0,1.0986122886681098,0.17577866248809984,999.0,142
14445,South Africa,ZAF,Africa,Angola,3.0,1.0986122886681098,0.17577866248809984,61.0,8
14446,South Africa,ZAF,Africa,Australia,4.0,1.3862943611198906,0.22180797641347444,61.0,8
14447,South Africa,ZAF,Africa,Botswana,9.0,2.1972245773362196,0.3515573249761997,61.0,8
14448,South Africa,ZAF,Africa,Brazil,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14449,South Africa,ZAF,Africa,Congo,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14450,South Africa,ZAF,Africa,"Congo, Democratic Republic of the",3.0,1.0986122886681098,0.17577866248809984,61.0,8
14451,South Africa,ZAF,Africa,Egypt,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14452,South Africa,ZAF,Africa,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14453,South Africa,ZAF,Africa,France,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14454,South Africa,ZAF,Africa,Gabon,1.0,0.0,0.0,61.0,8
14455,South Africa,ZAF,Africa,Germany,6.0,1.791759469228055,0.28668265069483706,61.0,8
14456,South Africa,ZAF,Africa,Ghana,1.0,0.0,0.0,61.0,8
14457,South Africa,ZAF,Africa,Hong Kong,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14458,South Africa,ZAF,Africa,India,3.0,1.0986122886681098,0.17577866248809984,61.0,8
14459,South Africa,ZAF,Africa,Israel,1.0,0.0,0.0,61.0,8
14460,South Africa,ZAF,Africa,Kenya,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14461,South Africa,ZAF,Africa,Lesotho,1.0,0.0,0.0,61.0,8
14462,South Africa,ZAF,Africa,Madagascar,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14463,South Africa,ZAF,Africa,Malawi,3.0,1.0986122886681098,0.17577866248809984,61.0,8
14464,South Africa,ZAF,Africa,Mauritius,5.0,1.6094379124341003,0.25751108605227985,61.0,8
14465,South Africa,ZAF,Africa,Mozambique,15.0,2.70805020110221,0.4332897485403797,61.0,8
14466,South Africa,ZAF,Africa,Namibia,9.0,2.1972245773362196,0.3515573249761997,61.0,8
14467,South Africa,ZAF,Africa,Netherlands,3.0,1.0986122886681098,0.17577866248809984,61.0,8
14468,South Africa,ZAF,Africa,Nigeria,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14469,South Africa,ZAF,Africa,Qatar,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14470,South Africa,ZAF,Africa,Réunion,1.0,0.0,0.0,61.0,8
14471,South Africa,ZAF,Africa,Rwanda,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14472,South Africa,ZAF,Africa,Saudi Arabia,1.0,0.0,0.0,61.0,8
14473,South Africa,ZAF,Africa,Senegal,3.0,1.0986122886681098,0.17577866248809984,61.0,8
14474,South Africa,ZAF,Africa,Seychelles,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14475,South Africa,ZAF,Africa,Singapore,4.0,1.3862943611198906,0.22180797641347444,61.0,8
14476,South Africa,ZAF,Africa,Swaziland,1.0,0.0,0.0,61.0,8
14477,South Africa,ZAF,Africa,Switzerland,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14478,South Africa,ZAF,Africa,"Tanzania, United Republic of",2.0,0.6931471805599453,0.11090398820673722,61.0,8
14479,South Africa,ZAF,Africa,Thailand,2.0,0.6931471805599453,0.11090398820673722,61.0,8
14480,South Africa,ZAF,Africa,Turkey,1.0,0.0,0.0,61.0,8
14481,South Africa,ZAF,Africa,Uganda,1.0,0.0,0.0,61.0,8
14482,South Africa,ZAF,Africa,United Arab Emirates,10.0,2.302585092994046,0.3684150742590171,61.0,8
14483,South Africa,ZAF,Africa,United Kingdom of Great Britain and Northern Ireland,9.0,2.1972245773362196,0.3515573249761997,61.0,8
14484,South Africa,ZAF,Africa,United States of America,5.0,1.6094379124341003,0.25751108605227985,61.0,8
14485,South Africa,ZAF,Africa,Zambia,7.0,1.9459101490553132,0.3113468571680022,61.0,8
14486,South Africa,ZAF,Africa,Zimbabwe,9.0,2.1972245773362196,0.3515573249761997,61.0,8
14697,South Sudan,SSD,Africa,Egypt,2.0,0.6931471805599453,0.11090398820673722,112.0,16
14698,South Sudan,SSD,Africa,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,112.0,16
14699,South Sudan,SSD,Africa,Kenya,2.0,0.6931471805599453,0.11090398820673722,112.0,16
14700,South Sudan,SSD,Africa,Rwanda,1.0,0.0,0.0,112.0,16
14701,South Sudan,SSD,Africa,Sudan,2.0,0.6931471805599453,0.11090398820673722,112.0,16
14702,South Sudan,SSD,Africa,Uganda,2.0,0.6931471805599453,0.11090398820673722,112.0,16
14703,South Sudan,SSD,Africa,United Arab Emirates,1.0,0.0,0.0,112.0,16
14746,Spain,ESP,Europe,Algeria,14.0,2.6390573296152584,0.4222508453747394,44.0,6
14747,Spain,ESP,Europe,Angola,1.0,0.0,0.0,44.0,6
14748,Spain,ESP,Europe,Argentina,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14749,Spain,ESP,Europe,Austria,40.0,3.6888794541139363,0.5902230506724915,44.0,6
14750,Spain,ESP,Europe,Belarus,1.0,0.0,0.0,44.0,6
14751,Spain,ESP,Europe,Belgium,60.0,4.0943445622221,0.6550977249538541,44.0,6
14752,Spain,ESP,Europe,Bolivia,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14753,Spain,ESP,Europe,Brazil,8.0,2.0794415416798357,0.33271196462021163,44.0,6
14754,Spain,ESP,Europe,Bulgaria,8.0,2.0794415416798357,0.33271196462021163,44.0,6
14755,Spain,ESP,Europe,Canada,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14756,Spain,ESP,Europe,Cabo Verde,1.0,0.0,0.0,44.0,6
14757,Spain,ESP,Europe,Chile,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14758,Spain,ESP,Europe,China,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14759,Spain,ESP,Europe,Colombia,5.0,1.6094379124341003,0.25751108605227985,44.0,6
14760,Spain,ESP,Europe,Costa Rica,1.0,0.0,0.0,44.0,6
14761,Spain,ESP,Europe,Croatia,5.0,1.6094379124341003,0.25751108605227985,44.0,6
14762,Spain,ESP,Europe,Cuba,3.0,1.0986122886681098,0.17577866248809984,44.0,6
14763,Spain,ESP,Europe,Czechia,16.0,2.772588722239781,0.4436159528269489,44.0,6
14764,Spain,ESP,Europe,Denmark,31.0,3.4339872044851463,0.549440129181007,44.0,6
14765,Spain,ESP,Europe,Dominican Republic,5.0,1.6094379124341003,0.25751108605227985,44.0,6
14766,Spain,ESP,Europe,Ecuador,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14767,Spain,ESP,Europe,Egypt,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14768,Spain,ESP,Europe,Equatorial Guinea,1.0,0.0,0.0,44.0,6
14769,Spain,ESP,Europe,Estonia,1.0,0.0,0.0,44.0,6
14770,Spain,ESP,Europe,Finland,16.0,2.772588722239781,0.4436159528269489,44.0,6
14771,Spain,ESP,Europe,France,151.0,5.017279836814924,0.8027679538456993,44.0,6
14772,Spain,ESP,Europe,Gambia,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14773,Spain,ESP,Europe,Germany,353.0,5.8664680569332965,0.9386386072806999,44.0,6
14774,Spain,ESP,Europe,Ghana,1.0,0.0,0.0,44.0,6
14775,Spain,ESP,Europe,Greece,7.0,1.9459101490553132,0.3113468571680022,44.0,6
14776,Spain,ESP,Europe,Guatemala,1.0,0.0,0.0,44.0,6
14777,Spain,ESP,Europe,Hungary,5.0,1.6094379124341003,0.25751108605227985,44.0,6
14778,Spain,ESP,Europe,Iceland,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14779,Spain,ESP,Europe,Ireland,53.0,3.970291913552122,0.635249222542006,44.0,6
14780,Spain,ESP,Europe,Israel,6.0,1.791759469228055,0.28668265069483706,44.0,6
14781,Spain,ESP,Europe,Italy,120.0,4.787491742782046,0.7660017131605913,44.0,6
14782,Spain,ESP,Europe,Jordan,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14783,Spain,ESP,Europe,Latvia,3.0,1.0986122886681098,0.17577866248809984,44.0,6
14784,Spain,ESP,Europe,Libya,1.0,0.0,0.0,44.0,6
14785,Spain,ESP,Europe,Lithuania,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14786,Spain,ESP,Europe,Luxembourg,12.0,2.4849066497880004,0.3975866389015743,44.0,6
14787,Spain,ESP,Europe,Malta,4.0,1.3862943611198906,0.22180797641347444,44.0,6
14788,Spain,ESP,Europe,Mauritania,3.0,1.0986122886681098,0.17577866248809984,44.0,6
14789,Spain,ESP,Europe,Mexico,8.0,2.0794415416798357,0.33271196462021163,44.0,6
14790,Spain,ESP,Europe,Morocco,39.0,3.6635616461296463,0.5861721853485615,44.0,6
14791,Spain,ESP,Europe,Netherlands,68.0,4.219507705176107,0.6751239071549787,44.0,6
14792,Spain,ESP,Europe,Nigeria,1.0,0.0,0.0,44.0,6
14793,Spain,ESP,Europe,Norway,52.0,3.9512437185814275,0.6322014992739362,44.0,6
14794,Spain,ESP,Europe,Pakistan,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14795,Spain,ESP,Europe,Panama,1.0,0.0,0.0,44.0,6
14796,Spain,ESP,Europe,Peru,3.0,1.0986122886681098,0.17577866248809984,44.0,6
14797,Spain,ESP,Europe,Poland,22.0,3.091042453358316,0.4945687516421019,44.0,6
14798,Spain,ESP,Europe,Portugal,43.0,3.7612001156935624,0.6017944023621153,44.0,6
14799,Spain,ESP,Europe,Qatar,5.0,1.6094379124341003,0.25751108605227985,44.0,6
14800,Spain,ESP,Europe,Romania,17.0,2.833213344056216,0.4533159307415043,44.0,6
14801,Spain,ESP,Europe,Russian Federation,28.0,3.332204510175204,0.5331548335814766,44.0,6
14802,Spain,ESP,Europe,Saudi Arabia,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14803,Spain,ESP,Europe,Senegal,7.0,1.9459101490553132,0.3113468571680022,44.0,6
14804,Spain,ESP,Europe,Singapore,1.0,0.0,0.0,44.0,6
14805,Spain,ESP,Europe,Slovakia,3.0,1.0986122886681098,0.17577866248809984,44.0,6
14806,Spain,ESP,Europe,"Korea, Republic of",1.0,0.0,0.0,44.0,6
14807,Spain,ESP,Europe,Sweden,34.0,3.5263605246161616,0.5642199189482415,44.0,6
14808,Spain,ESP,Europe,Switzerland,42.0,3.7376696182833684,0.5980295078628393,44.0,6
14809,Spain,ESP,Europe,Thailand,1.0,0.0,0.0,44.0,6
14810,Spain,ESP,Europe,Tunisia,3.0,1.0986122886681098,0.17577866248809984,44.0,6
14811,Spain,ESP,Europe,Turkey,7.0,1.9459101490553132,0.3113468571680022,44.0,6
14812,Spain,ESP,Europe,Ukraine,11.0,2.3978952727983707,0.3836647634353647,44.0,6
14813,Spain,ESP,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,44.0,6
14814,Spain,ESP,Europe,United Kingdom of Great Britain and Northern Ireland,512.0,6.238324625039508,0.998135893860635,44.0,6
14815,Spain,ESP,Europe,United States of America,57.0,4.04305126783455,0.6468907653421219,44.0,6
14816,Spain,ESP,Europe,Uruguay,1.0,0.0,0.0,44.0,6
14817,Spain,ESP,Europe,Venezuela (Bolivarian Republic of),4.0,1.3862943611198906,0.22180797641347444,44.0,6
14818,Spain,ESP,Europe,Western Sahara,3.0,1.0986122886681098,0.17577866248809984,44.0,6
15038,Sri Lanka,LKA,Asia,Bahrain,2.0,0.6931471805599453,0.11090398820673722,67.0,9
15039,Sri Lanka,LKA,Asia,Bangladesh,2.0,0.6931471805599453,0.11090398820673722,67.0,9
15040,Sri Lanka,LKA,Asia,China,5.0,1.6094379124341003,0.25751108605227985,67.0,9
15041,Sri Lanka,LKA,Asia,France,1.0,0.0,0.0,67.0,9
15042,Sri Lanka,LKA,Asia,Germany,1.0,0.0,0.0,67.0,9
15043,Sri Lanka,LKA,Asia,India,22.0,3.091042453358316,0.4945687516421019,67.0,9
15044,Sri Lanka,LKA,Asia,Indonesia,2.0,0.6931471805599453,0.11090398820673722,67.0,9
15045,Sri Lanka,LKA,Asia,Italy,3.0,1.0986122886681098,0.17577866248809984,67.0,9
15046,Sri Lanka,LKA,Asia,Japan,1.0,0.0,0.0,67.0,9
15047,Sri Lanka,LKA,Asia,Kuwait,3.0,1.0986122886681098,0.17577866248809984,67.0,9
15048,Sri Lanka,LKA,Asia,Malaysia,4.0,1.3862943611198906,0.22180797641347444,67.0,9
15049,Sri Lanka,LKA,Asia,Maldives,11.0,2.3978952727983707,0.3836647634353647,67.0,9
15050,Sri Lanka,LKA,Asia,Oman,3.0,1.0986122886681098,0.17577866248809984,67.0,9
15051,Sri Lanka,LKA,Asia,Pakistan,2.0,0.6931471805599453,0.11090398820673722,67.0,9
15052,Sri Lanka,LKA,Asia,Qatar,2.0,0.6931471805599453,0.11090398820673722,67.0,9
15053,Sri Lanka,LKA,Asia,Russian Federation,1.0,0.0,0.0,67.0,9
15054,Sri Lanka,LKA,Asia,Saudi Arabia,11.0,2.3978952727983707,0.3836647634353647,67.0,9
15055,Sri Lanka,LKA,Asia,Seychelles,2.0,0.6931471805599453,0.11090398820673722,67.0,9
15056,Sri Lanka,LKA,Asia,Singapore,5.0,1.6094379124341003,0.25751108605227985,67.0,9
15057,Sri Lanka,LKA,Asia,"Korea, Republic of",1.0,0.0,0.0,67.0,9
15058,Sri Lanka,LKA,Asia,Thailand,4.0,1.3862943611198906,0.22180797641347444,67.0,9
15059,Sri Lanka,LKA,Asia,United Arab Emirates,12.0,2.4849066497880004,0.3975866389015743,67.0,9
15060,Sri Lanka,LKA,Asia,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,67.0,9
15084,Sudan,SDN,Africa,Bahrain,1.0,0.0,0.0,95.0,13
15085,Sudan,SDN,Africa,Chad,1.0,0.0,0.0,95.0,13
15086,Sudan,SDN,Africa,Egypt,3.0,1.0986122886681098,0.17577866248809984,95.0,13
15087,Sudan,SDN,Africa,Eritrea,1.0,0.0,0.0,95.0,13
15088,Sudan,SDN,Africa,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,95.0,13
15089,Sudan,SDN,Africa,Jordan,2.0,0.6931471805599453,0.11090398820673722,95.0,13
15090,Sudan,SDN,Africa,Kenya,1.0,0.0,0.0,95.0,13
15091,Sudan,SDN,Africa,Qatar,2.0,0.6931471805599453,0.11090398820673722,95.0,13
15092,Sudan,SDN,Africa,Saudi Arabia,8.0,2.0794415416798357,0.33271196462021163,95.0,13
15093,Sudan,SDN,Africa,South Sudan,2.0,0.6931471805599453,0.11090398820673722,95.0,13
15094,Sudan,SDN,Africa,Turkey,1.0,0.0,0.0,95.0,13
15095,Sudan,SDN,Africa,United Arab Emirates,10.0,2.302585092994046,0.3684150742590171,95.0,13
15096,Sudan,SDN,Africa,Yemen,1.0,0.0,0.0,95.0,13
15175,Suriname,SUR,Americas,Aruba,1.0,0.0,0.0,142.0,20
15176,Suriname,SUR,Americas,Brazil,1.0,0.0,0.0,142.0,20
15177,Suriname,SUR,Americas,French Guiana,1.0,0.0,0.0,142.0,20
15178,Suriname,SUR,Americas,Guyana,1.0,0.0,0.0,142.0,20
15179,Suriname,SUR,Americas,Netherlands,2.0,0.6931471805599453,0.11090398820673722,142.0,20
15180,Suriname,SUR,Americas,Netherlands Antilles,1.0,0.0,0.0,142.0,20
15181,Suriname,SUR,Americas,Trinidad and Tobago,3.0,1.0986122886681098,0.17577866248809984,142.0,20
15196,Swaziland,SWZ,Africa,South Africa,1.0,0.0,0.0,105.0,15
