	src	trg	weighted	log-weight	norm-log-weight	iso_code_src	iso_code_trg
744	Lebanon	Saudi Arabia	12	2.48490665	0.3581943416	LBN	SAU
745	Libya	Saudi Arabia	4	1.386294361	0.1998315695	LBY	SAU
746	Malaysia	Saudi Arabia	11	2.397895273	0.345651825	MYS	SAU
747	Morocco	Saudi Arabia	8	2.079441542	0.2997473543	MAR	SAU
748	Netherlands	Saudi Arabia	6	1.791759469	0.2582785568	NLD	SAU
749	Nigeria	Saudi Arabia	2	0.6931471806	0.09991578476	NGA	SAU
750	Oman	Saudi Arabia	14	2.63905733	0.3804148549	OMN	SAU
751	Pakistan	Saudi Arabia	79	4.369447852	0.6298472004	PAK	SAU
752	Philippines	Saudi Arabia	10	2.302585093	0.3319130525	PHL	SAU
753	Qatar	Saudi Arabia	18	2.890371758	0.4166413289	QAT	SAU
754	Algeria	Senegal	2	0.6931471806	0.09991578476	DZA	SEN
755	Belgium	Senegal	10	2.302585093	0.3319130525	BEL	SEN
756	Benin	Senegal	4	1.386294361	0.1998315695	BEN	SEN
757	Burkina Faso	Senegal	2	0.6931471806	0.09991578476	BFA	SEN
758	Cameroon	Senegal	2	0.6931471806	0.09991578476	CMR	SEN
759	Cabo Verde	Senegal	4	1.386294361	0.1998315695	CPV	SEN
760	Côte d'Ivoire	Senegal	6	1.791759469	0.2582785568	CIV	SEN
761	France	Senegal	6	1.791759469	0.2582785568	FRA	SEN
762	Gambia	Senegal	8	2.079441542	0.2997473543	GMB	SEN
763	Ghana	Senegal	6	1.791759469	0.2582785568	GHA	SEN
764	Guinea	Senegal	16	2.772588722	0.399663139	GIN	SEN
765	Guinea-Bissau	Senegal	4	1.386294361	0.1998315695	GNB	SEN
766	Italy	Senegal	2	0.6931471806	0.09991578476	ITA	SEN
767	Mali	Senegal	10	2.302585093	0.3319130525	MLI	SEN
768	Mauritania	Senegal	5	1.609437912	0.2319972678	MRT	SEN
769	Morocco	Senegal	2	0.6931471806	0.09991578476	MAR	SEN
770	Nigeria	Senegal	2	0.6931471806	0.09991578476	NGA	SEN
771	Portugal	Senegal	2	0.6931471806	0.09991578476	PRT	SEN
772	Algeria	Spain	28	3.33220451	0.4803306397	DZA	ESP
773	Angola	Spain	2	0.6931471806	0.09991578476	AGO	ESP
774	Argentina	Spain	8	2.079441542	0.2997473543	ARG	ESP
775	Austria	Spain	80	4.382026635	0.6316604068	AUT	ESP
776	Belarus	Spain	2	0.6931471806	0.09991578476	BLR	ESP
777	Belgium	Spain	117	4.762173935	0.6864578826	BEL	ESP
778	Bolivia	Spain	4	1.386294361	0.1998315695	BOL	ESP
779	Brazil	Spain	16	2.772588722	0.399663139	BRA	ESP
780	Bulgaria	Spain	16	2.772588722	0.399663139	BGR	ESP
781	Canada	Spain	8	2.079441542	0.2997473543	CAN	ESP
782	Cabo Verde	Spain	2	0.6931471806	0.09991578476	CPV	ESP
783	Chile	Spain	4	1.386294361	0.1998315695	CHL	ESP
784	China	Spain	4	1.386294361	0.1998315695	CHN	ESP
785	Colombia	Spain	10	2.302585093	0.3319130525	COL	ESP
786	Costa Rica	Spain	2	0.6931471806	0.09991578476	CRI	ESP
787	Croatia	Spain	10	2.302585093	0.3319130525	HRV	ESP
788	Cuba	Spain	5	1.609437912	0.2319972678	CUB	ESP
789	Czechia	Spain	32	3.465735903	0.4995789238	CZE	ESP
790	Denmark	Spain	62	4.127134385	0.594918197	DNK	ESP
791	Dominican Republic	Spain	10	2.302585093	0.3319130525	DOM	ESP
792	Ecuador	Spain	8	2.079441542	0.2997473543	ECU	ESP
793	Egypt	Spain	4	1.386294361	0.1998315695	EGY	ESP
794	El Salvador	Spain	2	0.6931471806	0.09991578476	SLV	ESP
795	Equatorial Guinea	Spain	2	0.6931471806	0.09991578476	GNQ	ESP
796	Estonia	Spain	2	0.6931471806	0.09991578476	EST	ESP
797	Finland	Spain	32	3.465735903	0.4995789238	FIN	ESP
798	France	Spain	300	5.703782475	0.8221888771	FRA	ESP
799	Gambia	Spain	8	2.079441542	0.2997473543	GMB	ESP
800	Germany	Spain	707	6.561030666	0.9457594955	DEU	ESP
801	Ghana	Spain	2	0.6931471806	0.09991578476	GHA	ESP
802	Greece	Spain	14	2.63905733	0.3804148549	GRC	ESP
803	Hungary	Spain	10	2.302585093	0.3319130525	HUN	ESP
804	Iceland	Spain	4	1.386294361	0.1998315695	ISL	ESP
805	Ireland	Spain	106	4.663439094	0.672225452	IRL	ESP
806	Israel	Spain	12	2.48490665	0.3581943416	ISR	ESP
807	Italy	Spain	240	5.480638923	0.7900231789	ITA	ESP
808	Jordan	Spain	8	2.079441542	0.2997473543	JOR	ESP
809	Latvia	Spain	6	1.791759469	0.2582785568	LVA	ESP
810	Libya	Spain	2	0.6931471806	0.09991578476	LBY	ESP
811	Lithuania	Spain	8	2.079441542	0.2997473543	LTU	ESP
812	Luxembourg	Spain	24	3.17805383	0.4581101264	LUX	ESP
813	Malta	Spain	8	2.079441542	0.2997473543	MLT	ESP
814	Mauritania	Spain	6	1.791759469	0.2582785568	MRT	ESP
815	Mexico	Spain	16	2.772588722	0.399663139	MEX	ESP
816	Morocco	Spain	78	4.356708827	0.6280108952	MAR	ESP
817	Netherlands	Spain	136	4.912654886	0.7081494117	NLD	ESP
818	Nigeria	Spain	2	0.6931471806	0.09991578476	NGA	ESP
819	Norway	Spain	104	4.644390899	0.6694796927	NOR	ESP
820	Pakistan	Spain	4	1.386294361	0.1998315695	PAK	ESP
821	Panama	Spain	2	0.6931471806	0.09991578476	PAN	ESP
822	Peru	Spain	6	1.791759469	0.2582785568	PER	ESP
823	Poland	Spain	44	3.784189634	0.5454833945	POL	ESP
824	Portugal	Spain	86	4.454347296	0.642085286	PRT	ESP
825	Qatar	Spain	11	2.397895273	0.345651825	QAT	ESP
826	Romania	Spain	34	3.526360525	0.5083178422	ROU	ESP
827	Russian Federation	Spain	56	4.025351691	0.5802464244	RUS	ESP
828	Saudi Arabia	Spain	4	1.386294361	0.1998315695	SAU	ESP
829	Senegal	Spain	15	2.708050201	0.3903600398	SEN	ESP
830	Singapore	Spain	2	0.6931471806	0.09991578476	SGP	ESP
831	Slovakia	Spain	6	1.791759469	0.2582785568	SVK	ESP
832	Korea, Republic of	Spain	2	0.6931471806	0.09991578476	KOR	ESP
833	Algeria	Switzerland	2	0.6931471806	0.09991578476	DZA	CHE
834	Austria	Switzerland	23	3.135494216	0.4519752428	AUT	CHE
835	Belarus	Switzerland	2	0.6931471806	0.09991578476	BLR	CHE
836	Belgium	Switzerland	12	2.48490665	0.3581943416	BEL	CHE
837	Bosnia and Herzegovina	Switzerland	2	0.6931471806	0.09991578476	BIH	CHE
838	Brazil	Switzerland	2	0.6931471806	0.09991578476	BRA	CHE
839	Bulgaria	Switzerland	2	0.6931471806	0.09991578476	BGR	CHE
840	Canada	Switzerland	16	2.772588722	0.399663139	CAN	CHE
841	China	Switzerland	6	1.791759469	0.2582785568	CHN	CHE
842	Croatia	Switzerland	16	2.772588722	0.399663139	HRV	CHE
843	Cuba	Switzerland	2	0.6931471806	0.09991578476	CUB	CHE
844	Cyprus	Switzerland	6	1.791759469	0.2582785568	CYP	CHE
845	Czechia	Switzerland	8	2.079441542	0.2997473543	CZE	CHE
846	Denmark	Switzerland	14	2.63905733	0.3804148549	DNK	CHE
847	Dominican Republic	Switzerland	2	0.6931471806	0.09991578476	DOM	CHE
848	Egypt	Switzerland	20	2.995732274	0.4318288373	EGY	CHE
849	Finland	Switzerland	6	1.791759469	0.2582785568	FIN	CHE
850	France	Switzerland	42	3.737669618	0.538777627	FRA	CHE
851	Germany	Switzerland	84	4.430816799	0.6386934117	DEU	CHE
852	Greece	Switzerland	18	2.890371758	0.4166413289	GRC	CHE
853	Hong Kong	Switzerland	2	0.6931471806	0.09991578476	HKG	CHE
854	Hungary	Switzerland	4	1.386294361	0.1998315695	HUN	CHE
855	Iceland	Switzerland	2	0.6931471806	0.09991578476	ISL	CHE
856	India	Switzerland	8	2.079441542	0.2997473543	IND	CHE
857	Ireland	Switzerland	6	1.791759469	0.2582785568	IRL	CHE
858	Israel	Switzerland	10	2.302585093	0.3319130525	ISR	CHE
859	Italy	Switzerland	76	4.33073334	0.6242665806	ITA	CHE
860	Japan	Switzerland	4	1.386294361	0.1998315695	JPN	CHE
861	Jersey	Switzerland	4	1.386294361	0.1998315695	JEY	CHE
862	Jordan	Switzerland	4	1.386294361	0.1998315695	JOR	CHE
863	Kenya	Switzerland	6	1.791759469	0.2582785568	KEN	CHE
864	Latvia	Switzerland	2	0.6931471806	0.09991578476	LVA	CHE
865	Lebanon	Switzerland	2	0.6931471806	0.09991578476	LBN	CHE
866	Luxembourg	Switzerland	4	1.386294361	0.1998315695	LUX	CHE
867	North Macedonia	Switzerland	4	1.386294361	0.1998315695	MKD	CHE
868	Malta	Switzerland	6	1.791759469	0.2582785568	MLT	CHE
869	Montenegro	Switzerland	2	0.6931471806	0.09991578476	MNE	CHE
870	Morocco	Switzerland	10	2.302585093	0.3319130525	MAR	CHE
871	Netherlands	Switzerland	11	2.397895273	0.345651825	NLD	CHE
872	Norway	Switzerland	6	1.791759469	0.2582785568	NOR	CHE
873	Oman	Switzerland	4	1.386294361	0.1998315695	OMN	CHE
874	Poland	Switzerland	14	2.63905733	0.3804148549	POL	CHE
875	Portugal	Switzerland	38	3.63758616	0.5243507959	PRT	CHE
876	Qatar	Switzerland	6	1.791759469	0.2582785568	QAT	CHE
877	Romania	Switzerland	6	1.791759469	0.2582785568	ROU	CHE
878	Russian Federation	Switzerland	12	2.48490665	0.3581943416	RUS	CHE
879	Saudi Arabia	Switzerland	4	1.386294361	0.1998315695	SAU	CHE
880	Serbia	Switzerland	18	2.890371758	0.4166413289	SRB	CHE
881	Singapore	Switzerland	6	1.791759469	0.2582785568	SGP	CHE
882	Slovenia	Switzerland	4	1.386294361	0.1998315695	SVN	CHE
883	South Africa	Switzerland	4	1.386294361	0.1998315695	ZAF	CHE
884	Spain	Switzerland	84	4.430816799	0.6386934117	ESP	CHE
885	Sweden	Switzerland	12	2.48490665	0.3581943416	SWE	CHE
886	Algeria	Tunisia	6	1.791759469	0.2582785568	DZA	TUN
887	Austria	Tunisia	2	0.6931471806	0.09991578476	AUT	TUN
888	Belgium	Tunisia	8	2.079441542	0.2997473543	BEL	TUN
889	Burkina Faso	Tunisia	2	0.6931471806	0.09991578476	BFA	TUN
891	Côte d'Ivoire	Tunisia	2	0.6931471806	0.09991578476	CIV	TUN
892	Egypt	Tunisia	4	1.386294361	0.1998315695	EGY	TUN
893	France	Tunisia	89	4.48863637	0.6470279877	FRA	TUN
894	Germany	Tunisia	64	4.158883083	0.5994947086	DEU	TUN
895	Italy	Tunisia	16	2.772588722	0.399663139	ITA	TUN
896	Jordan	Tunisia	2	0.6931471806	0.09991578476	JOR	TUN
897	Kuwait	Tunisia	2	0.6931471806	0.09991578476	KWT	TUN
898	Lebanon	Tunisia	4	1.386294361	0.1998315695	LBN	TUN
899	Libya	Tunisia	43	3.761200116	0.5421695013	LBY	TUN
900	Luxembourg	Tunisia	3	1.098612289	0.1583627721	LUX	TUN
901	Mali	Tunisia	2	0.6931471806	0.09991578476	MLI	TUN
902	Malta	Tunisia	3	1.098612289	0.1583627721	MLT	TUN
903	Mauritania	Tunisia	2	0.6931471806	0.09991578476	MRT	TUN
904	Morocco	Tunisia	4	1.386294361	0.1998315695	MAR	TUN
905	Netherlands	Tunisia	3	1.098612289	0.1583627721	NLD	TUN
906	Portugal	Tunisia	2	0.6931471806	0.09991578476	PRT	TUN
907	Qatar	Tunisia	2	0.6931471806	0.09991578476	QAT	TUN
908	Russian Federation	Tunisia	12	2.48490665	0.3581943416	RUS	TUN
909	Saudi Arabia	Tunisia	6	1.791759469	0.2582785568	SAU	TUN
910	Senegal	Tunisia	2	0.6931471806	0.09991578476	SEN	TUN
911	Serbia	Tunisia	2	0.6931471806	0.09991578476	SRB	TUN
912	Spain	Tunisia	5	1.609437912	0.2319972678	ESP	TUN
913	Switzerland	Tunisia	12	2.48490665	0.3581943416	CHE	TUN
914	American Samoa	United States of America	2	0.6931471806	0.09991578476	ASM	USA
915	Antigua and Barbuda	United States of America	14	2.63905733	0.3804148549	ATG	USA
916	Argentina	United States of America	20	2.995732274	0.4318288373	ARG	USA
917	Aruba	United States of America	42	3.737669618	0.538777627	ABW	USA
918	Australia	United States of America	52	3.951243719	0.5695639079	AUS	USA
919	Austria	United States of America	12	2.48490665	0.3581943416	AUT	USA
920	Bahamas	United States of America	144	4.9698133	0.7163886832	BHS	USA
921	Barbados	United States of America	6	1.791759469	0.2582785568	BRB	USA
922	Belgium	United States of America	42	3.737669618	0.538777627	BEL	USA
923	Belize	United States of America	20	2.995732274	0.4318288373	BLZ	USA
924	Bermuda	United States of America	22	3.091042453	0.4455676098	BMU	USA
925	Bolivia	United States of America	4	1.386294361	0.1998315695	BOL	USA
926	Brazil	United States of America	115	4.744932128	0.6839725105	BRA	USA
927	Canada	United States of America	727	6.588926478	0.9497806212	CAN	USA
928	Cabo Verde	United States of America	2	0.6931471806	0.09991578476	CPV	USA
929	Cayman Islands	United States of America	33	3.496507561	0.5040145971	CYM	USA
930	Chile	United States of America	20	2.995732274	0.4318288373	CHL	USA
931	China	United States of America	117	4.762173935	0.6864578826	CHN	USA
932	Colombia	United States of America	98	4.584967479	0.660913925	COL	USA
933	Cook Islands	United States of America	4	1.386294361	0.1998315695	COK	USA
934	Costa Rica	United States of America	70	4.248495242	0.6124121227	CRI	USA
935	Denmark	United States of America	14	2.63905733	0.3804148549	DNK	USA
936	Dominican Republic	United States of America	122	4.804021045	0.6924900601	DOM	USA
937	Ecuador	United States of America	16	2.772588722	0.399663139	ECU	USA
938	Egypt	United States of America	4	1.386294361	0.1998315695	EGY	USA
939	El Salvador	United States of America	57	4.043051268	0.5827977832	SLV	USA
940	Fiji	United States of America	12	2.48490665	0.3581943416	FJI	USA
941	Finland	United States of America	8	2.079441542	0.2997473543	FIN	USA
942	France	United States of America	180	5.192956851	0.7485543814	FRA	USA
943	French Polynesia	United States of America	14	2.63905733	0.3804148549	PYF	USA
944	Germany	United States of America	229	5.433722004	0.7832601984	DEU	USA
945	Ghana	United States of America	2	0.6931471806	0.09991578476	GHA	USA
946	Greece	United States of America	6	1.791759469	0.2582785568	GRC	USA
947	Grenada	United States of America	8	2.079441542	0.2997473543	GRD	USA
948	Guadeloupe	United States of America	4	1.386294361	0.1998315695	GLP	USA
949	Guam	United States of America	2	0.6931471806	0.09991578476	GUM	USA
950	Guatemala	United States of America	34	3.526360525	0.5083178422	GTM	USA
951	Guyana	United States of America	4	1.386294361	0.1998315695	GUY	USA
952	Haiti	United States of America	26	3.258096538	0.4696481232	HTI	USA
953	Honduras	United States of America	38	3.63758616	0.5243507959	HND	USA
954	Hong Kong	United States of America	32	3.465735903	0.4995789238	HKG	USA
955	Iceland	United States of America	14	2.63905733	0.3804148549	ISL	USA
956	India	United States of America	10	2.302585093	0.3319130525	IND	USA
957	Ireland	United States of America	70	4.248495242	0.6124121227	IRL	USA
958	Israel	United States of America	14	2.63905733	0.3804148549	ISR	USA
959	Italy	United States of America	106	4.663439094	0.672225452	ITA	USA
960	Jamaica	United States of America	81	4.394449155	0.6334510883	JAM	USA
961	Japan	United States of America	158	5.062595033	0.7297629852	JPN	USA
962	Jordan	United States of America	12	2.48490665	0.3581943416	JOR	USA
963	Kiribati	United States of America	4	1.386294361	0.1998315695	KIR	USA
964	Kuwait	United States of America	4	1.386294361	0.1998315695	KWT	USA
965	Latvia	United States of America	2	0.6931471806	0.09991578476	LVA	USA
966	Marshall Islands	United States of America	2	0.6931471806	0.09991578476	MHL	USA
967	Martinique	United States of America	4	1.386294361	0.1998315695	MTQ	USA
968	Mexico	United States of America	742	6.609349243	0.9527245222	MEX	USA
969	Morocco	United States of America	2	0.6931471806	0.09991578476	MAR	USA
970	Netherlands	United States of America	78	4.356708827	0.6280108952	NLD	USA
971	New Zealand	United States of America	14	2.63905733	0.3804148549	NZL	USA
972	Nicaragua	United States of America	12	2.48490665	0.3581943416	NIC	USA
973	Nigeria	United States of America	6	1.791759469	0.2582785568	NGA	USA
974	Norway	United States of America	10	2.302585093	0.3319130525	NOR	USA
975	Panama	United States of America	59	4.077537444	0.5877688967	PAN	USA
976	Paraguay	United States of America	4	1.386294361	0.1998315695	PRY	USA
977	Peru	United States of America	42	3.737669618	0.538777627	PER	USA
978	Philippines	United States of America	6	1.791759469	0.2582785568	PHL	USA
979	Poland	United States of America	4	1.386294361	0.1998315695	POL	USA
980	Portugal	United States of America	28	3.33220451	0.4803306397	PRT	USA
981	Puerto Rico	United States of America	106	4.663439094	0.672225452	PRI	USA
982	Qatar	United States of America	22	3.091042453	0.4455676098	QAT	USA
983	Russian Federation	United States of America	26	3.258096538	0.4696481232	RUS	USA
984	Saint Kitts and Nevis	United States of America	5	1.609437912	0.2319972678	KNA	USA
985	Saint Lucia	United States of America	14	2.63905733	0.3804148549	LCA	USA
986	Samoa	United States of America	2	0.6931471806	0.09991578476	WSM	USA
987	Saudi Arabia	United States of America	10	2.302585093	0.3319130525	SAU	USA
988	Senegal	United States of America	8	2.079441542	0.2997473543	SEN	USA
989	South Africa	United States of America	10	2.302585093	0.3319130525	ZAF	USA
990	Korea, Republic of	United States of America	78	4.356708827	0.6280108952	KOR	USA
991	Spain	United States of America	114	4.736198448	0.682713568	ESP	USA
992	Sweden	United States of America	14	2.63905733	0.3804148549	SWE	USA
993	Switzerland	United States of America	58	4.060443011	0.5853047682	CHE	USA
994	Taiwan	United States of America	28	3.33220451	0.4803306397	TWN	USA
995	Trinidad and Tobago	United States of America	22	3.091042453	0.4455676098	TTO	USA
996	Turkey	United States of America	20	2.995732274	0.4318288373	TUR	USA
997	Turks and Caicos Islands	United States of America	28	3.33220451	0.4803306397	TCA	USA
998	Ukraine	United States of America	2	0.6931471806	0.09991578476	UKR	USA
999	United Arab Emirates	United States of America	48	3.871201011	0.5580259111	ARE	USA
1000	United Kingdom of Great Britain and Northern Ireland	United States of America	410	6.01615716	0.8672170655	GBR	USA
1001	Angola	Brazil	4	1.386294361	0.1998315695	AGO	BRA
1002	Argentina	Brazil	57	4.043051268	0.5827977832	ARG	BRA
1003	Barbados	Brazil	2	0.6931471806	0.09991578476	BRB	BRA
1004	Bolivia	Brazil	5	1.609437912	0.2319972678	BOL	BRA
1005	Angola	Congo	2	0.6931471806	0.09991578476	AGO	COG
1006	Benin	Congo	14	2.63905733	0.3804148549	BEN	COG
1007	Cameroon	Congo	9	2.197224577	0.3167255442	CMR	COG
1008	Angola	Congo, Democratic Republic of the	4	1.386294361	0.1998315695	AGO	COD
1009	Belgium	Congo, Democratic Republic of the	5	1.609437912	0.2319972678	BEL	COD
1010	Cameroon	Congo, Democratic Republic of the	9	2.197224577	0.3167255442	CMR	COD
1011	Congo	Congo, Democratic Republic of the	7	1.945910149	0.2804990701	COG	COD
1012	Ethiopia	Congo, Democratic Republic of the	2	0.6931471806	0.09991578476	ETH	COD
1014	Angola	Cuba	2	0.6931471806	0.09991578476	AGO	CUB
1015	Argentina	Cuba	2	0.6931471806	0.09991578476	ARG	CUB
1016	Bahamas	Cuba	4	1.386294361	0.1998315695	BHS	CUB
1017	Canada	Cuba	56	4.025351691	0.5802464244	CAN	CUB
1018	Cayman Islands	Cuba	2	0.6931471806	0.09991578476	CYM	CUB
1019	Colombia	Cuba	6	1.791759469	0.2582785568	COL	CUB
1020	Angola	Ethiopia	4	1.386294361	0.1998315695	AGO	ETH
1021	Bahrain	Ethiopia	2	0.6931471806	0.09991578476	BHR	ETH
1022	Benin	Ethiopia	2	0.6931471806	0.09991578476	BEN	ETH
1023	Burkina Faso	Ethiopia	2	0.6931471806	0.09991578476	BFA	ETH
1024	Cameroon	Ethiopia	4	1.386294361	0.1998315695	CMR	ETH
1026	Chad	Ethiopia	2	0.6931471806	0.09991578476	TCD	ETH
1027	China	Ethiopia	12	2.48490665	0.3581943416	CHN	ETH
1028	Congo	Ethiopia	3	1.098612289	0.1583627721	COG	ETH
1029	Djibouti	Ethiopia	10	2.302585093	0.3319130525	DJI	ETH
1030	Egypt	Ethiopia	4	1.386294361	0.1998315695	EGY	ETH
1031	Equatorial Guinea	Ethiopia	4	1.386294361	0.1998315695	GNQ	ETH
1032	Sweden	Ethiopia	2	0.6931471806	0.09991578476	SWE	ETH
1034	Angola	Kenya	2	0.6931471806	0.09991578476	AGO	KEN
1036	Botswana	Kenya	2	0.6931471806	0.09991578476	BWA	KEN
1037	Burundi	Kenya	8	2.079441542	0.2997473543	BDI	KEN
1038	Cameroon	Kenya	4	1.386294361	0.1998315695	CMR	KEN
1039	China	Kenya	4	1.386294361	0.1998315695	CHN	KEN
1040	Comoros	Kenya	5	1.609437912	0.2319972678	COM	KEN
1041	Congo	Kenya	4	1.386294361	0.1998315695	COG	KEN
1042	Congo, Democratic Republic of the	Kenya	8	2.079441542	0.2997473543	COD	KEN
1043	Côte d'Ivoire	Kenya	2	0.6931471806	0.09991578476	CIV	KEN
1044	Djibouti	Kenya	4	1.386294361	0.1998315695	DJI	KEN
1045	Egypt	Kenya	2	0.6931471806	0.09991578476	EGY	KEN
1046	Eritrea	Kenya	2	0.6931471806	0.09991578476	ERI	KEN
1047	Ethiopia	Kenya	12	2.48490665	0.3581943416	ETH	KEN
1048	France	Kenya	4	1.386294361	0.1998315695	FRA	KEN
1049	Germany	Kenya	3	1.098612289	0.1583627721	DEU	KEN
1050	Ghana	Kenya	2	0.6931471806	0.09991578476	GHA	KEN
1051	India	Kenya	6	1.791759469	0.2582785568	IND	KEN
1052	Angola	Mozambique	2	0.6931471806	0.09991578476	AGO	MOZ
1053	Ethiopia	Mozambique	2	0.6931471806	0.09991578476	ETH	MOZ
1054	Kenya	Mozambique	8	2.079441542	0.2997473543	KEN	MOZ
1055	Angola	Namibia	6	1.791759469	0.2582785568	AGO	NAM
1056	Botswana	Namibia	2	0.6931471806	0.09991578476	BWA	NAM
1057	Germany	Namibia	2	0.6931471806	0.09991578476	DEU	NAM
1058	Ghana	Namibia	2	0.6931471806	0.09991578476	GHA	NAM
1059	Angola	Netherlands	2	0.6931471806	0.09991578476	AGO	NLD
1060	Argentina	Netherlands	2	0.6931471806	0.09991578476	ARG	NLD
1061	Aruba	Netherlands	3	1.098612289	0.1583627721	ABW	NLD
1062	Austria	Netherlands	10	2.302585093	0.3319130525	AUT	NLD
1063	Belarus	Netherlands	2	0.6931471806	0.09991578476	BLR	NLD
1064	Belgium	Netherlands	2	0.6931471806	0.09991578476	BEL	NLD
1065	Brazil	Netherlands	4	1.386294361	0.1998315695	BRA	NLD
1066	Bulgaria	Netherlands	4	1.386294361	0.1998315695	BGR	NLD
1067	Canada	Netherlands	20	2.995732274	0.4318288373	CAN	NLD
1068	Cabo Verde	Netherlands	3	1.098612289	0.1583627721	CPV	NLD
1069	China	Netherlands	26	3.258096538	0.4696481232	CHN	NLD
1070	Croatia	Netherlands	6	1.791759469	0.2582785568	HRV	NLD
1071	Cuba	Netherlands	4	1.386294361	0.1998315695	CUB	NLD
1072	Cyprus	Netherlands	6	1.791759469	0.2582785568	CYP	NLD
1073	Czechia	Netherlands	10	2.302585093	0.3319130525	CZE	NLD
1074	Denmark	Netherlands	22	3.091042453	0.4455676098	DNK	NLD
1075	Dominican Republic	Netherlands	3	1.098612289	0.1583627721	DOM	NLD
1076	Ecuador	Netherlands	4	1.386294361	0.1998315695	ECU	NLD
1077	Egypt	Netherlands	4	1.386294361	0.1998315695	EGY	NLD
1078	Estonia	Netherlands	4	1.386294361	0.1998315695	EST	NLD
1079	Finland	Netherlands	7	1.945910149	0.2804990701	FIN	NLD
1080	France	Netherlands	67	4.204692619	0.6060980619	FRA	NLD
1081	Georgia	Netherlands	4	1.386294361	0.1998315695	GEO	NLD
1082	Germany	Netherlands	52	3.951243719	0.5695639079	DEU	NLD
1083	Ghana	Netherlands	2	0.6931471806	0.09991578476	GHA	NLD
1084	Greece	Netherlands	42	3.737669618	0.538777627	GRC	NLD
1085	Guernsey	Netherlands	2	0.6931471806	0.09991578476	GGY	NLD
1086	Hong Kong	Netherlands	4	1.386294361	0.1998315695	HKG	NLD
1087	Hungary	Netherlands	8	2.079441542	0.2997473543	HUN	NLD
1088	Iceland	Netherlands	2	0.6931471806	0.09991578476	ISL	NLD
1089	India	Netherlands	6	1.791759469	0.2582785568	IND	NLD
1090	Iran (Islamic Republic of)	Netherlands	2	0.6931471806	0.09991578476	IRN	NLD
1091	Iraq	Netherlands	2	0.6931471806	0.09991578476	IRQ	NLD
1092	Ireland	Netherlands	8	2.079441542	0.2997473543	IRL	NLD
1093	Israel	Netherlands	8	2.079441542	0.2997473543	ISR	NLD
1094	Italy	Netherlands	83	4.418840608	0.6369670677	ITA	NLD
1096	Japan	Netherlands	6	1.791759469	0.2582785568	JPN	NLD
1097	Jersey	Netherlands	2	0.6931471806	0.09991578476	JEY	NLD
1098	Jordan	Netherlands	2	0.6931471806	0.09991578476	JOR	NLD
1099	Kazakhstan	Netherlands	4	1.386294361	0.1998315695	KAZ	NLD
1100	Kenya	Netherlands	6	1.791759469	0.2582785568	KEN	NLD
1101	Kuwait	Netherlands	6	1.791759469	0.2582785568	KWT	NLD
1102	Latvia	Netherlands	6	1.791759469	0.2582785568	LVA	NLD
1103	Lithuania	Netherlands	2	0.6931471806	0.09991578476	LTU	NLD
1104	Luxembourg	Netherlands	2	0.6931471806	0.09991578476	LUX	NLD
1105	North Macedonia	Netherlands	2	0.6931471806	0.09991578476	MKD	NLD
1106	Malaysia	Netherlands	6	1.791759469	0.2582785568	MYS	NLD
1107	Malta	Netherlands	6	1.791759469	0.2582785568	MLT	NLD
1108	Mexico	Netherlands	3	1.098612289	0.1583627721	MEX	NLD
1109	Morocco	Netherlands	21	3.044522438	0.4388618422	MAR	NLD
1110	Uganda	Netherlands	3	1.098612289	0.1583627721	UGA	NLD
1111	Zambia	Netherlands	3	1.098612289	0.1583627721	ZMB	NLD
1112	Angola	Sao Tome and Principe	2	0.6931471806	0.09991578476	AGO	STP
1113	Cabo Verde	Sao Tome and Principe	2	0.6931471806	0.09991578476	CPV	STP
1114	Portugal	Sao Tome and Principe	3	1.098612289	0.1583627721	PRT	STP
1115	Angola	South Africa	6	1.791759469	0.2582785568	AGO	ZAF
1116	Australia	South Africa	8	2.079441542	0.2997473543	AUS	ZAF
1117	Botswana	South Africa	18	2.890371758	0.4166413289	BWA	ZAF
1118	Brazil	South Africa	4	1.386294361	0.1998315695	BRA	ZAF
1119	China	South Africa	2	0.6931471806	0.09991578476	CHN	ZAF
1120	Congo	South Africa	4	1.386294361	0.1998315695	COG	ZAF
1121	Congo, Democratic Republic of the	South Africa	6	1.791759469	0.2582785568	COD	ZAF
1122	Egypt	South Africa	4	1.386294361	0.1998315695	EGY	ZAF
1123	Ethiopia	South Africa	4	1.386294361	0.1998315695	ETH	ZAF
1124	France	South Africa	4	1.386294361	0.1998315695	FRA	ZAF
1125	Gabon	South Africa	2	0.6931471806	0.09991578476	GAB	ZAF
1126	Germany	South Africa	12	2.48490665	0.3581943416	DEU	ZAF
1127	Ghana	South Africa	2	0.6931471806	0.09991578476	GHA	ZAF
1128	Hong Kong	South Africa	4	1.386294361	0.1998315695	HKG	ZAF
1129	India	South Africa	6	1.791759469	0.2582785568	IND	ZAF
1130	Israel	South Africa	2	0.6931471806	0.09991578476	ISR	ZAF
1131	Kenya	South Africa	4	1.386294361	0.1998315695	KEN	ZAF
1132	Lesotho	South Africa	2	0.6931471806	0.09991578476	LSO	ZAF
1133	Madagascar	South Africa	4	1.386294361	0.1998315695	MDG	ZAF
1134	Malawi	South Africa	6	1.791759469	0.2582785568	MWI	ZAF
