,src,trg,nij,score
2970,Israel,Georgia,0.17577866248809984,0.8329706942174631
3076,Georgia,Israel,0.17577866248809984,0.832971152971987
3123,Norway,Latvia,0.3684150742590171,0.7537360095335301
3173,Portugal,Luxembourg,0.3113468571680022,0.8030688544972199
3213,Russian Federation,Montenegro,0.3113468571680022,0.8083385667043457
3214,Serbia,Montenegro,0.22180797641347444,0.9312255287876587
3215,Slovenia,Montenegro,0.11090398820673722,0.9526583531703735
3226,Estonia,Norway,0.28668265069483706,0.8678694132360748
3233,Iceland,Norway,0.25751108605227985,0.8313627900807704
3237,Lithuania,Norway,0.33271196462021163,0.775162288954665
3227,Faroe Islands,Norway,0.11090398820673722,0.9521646822021668
3272,"Moldova, Republic of",Romania,0.17577866248809984,0.915196529926171
3287,Bosnia and Herzegovina,Serbia,0.17577866248809984,0.9577763761804655
3300,Montenegro,Serbia,0.22180797641347444,0.9302526161780921
3339,Iraq,Sweden,0.3113468571680022,0.7824107478910857
3346,North Macedonia,Sweden,0.17577866248809984,0.8800680289969702
3331,Estonia,Sweden,0.22180797641347444,0.8170100022807703
126,Afghanistan,Pakistan,0.22180797641347444,0.9293966003379371
127,Bahrain,Pakistan,0.28668265069483706,0.856440218242339
136,Kuwait,Pakistan,0.28668265069483706,0.8170590630145234
140,Oman,Pakistan,0.4222508453747394,0.901191310085876
142,Saudi Arabia,Pakistan,0.5902230506724915,0.7966346854942192
154,Iran (Islamic Republic of),Tajikistan,0.17577866248809984,0.8892083027937064
155,Kazakhstan,Tajikistan,0.17577866248809984,0.9138739093382574
157,Russian Federation,Tajikistan,0.6842692895964113,0.8808537621127636
156,Kyrgyzstan,Tajikistan,0.11090398820673722,0.9368798697860292
347,Armenia,Austria,0.17577866248809984,0.8182950063272659
1299,Bahrain,Qatar,0.3684150742590171,0.8271019611523013
1332,Oman,Qatar,0.28668265069483706,0.785110593241905
1318,Iraq,Qatar,0.25751108605227985,0.8030207354747435
1446,Kuwait,Saudi Arabia,0.4624613131829369,0.7424680890521607
1454,Pakistan,Saudi Arabia,0.5861721853485615,0.7976065389234602
1461,Sri Lanka,Saudi Arabia,0.3836647634353647,0.7767106282150517
1469,Yemen,Saudi Arabia,0.4436159528269489,0.8726941285282928
1462,Sudan,Saudi Arabia,0.33271196462021163,0.8873211112515468
1844,Kenya,Ethiopia,0.28668265069483706,0.8163588196732523
1824,Angola,Ethiopia,0.11090398820673722,0.8911222392312294
1833,Djibouti,Ethiopia,0.25751108605227985,0.958332496116221
1851,Nigeria,Ethiopia,0.17577866248809984,0.850470964189352
1859,Sudan,Ethiopia,0.11090398820673722,0.8801586826397486
1848,Mali,Ethiopia,0.11090398820673722,0.8976354005766038
1858,South Sudan,Ethiopia,0.11090398820673722,0.94786345819561
1835,Equatorial Guinea,Ethiopia,0.11090398820673722,0.9445995999170745
1854,Rwanda,Ethiopia,0.11090398820673722,0.8767595836589325
1861,"Tanzania, United Republic of",Ethiopia,0.22180797641347444,0.9398485410055566
1871,Zimbabwe,Ethiopia,0.11090398820673722,0.886734558712403
1885,Ethiopia,Kenya,0.28668265069483706,0.8118396863185335
1882,Djibouti,Kenya,0.11090398820673722,0.8656983764207202
1901,Somalia,Kenya,0.28668265069483706,0.9668539454424286
1910,Uganda,Kenya,0.17577866248809984,0.9018042398893378
1880,"Congo, Democratic Republic of the",Kenya,0.22180797641347444,0.9142087335859508
1904,South Sudan,Kenya,0.11090398820673722,0.924927962827592
1914,Zambia,Kenya,0.28668265069483706,0.9085251117982168
1898,Rwanda,Kenya,0.33271196462021163,0.9381843622874367
1907,"Tanzania, United Republic of",Kenya,0.4436159528269489,0.9558168634772592
1915,Zimbabwe,Kenya,0.17577866248809984,0.8953961593126932
1875,Burundi,Kenya,0.28668265069483706,0.9692793055973903
1878,Comoros,Kenya,0.22180797641347444,0.984520769622189
1891,Malawi,Kenya,0.22180797641347444,0.954963837731674
1894,Mozambique,Kenya,0.22180797641347444,0.954963837731674
2030,Mauritius,South Africa,0.25751108605227985,0.9054606434250038
2010,Angola,South Africa,0.17577866248809984,0.8871864866650992
2040,Seychelles,South Africa,0.11090398820673722,0.931921664306029
2016,"Congo, Democratic Republic of the",South Africa,0.17577866248809984,0.8799202107167577
2028,Madagascar,South Africa,0.11090398820673722,0.9266435451019437
2051,Zambia,South Africa,0.3113468571680022,0.9050420748648842
2052,Zimbabwe,South Africa,0.3515573249761997,0.9395516165514837
2029,Malawi,South Africa,0.17577866248809984,0.9364230619381263
2031,Mozambique,South Africa,0.4332897485403797,0.9737112031944507
2012,Botswana,South Africa,0.3515573249761997,0.9770879122577075
2032,Namibia,South Africa,0.3515573249761997,0.9631462892514476
2511,Australia,Indonesia,0.5212975110671989,0.8684833282273905
2516,Hong Kong,Indonesia,0.3684150742590171,0.7593376334585021
2518,Malaysia,Indonesia,0.6125850500337293,0.8440493048420745
2523,Singapore,Indonesia,0.6603441173877443,0.8350928622029901
2526,Taiwan,Indonesia,0.3113468571680022,0.8134792962167016
2520,Philippines,Indonesia,0.25751108605227985,0.812454539045931
2512,Brunei,Indonesia,0.22180797641347444,0.9476855703132758
2530,Australia,Malaysia,0.4222508453747394,0.7396238991181461
2531,Bangladesh,Malaysia,0.28668265069483706,0.7922980884849186
2558,Singapore,Malaysia,0.5861721853485615,0.7030443924965595
2540,Indonesia,Malaysia,0.6125850500337293,0.8568234829410828
2555,Philippines,Malaysia,0.3515573249761997,0.7690498102359813
2533,Myanmar,Malaysia,0.17577866248809984,0.8186001415031376
2534,Cambodia,Malaysia,0.22180797641347444,0.8043455297238805
2532,Brunei,Malaysia,0.3113468571680022,0.936185220913559
2568,Australia,New Zealand,0.6950116206033671,0.9347979074447428
2572,Cook Islands,New Zealand,0.17577866248809984,0.9857755691874134
2573,Fiji,New Zealand,0.3113468571680022,0.9726814149450645
2574,French Polynesia,New Zealand,0.22180797641347444,0.9791063268535765
2578,New Caledonia,New Zealand,0.11090398820673722,0.9739902761126209
2584,Tonga,New Zealand,0.11090398820673722,0.9912542673403166
2586,Vanuatu,New Zealand,0.11090398820673722,0.9671057082151331
2603,Singapore,Philippines,0.4533159307415043,0.7498088319861241
2604,"Korea, Republic of",Philippines,0.5212975110671989,0.8059965996070448
2605,Taiwan,Philippines,0.3515573249761997,0.8190198864569694
2595,Indonesia,Philippines,0.25751108605227985,0.7915971804422236
2597,Macao,Philippines,0.25751108605227985,0.9166797090919253
2589,Brunei,Philippines,0.11090398820673722,0.8891514417546637
2593,Guam,Philippines,0.11090398820673722,0.9559011257185076
2600,Papua New Guinea,Philippines,0.11090398820673722,0.9392262442709819
2611,Australia,Singapore,0.5980295078628393,0.7862223569244033
2629,Malaysia,Singapore,0.5861721853485615,0.705907704612994
2624,Indonesia,Singapore,0.6629041821442019,0.8506598742041407
2635,Philippines,Singapore,0.4533159307415043,0.7942714036276844
2650,Viet Nam,Singapore,0.3975866389015743,0.7666670325248598
2614,Myanmar,Singapore,0.28668265069483706,0.870448256568016
2615,Cambodia,Singapore,0.3515573249761997,0.8561846175599778
2633,New Zealand,Singapore,0.25751108605227985,0.8511896781228211
2667,Japan,"Korea, Republic of",0.7431054874806733,0.7049678783434817
2687,Taiwan,"Korea, Republic of",0.4624613131829369,0.7648432202289066
2679,Philippines,"Korea, Republic of",0.5273359874642995,0.8227661163390012
2694,Viet Nam,"Korea, Republic of",0.4103935228604617,0.7758427004350205
2653,Cambodia,"Korea, Republic of",0.33271196462021163,0.8505460145705597
2671,Macao,"Korea, Republic of",0.28668265069483706,0.8712728680728806
2673,Mongolia,"Korea, Republic of",0.11090398820673722,0.8994054958002211
2677,Northern Mariana Islands,"Korea, Republic of",0.11090398820673722,0.9093701385089653
2661,Guam,"Korea, Republic of",0.22180797641347444,0.9610527227872233
2678,Palau,"Korea, Republic of",0.11090398820673722,0.9738655039477215
2758,Japan,Viet Nam,0.4793190624657543,0.7334562177514744
2767,"Korea, Republic of",Viet Nam,0.4103935228604617,0.757806410932757
2768,Taiwan,Viet Nam,0.4103935228604617,0.8415182959008365
2752,Cambodia,Viet Nam,0.4222508453747394,0.9296192427403616
2760,Lao People's Democratic Republic,Viet Nam,0.28668265069483706,0.9344041425833223
3380,Kazakhstan,Uzbekistan,0.22180797641347444,0.908190380356784
3384,Russian Federation,Uzbekistan,0.7031146499523994,0.8464271445190713
3381,Kyrgyzstan,Uzbekistan,0.11090398820673722,0.9157704002421136
3434,Maldives,Sri Lanka,0.4103935228604617,0.9674387933057006
3428,India,Sri Lanka,0.5084906271083115,0.8179162517818968
3440,Seychelles,Sri Lanka,0.11090398820673722,0.9600614528044653
3477,China,Myanmar,0.33271196462021163,0.8369979658001273
3481,Malaysia,Myanmar,0.17577866248809984,0.8410000170910925
3483,Singapore,Myanmar,0.28668265069483706,0.8856243069944442
3484,"Korea, Republic of",Myanmar,0.17577866248809984,0.8425212212588992
3486,Thailand,Myanmar,0.3975866389015743,0.9081614846769962
3487,Viet Nam,Myanmar,0.11090398820673722,0.8671843269020814
3488,Bangladesh,Nepal,0.22180797641347444,0.9494111666760338
3493,Malaysia,Nepal,0.17577866248809984,0.8383146637239289
3492,India,Nepal,0.33271196462021163,0.8837641062740561
3746,Malaysia,Bangladesh,0.28668265069483706,0.8045992174863165
3747,Nepal,Bangladesh,0.22180797641347444,0.9455173720045786
3748,Oman,Bangladesh,0.22180797641347444,0.8793196555859167
3754,Thailand,Bangladesh,0.3113468571680022,0.7767183119736721
3743,India,Bangladesh,0.3975866389015743,0.8121251785773994
3809,Singapore,Australia,0.5980295078628393,0.7298269843761255
3798,Indonesia,Australia,0.5212975110671989,0.8470557782157007
3804,New Zealand,Australia,0.6654239292404233,0.9510243296575146
3794,Fiji,Australia,0.3836647634353647,0.9460710517273521
3803,New Caledonia,Australia,0.22180797641347444,0.9680286053208883
3818,Vanuatu,Australia,0.3113468571680022,0.9710490782291493
3806,Papua New Guinea,Australia,0.3515573249761997,0.9719065865611782
3793,East Timor,Australia,0.11090398820673722,0.9785715539965025
3805,Norfolk Island,Australia,0.11090398820673722,0.9785715539965025
3810,Solomon Islands,Australia,0.11090398820673722,0.9785715539965025
3821,China,Cambodia,0.3836647634353647,0.7641765906483357
3826,Singapore,Cambodia,0.33271196462021163,0.8335273259521375
3827,"Korea, Republic of",Cambodia,0.33271196462021163,0.8545263640364107
3828,Taiwan,Cambodia,0.17577866248809984,0.8302622779341922
3829,Thailand,Cambodia,0.33271196462021163,0.8183274957338156
3830,Viet Nam,Cambodia,0.4222508453747394,0.9371302687927379
3823,Lao People's Democratic Republic,Cambodia,0.25751108605227985,0.9657476750746851
3884,China,Kyrgyzstan,0.25751108605227985,0.7873513527018495
3885,Kazakhstan,Kyrgyzstan,0.17577866248809984,0.9227693131086142
3887,Russian Federation,Kyrgyzstan,0.6226937143360044,0.8830041516276675
3891,Uzbekistan,Kyrgyzstan,0.11090398820673722,0.9160374436690834
3888,Tajikistan,Kyrgyzstan,0.11090398820673722,0.9355847460645687
3892,China,Mongolia,0.22180797641347444,0.904965398574823
3893,Hong Kong,Mongolia,0.11090398820673722,0.904923314361505
3897,"Korea, Republic of",Mongolia,0.11090398820673722,0.9033575421573351
3042,Jersey,Ireland,0.11090398820673722,0.8541827373519735
3315,Czechia,Slovakia,0.22180797641347444,0.9270994871656978
3318,Italy,Slovakia,0.22180797641347444,0.7864819857928825
3321,United Kingdom of Great Britain and Northern Ireland,Slovakia,0.28668265069483706,0.800363047005915
947,Nigeria,Côte d'Ivoire,0.22180797641347444,0.9324258603406921
941,Ghana,Côte d'Ivoire,0.33271196462021163,0.9772392780006499
937,Burkina Faso,Côte d'Ivoire,0.33271196462021163,0.979950451010192
948,Senegal,Côte d'Ivoire,0.17577866248809984,0.9186682538188232
950,Togo,Côte d'Ivoire,0.11090398820673722,0.9622286885472908
945,Mali,Côte d'Ivoire,0.17577866248809984,0.9635081265783576
936,Benin,Côte d'Ivoire,0.33271196462021163,0.9690197223610617
942,Guinea,Côte d'Ivoire,0.11090398820673722,0.9655261947777157
1156,Iraq,Lebanon,0.25751108605227985,0.9153401363878673
1189,Ethiopia,Mali,0.11090398820673722,0.9058924998902893
1187,Burkina Faso,Mali,0.17577866248809984,0.9813613632035794
1188,Côte d'Ivoire,Mali,0.11090398820673722,0.9472435893839075
1197,Senegal,Mali,0.25751108605227985,0.9719950908549277
1186,Benin,Mali,0.17577866248809984,0.9711886506068357
1191,Guinea,Mali,0.11090398820673722,0.9829306953484113
1225,Libya,Morocco,0.25751108605227985,0.863017117502269
1228,Mauritania,Morocco,0.17577866248809984,0.9497135535265999
1247,Western Sahara,Morocco,0.22180797641347444,0.969646980718926
1253,France,Niger,0.17577866248809984,0.8427789034024896
1250,Burkina Faso,Niger,0.3113468571680022,0.9950968090256601
1475,Cabo Verde,Senegal,0.11090398820673722,0.9081295889062577
1479,Ghana,Senegal,0.17577866248809984,0.9422837679823833
1488,Sierra Leone,Senegal,0.11090398820673722,0.9412969365364482
1476,Côte d'Ivoire,Senegal,0.17577866248809984,0.909307742167808
1483,Mali,Senegal,0.25751108605227985,0.9659850286430467
1472,Benin,Senegal,0.11090398820673722,0.8790381780350949
1480,Guinea,Senegal,0.33271196462021163,0.9841792792738855
1484,Mauritania,Senegal,0.17577866248809984,0.9763624098389722
1478,Gambia,Senegal,0.22180797641347444,0.9802631305298437
1481,Guinea-Bissau,Senegal,0.11090398820673722,0.9841792792738855
1640,Libya,Tunisia,0.4945687516421019,0.9471371983684609
1747,Argentina,Brazil,0.5331548335814766,0.912164715756994
1752,Chile,Brazil,0.28668265069483706,0.8653769465830604
1765,Peru,Brazil,0.3684150742590171,0.8659268415661867
1778,Venezuela (Bolivarian Republic of),Brazil,0.17577866248809984,0.8341156221615298
1749,Bolivia,Brazil,0.11090398820673722,0.8569170555857003
1763,Panama,Brazil,0.3113468571680022,0.8272578147160782
1764,Paraguay,Brazil,0.25751108605227985,0.9505530614976301
1777,Uruguay,Brazil,0.3515573249761997,0.9585757577808397
1781,Cameroon,Congo,0.25751108605227985,0.9574013036290502
1782,"Congo, Democratic Republic of the",Congo,0.22180797641347444,0.9747640696203089
1780,Benin,Congo,0.3113468571680022,0.9747388143126702
1785,Gabon,Congo,0.28668265069483706,0.9877379374790797
1805,Canada,Cuba,0.5273359874642995,0.871194509380499
1807,Colombia,Cuba,0.17577866248809984,0.8588733623648205
1815,Mexico,Cuba,0.25751108605227985,0.8660041845313519
1804,Bahamas,Cuba,0.11090398820673722,0.9369797677069925
1823,Venezuela (Bolivarian Republic of),Cuba,0.17577866248809984,0.9197361972401235
2095,Canada,Dominican Republic,0.4222508453747394,0.7414921154984525
2091,Antigua and Barbuda,Dominican Republic,0.17577866248809984,0.92234854445958
2093,Aruba,Dominican Republic,0.11090398820673722,0.8697976974776181
2114,Turks and Caicos Islands,Dominican Republic,0.17577866248809984,0.9210782342694732
2102,Guadeloupe,Dominican Republic,0.17577866248809984,0.9435813554871031
2106,Martinique,Dominican Republic,0.11090398820673722,0.937825961688342
2103,Haiti,Dominican Republic,0.17577866248809984,0.9503687609702759
2108,Panama,Dominican Republic,0.22180797641347444,0.8084461656204025
2110,Puerto Rico,Dominican Republic,0.3515573249761997,0.9646135250005792
2158,Brazil,Chile,0.28668265069483706,0.870139930311779
2166,Mexico,Chile,0.17577866248809984,0.8275480376742393
2155,Argentina,Chile,0.3515573249761997,0.9438494671400987
2167,New Zealand,Chile,0.11090398820673722,0.9113915798213814
2170,Peru,Chile,0.3113468571680022,0.9318896986055115
2157,Bolivia,Chile,0.17577866248809984,0.960478912303862
2169,Paraguay,Chile,0.11090398820673722,0.9523483379028116
2173,Uruguay,Chile,0.11090398820673722,0.945902814258195
2232,United States of America,Mexico,0.945731209313345,0.6856027197488656
2212,Canada,Mexico,0.5273359874642995,0.780580674704399
2215,Colombia,Mexico,0.28668265069483706,0.8461528786320662
2217,Cuba,Mexico,0.33271196462021163,0.8991954201096086
2216,Costa Rica,Mexico,0.17577866248809984,0.8591148895195384
2213,Chile,Mexico,0.17577866248809984,0.8224797217114442
2228,Peru,Mexico,0.22180797641347444,0.8202248433341052
2219,El Salvador,Mexico,0.17577866248809984,0.8844165840198281
2210,Belize,Mexico,0.11090398820673722,0.9192784197232451
2222,Guatemala,Mexico,0.17577866248809984,0.90975990738156
2227,Panama,Mexico,0.33271196462021163,0.8635677583073095
2274,Brazil,Peru,0.3684150742590171,0.8654950140659283
2277,Colombia,Peru,0.22180797641347444,0.8656470068269854
2284,Mexico,Peru,0.22180797641347444,0.8185365695775318
2272,Argentina,Peru,0.22180797641347444,0.8848495407322864
2276,Chile,Peru,0.3113468571680022,0.929070493356188
2273,Bolivia,Peru,0.33271196462021163,0.9719750651199057
2281,Ecuador,Peru,0.25751108605227985,0.9464314394251866
2376,Slovakia,Czechia,0.25751108605227985,0.931716512057309
2785,France,Algeria,0.6727534840395448,0.760552846438706
3152,Norway,Lithuania,0.33271196462021163,0.7770991935498931
3140,Estonia,Lithuania,0.17577866248809984,0.9154493910077671
3549,Belgium,Cameroon,0.3515573249761997,0.7804936617157061
3554,"Congo, Democratic Republic of the",Cameroon,0.25751108605227985,0.965594038321056
3550,Benin,Cameroon,0.22180797641347444,0.9444775190724753
3553,Congo,Cameroon,0.22180797641347444,0.9483965336707672
3559,Gabon,Cameroon,0.22180797641347444,0.9749595916270049
3556,Equatorial Guinea,Cameroon,0.25751108605227985,0.9839179092027588
3551,Central African Republic,Cameroon,0.11090398820673722,0.9929515226140249
3552,Chad,Cameroon,0.17577866248809984,0.98852993274804
3593,Norway,Iceland,0.28668265069483706,0.8385067418010006
3591,Greenland,Iceland,0.11090398820673722,0.9943586684635084
3701,Ethiopia,Nigeria,0.17577866248809984,0.8502360262381087
3705,Ghana,Nigeria,0.25751108605227985,0.9627744625632313
3698,Côte d'Ivoire,Nigeria,0.22180797641347444,0.932000522059224
3721,Togo,Nigeria,0.11090398820673722,0.95208381983025
3695,Benin,Nigeria,0.17577866248809984,0.9268268946223308
3703,Gabon,Nigeria,0.11090398820673722,0.9479380798346568
3697,Chad,Nigeria,0.11090398820673722,0.9809124603395121
3759,Brazil,Argentina,0.5387694669921819,0.9113872500511363
3760,Chile,Argentina,0.3684150742590171,0.9432223701185295
3772,Peru,Argentina,0.22180797641347444,0.8830735788511296
3777,Venezuela (Bolivarian Republic of),Argentina,0.11090398820673722,0.8611883245311053
3758,Bolivia,Argentina,0.11090398820673722,0.9229109927989759
3771,Paraguay,Argentina,0.22180797641347444,0.9698374054535007
3776,Uruguay,Argentina,0.3515573249761997,0.9782314646227214
3910,Mauritius,Madagascar,0.11090398820673722,0.9613215560691648
3912,Réunion,Madagascar,0.28668265069483706,0.9942910156418978
