src,trg,kmdist,Proximity_1_over_dist
SAU,BAH,504,0.001984126984
SAU,QAT,474,0.002109704641
SAU,UAE,778,0.001285347044
SAU,OMA,1194,0.000837520938
SAU,AFG,2431,0.0004113533525
SAU,TKM,1817,0.0005503577325
SAU,TAJ,2597,0.0003850596843
SAU,KYR,3251,0.0003075976623
SAU,UZB,2813,0.0003554923569
SAU,KZK,3481,0.0002872737719
SAU,CHN,6629,0.0001508523156
SAU,TBT,4408,0.0002268602541
SAU,MON,5842,0.0001711742554
SAU,TAW,7459,0.0001340662287
SAU,KOR,7588,0.0001317870322
SAU,PRK,7437,0.000134462821
SAU,ROK,7588,0.0001317870322
SAU,JPN,8752,0.0001142595978
SAU,IND,3069,0.0003258390355
SAU,BHU,4287,0.0002332633543
SAU,PAK,2735,0.000365630713
SAU,BNG,4431,0.0002256826901
SAU,MYA,5199,0.0001923446817
SAU,SRI,4046,0.0002471576866
SAU,NEP,3859,0.0002591344908
SAU,MAD,3635,0.0002751031637
SAU,THI,5749,0.0001739432945
SAU,CAM,6269,0.0001595150742
SAU,LAO,5824,0.0001717032967
SAU,VNM,6469,0.0001545833977
SAU,DRV,6022,0.0001660577881
SAU,RVN,6457,0.000154870683
SAU,MAL,6319,0.0001582528881
SAU,SIN,6633,0.0001507613448
SAU,BRU,7551,0.0001324327904
SAU,PHI,7787,0.0001284191601
SAU,INS,7303,0.0001369300288
SAU,ETM,9264,0.0001079447323
SAU,AUL,12577,0.00007951021706
SAU,PNG,11469,0.00008719155986
SAU,NEW,14864,0.00006727664155
SAU,VAN,13735,0.00007280669822
SAU,SOL,12607,0.00007932101214
SAU,FJI,14968,0.00006680919294
SAU,MSI,12642,0.00007910140801
SAU,PAL,9427,0.0001060782858
SAU,FSM,11821,0.00008459521191
SAU,WSM,14188,0.00007048209755
YAR,USA,11457,0.00008728288383
YAR,CAN,10981,0.0000910663874
YAR,BHM,12183,0.0000820815891
YAR,CUB,12804,0.00007810059356
YAR,HAI,12110,0.00008257638315
YAR,DOM,11892,0.00008409014464
YAR,JAM,12572,0.00007954183901
YAR,TRI,11320,0.00008833922261
YAR,BAR,11048,0.0000905141202
YAR,DMA,11221,0.00008911861688
YAR,GRN,11304,0.00008846426044
YAR,SLU,11187,0.00008938946992
YAR,SVG,11216,0.00008915834522
YAR,AAB,11140,0.00008976660682
YAR,SKN,11225,0.00008908685969
YAR,BLZ,13652,0.00007324934076
YAR,MEX,14453,0.00006918978759
YAR,GUA,14028,0.00007128599943
YAR,HON,13763,0.00007265857735
YAR,SAL,13953,0.00007166917509
YAR,NIC,13774,0.00007260055176
YAR,COS,13670,0.00007315288954
YAR,PAN,13249,0.00007547739452
YAR,COL,12872,0.00007768800497
YAR,VEN,11929,0.0000838293235
YAR,GUY,11089,0.00009017945712
YAR,SUR,10830,0.00009233610342
YAR,ECU,13491,0.00007412348973
YAR,PER,13655,0.00007323324789
YAR,BRA,10622,0.00009414422896
YAR,BOL,12774,0.0000782840144
YAR,PAR,11853,0.00008436682696
YAR,CHL,13199,0.0000757633154
YAR,ARG,12080,0.00008278145695
YAR,URU,11867,0.00008426729586
YAR,UK,5592,0.0001788268956
YAR,IRE,6088,0.0001642575558
YAR,NTH,5377,0.0001859773108
YAR,BEL,5285,0.0001892147588
YAR,LUX,5156,0.0001939487975
YAR,FRN,5294,0.0001888930865
YAR,MNC,4713,0.0002121790791
YAR,LIE,4787,0.0002088991017
YAR,SWZ,4857,0.0002058884085
YAR,SPN,5385,0.0001857010214
YAR,AND,5075,0.000197044335
YAR,POR,5792,0.0001726519337
YAR,GMY,4926,0.0002030044661
YAR,GFR,5118,0.0001953888238
YAR,GDR,4926,0.0002030044661
YAR,POL,4588,0.0002179598954
YAR,AUH,4464,0.0002240143369
YAR,AUS,4464,0.0002240143369
YAR,HUN,4241,0.0002357934449
YAR,CZE,4716,0.0002120441052
YAR,CZR,4716,0.0002120441052
YAR,SLO,4421,0.000226193169
YAR,ITA,4190,0.0002386634845
YAR,SNM,4381,0.0002282583885
YAR,MLT,3736,0.0002676659529
YAR,ALB,3724,0.000268528464
YAR,SER,3926,0.0002547121752
YAR,MNG,3863,0.0002588661662
YAR,MAC,3700,0.0002702702703
YAR,CRO,4255,0.0002350176263
YAR,YUG,3926,0.0002547121752
YAR,BOS,3958,0.000252652855
YAR,SLV,4410,0.0002267573696
YAR,GRC,3250,0.0003076923077
YAR,CYP,2470,0.0004048582996
YAR,BUL,3606,0.0002773155851
YAR,MLD,3825,0.0002614379085
YAR,RUM,3644,0.0002744237102
YAR,RUS,4486,0.0002229157379
YAR,EST,5147,0.0001942879347
YAR,LAT,4870,0.000205338809
YAR,LIT,4631,0.0002159360829
YAR,UKR,4082,0.000244977952
YAR,BLR,4469,0.0002237637055
YAR,ARM,2776,0.0003602305476
YAR,GRG,2783,0.00035932447
YAR,AZE,2834,0.000352858151
YAR,FIN,5239,0.0001908761214
YAR,SWD,5340,0.0001872659176
YAR,NOR,5611,0.0001782213509
YAR,DEN,5211,0.0001919017463
YAR,ICE,7337,0.0001362954886
YAR,CAP,7264,0.0001376651982
YAR,STP,4365,0.0002290950745
YAR,GNB,6474,0.0001544640099
YAR,EQG,4015,0.0002490660025
YAR,GAM,6541,0.0001528818224
YAR,MLI,5633,0.0001775252974
YAR,SEN,6611,0.0001512630464
YAR,BEN,4634,0.0002157962883
YAR,MAA,6391,0.000156470036
YAR,NIR,4527,0.0002208968412
YAR,CDI,5486,0.0001822821728
YAR,GUI,6304,0.0001586294416
YAR,BFO,4937,0.0002025521572
YAR,LBR,6076,0.0001645819618
YAR,SIE,6292,0.0001589319771
YAR,GHA,4930,0.0002028397566
YAR,TOG,4795,0.0002085505735
YAR,CAO,3815,0.0002621231979
YAR,NIG,4563,0.0002191540653
YAR,GAB,4155,0.0002406738869
YAR,CEN,3045,0.000328407225
YAR,CHA,3167,0.0003157562362
YAR,CON,3816,0.0002620545073
YAR,DRC,3816,0.0002620545073
YAR,UGA,2102,0.000475737393
YAR,KEN,1959,0.0005104645227
YAR,TAZ,2406,0.0004156275977
YAR,ZAN,2419,0.0004133939644
YAR,BUI,2587,0.0003865481252
YAR,RWA,2363,0.0004231908591
YAR,SOM,1452,0.0006887052342
YAR,DJI,412,0.002427184466
YAR,ETH,898,0.001113585746
YAR,ERI,564,0.001773049645
YAR,ANG,4273,0.0002340276153
YAR,MZM,4740,0.0002109704641
YAR,ZAM,3758,0.0002660989888
YAR,ZIM,3850,0.0002597402597
YAR,MAW,3333,0.000300030003
YAR,SAF,4775,0.0002094240838
YAR,TRA,4775,0.0002094240838
YAR,OFS,5272,0.0001896813354
YAR,NAM,5060,0.0001976284585
YAR,LES,5224,0.000191424196
YAR,BOT,4770,0.0002096436059
YAR,SWA,4775,0.0002094240838
YAR,MAG,3700,0.0002702702703
YAR,COM,2902,0.000344589938
YAR,MAS,4167,0.0002399808015
YAR,SEY,2521,0.0003966679889
YAR,MOR,5489,0.0001821825469
YAR,ALG,4694,0.0002130379207
YAR,TUN,4100,0.000243902439
YAR,LIB,3636,0.0002750275028
YAR,SUD,1234,0.0008103727715
YAR,IRN,2345,0.0004264392324
YAR,TUR,2894,0.0003455425017
YAR,IRQ,1998,0.0005005005005
YAR,EGY,2118,0.0004721435316
YAR,SYR,2152,0.0004646840149
YAR,LEB,2188,0.0004570383912
YAR,JOR,1969,0.0005078720163
YAR,ISR,2109,0.0004741583689
YAR,SAU,1040,0.0009615384615
YAR,YEM,0,#DIV/0!
YAR,YPR,340,0.002941176471
YAR,KUW,1601,0.000624609619
YAR,BAH,1431,0.0006988120196
YAR,QAT,1377,0.0007262164125
YAR,UAE,1472,0.0006793478261
YAR,OMA,1747,0.0005724098454
YAR,AFG,3278,0.0003050640635
YAR,TKM,2823,0.0003542330854
YAR,TAJ,3520,0.0002840909091
YAR,KYR,4187,0.0002388344877
YAR,UZB,3771,0.0002651816494
YAR,KZK,4415,0.0002265005663
YAR,CHN,7429,0.0001346076188
YAR,TBT,5053,0.0001979022363
YAR,MON,6740,0.0001483679525
YAR,TAW,8068,0.0001239464551
YAR,KOR,8376,0.0001193887297
YAR,PRK,8247,0.0001212562144
YAR,ROK,8376,0.0001193887297
YAR,JPN,9549,0.0001047230076
YAR,IND,3705,0.0002699055331
YAR,BHU,4876,0.0002050861362
YAR,PAK,3528,0.000283446712
YAR,BNG,4928,0.0002029220779
YAR,MYA,5553,0.0001800828381
YAR,SRI,4014,0.0002491280518
YAR,NEP,4451,0.0002246686138
YAR,MAD,3417,0.0002926543752
YAR,THI,6060,0.0001650165017
YAR,CAM,6563,0.0001523693433
YAR,LAO,6228,0.0001605651895
YAR,VNM,6768,0.0001477541371
YAR,DRV,6513,0.0001535390757
YAR,RVN,6755,0.00014803849
YAR,MAL,6431,0.0001554968123
YAR,SIN,6724,0.0001487209994
YAR,BRU,7781,0.0001285181853
YAR,PHI,8218,0.0001216841081
YAR,INS,7285,0.0001372683596
YAR,ETM,9338,0.0001070893125
YAR,AUL,12302,0.00008128759551
YAR,PNG,11663,0.00008574123296
YAR,NEW,14465,0.00006913238852
YAR,VAN,13901,0.0000719372707
YAR,SOL,12886,0.00007760360081
YAR,FJI,15138,0.00006605892456
YAR,MSI,13266,0.0000753806724
YAR,PAL,9821,0.000101822625
YAR,FSM,12346,0.00008099789405
YAR,WSM,14432,0.00006929046563
YEM,USA,11457,0.00008728288383
YEM,CAN,10981,0.0000910663874
YEM,BHM,12183,0.0000820815891
YEM,CUB,12804,0.00007810059356
YEM,HAI,12110,0.00008257638315
YEM,DOM,11892,0.00008409014464
YEM,JAM,12572,0.00007954183901
YEM,TRI,11320,0.00008833922261
YEM,BAR,11048,0.0000905141202
YEM,DMA,11221,0.00008911861688
YEM,GRN,11304,0.00008846426044
YEM,SLU,11187,0.00008938946992
YEM,SVG,11216,0.00008915834522
YEM,AAB,11140,0.00008976660682
YEM,SKN,11225,0.00008908685969
YEM,BLZ,13652,0.00007324934076
YEM,MEX,14453,0.00006918978759
YEM,GUA,14028,0.00007128599943
YEM,HON,13763,0.00007265857735
YEM,SAL,13953,0.00007166917509
YEM,NIC,13774,0.00007260055176
YEM,COS,13670,0.00007315288954
YEM,PAN,13249,0.00007547739452
YEM,COL,12872,0.00007768800497
YEM,VEN,11929,0.0000838293235
YEM,GUY,11089,0.00009017945712
YEM,SUR,10830,0.00009233610342
YEM,ECU,13491,0.00007412348973
YEM,PER,13655,0.00007323324789
YEM,BRA,10622,0.00009414422896
YEM,BOL,12774,0.0000782840144
YEM,PAR,11853,0.00008436682696
YEM,CHL,13199,0.0000757633154
YEM,ARG,12080,0.00008278145695
YEM,URU,11867,0.00008426729586
YEM,UK,5592,0.0001788268956
YEM,IRE,6088,0.0001642575558
YEM,NTH,5377,0.0001859773108
YEM,BEL,5285,0.0001892147588
YEM,LUX,5156,0.0001939487975
YEM,FRN,5294,0.0001888930865
YEM,MNC,4713,0.0002121790791
YEM,LIE,4787,0.0002088991017
YEM,SWZ,4857,0.0002058884085
YEM,SPN,5385,0.0001857010214
YEM,AND,5075,0.000197044335
YEM,POR,5792,0.0001726519337
YEM,GMY,4926,0.0002030044661
YEM,GFR,5118,0.0001953888238
YEM,GDR,4926,0.0002030044661
YEM,POL,4588,0.0002179598954
YEM,AUH,4464,0.0002240143369
YEM,AUS,4464,0.0002240143369
YEM,HUN,4241,0.0002357934449
YEM,CZE,4716,0.0002120441052
YEM,CZR,4716,0.0002120441052
YEM,SLO,4421,0.000226193169
YEM,ITA,4190,0.0002386634845
YEM,SNM,4381,0.0002282583885
YEM,MLT,3736,0.0002676659529
YEM,ALB,3724,0.000268528464
YEM,SER,3926,0.0002547121752
YEM,MNG,3863,0.0002588661662
YEM,MAC,3700,0.0002702702703
YEM,CRO,4255,0.0002350176263
YEM,YUG,3926,0.0002547121752
YEM,BOS,3958,0.000252652855
YEM,SLV,4410,0.0002267573696
YEM,GRC,3250,0.0003076923077
YEM,CYP,2470,0.0004048582996
YEM,BUL,3606,0.0002773155851
YEM,MLD,3825,0.0002614379085
YEM,RUM,3644,0.0002744237102
YEM,RUS,4486,0.0002229157379
YEM,EST,5147,0.0001942879347
YEM,LAT,4870,0.000205338809
YEM,LIT,4631,0.0002159360829
YEM,UKR,4082,0.000244977952
YEM,BLR,4469,0.0002237637055
YEM,ARM,2776,0.0003602305476
YEM,GRG,2783,0.00035932447
YEM,AZE,2834,0.000352858151
YEM,FIN,5239,0.0001908761214
YEM,SWD,5340,0.0001872659176
YEM,NOR,5611,0.0001782213509
YEM,DEN,5211,0.0001919017463
YEM,ICE,7337,0.0001362954886
YEM,CAP,7264,0.0001376651982
YEM,STP,4365,0.0002290950745
YEM,GNB,6474,0.0001544640099
YEM,EQG,4015,0.0002490660025
YEM,GAM,6541,0.0001528818224
YEM,MLI,5633,0.0001775252974
YEM,SEN,6611,0.0001512630464
YEM,BEN,4634,0.0002157962883
YEM,MAA,6391,0.000156470036
YEM,NIR,4527,0.0002208968412
YEM,CDI,5486,0.0001822821728
YEM,GUI,6304,0.0001586294416
YEM,BFO,4937,0.0002025521572
YEM,LBR,6076,0.0001645819618
YEM,SIE,6292,0.0001589319771
YEM,GHA,4930,0.0002028397566
YEM,TOG,4795,0.0002085505735
YEM,CAO,3815,0.0002621231979
YEM,NIG,4563,0.0002191540653
YEM,GAB,4155,0.0002406738869
YEM,CEN,3045,0.000328407225
YEM,CHA,3167,0.0003157562362
YEM,CON,3816,0.0002620545073
YEM,DRC,3816,0.0002620545073
YEM,UGA,2102,0.000475737393
YEM,KEN,1959,0.0005104645227
YEM,TAZ,2406,0.0004156275977
YEM,ZAN,2419,0.0004133939644
YEM,BUI,2587,0.0003865481252
YEM,RWA,2363,0.0004231908591
YEM,SOM,1452,0.0006887052342
YEM,DJI,412,0.002427184466
YEM,ETH,898,0.001113585746
YEM,ERI,564,0.001773049645
YEM,ANG,4273,0.0002340276153
YEM,MZM,4740,0.0002109704641
YEM,ZAM,3758,0.0002660989888
YEM,ZIM,3850,0.0002597402597
YEM,MAW,3333,0.000300030003
YEM,SAF,4775,0.0002094240838
YEM,TRA,4775,0.0002094240838
YEM,OFS,5272,0.0001896813354
YEM,NAM,5060,0.0001976284585
YEM,LES,5224,0.000191424196
YEM,BOT,4770,0.0002096436059
YEM,SWA,4775,0.0002094240838
YEM,MAG,3700,0.0002702702703
YEM,COM,2902,0.000344589938
YEM,MAS,4167,0.0002399808015
YEM,SEY,2521,0.0003966679889
YEM,MOR,5489,0.0001821825469
YEM,ALG,4694,0.0002130379207
YEM,TUN,4100,0.000243902439
YEM,LIB,3636,0.0002750275028
YEM,SUD,1234,0.0008103727715
YEM,IRN,2345,0.0004264392324
YEM,TUR,2894,0.0003455425017
YEM,IRQ,1998,0.0005005005005
YEM,EGY,2118,0.0004721435316
YEM,SYR,2152,0.0004646840149
YEM,LEB,2188,0.0004570383912
YEM,JOR,1969,0.0005078720163
YEM,ISR,2109,0.0004741583689
YEM,SAU,1040,0.0009615384615
YEM,YAR,0,#DIV/0!
YEM,YPR,340,0.002941176471
YEM,KUW,1601,0.000624609619
YEM,BAH,1431,0.0006988120196
YEM,QAT,1377,0.0007262164125
YEM,UAE,1472,0.0006793478261
YEM,OMA,1747,0.0005724098454
YEM,AFG,3278,0.0003050640635
YEM,TKM,2823,0.0003542330854
YEM,TAJ,3520,0.0002840909091
YEM,KYR,4187,0.0002388344877
YEM,UZB,3771,0.0002651816494
YEM,KZK,4415,0.0002265005663
YEM,CHN,7429,0.0001346076188
YEM,TBT,5053,0.0001979022363
YEM,MON,6740,0.0001483679525
YEM,TAW,8068,0.0001239464551
YEM,KOR,8376,0.0001193887297
YEM,PRK,8247,0.0001212562144
YEM,ROK,8376,0.0001193887297
YEM,JPN,9549,0.0001047230076
YEM,IND,3705,0.0002699055331
YEM,BHU,4876,0.0002050861362
YEM,PAK,3528,0.000283446712
YEM,BNG,4928,0.0002029220779
YEM,MYA,5553,0.0001800828381
YEM,SRI,4014,0.0002491280518
YEM,NEP,4451,0.0002246686138
YEM,MAD,3417,0.0002926543752
YEM,THI,6060,0.0001650165017
YEM,CAM,6563,0.0001523693433
YEM,LAO,6228,0.0001605651895
YEM,VNM,6768,0.0001477541371
YEM,DRV,6513,0.0001535390757
YEM,RVN,6755,0.00014803849
YEM,MAL,6431,0.0001554968123
YEM,SIN,6724,0.0001487209994
YEM,BRU,7781,0.0001285181853
YEM,PHI,8218,0.0001216841081
YEM,INS,7285,0.0001372683596
YEM,ETM,9338,0.0001070893125
YEM,AUL,12302,0.00008128759551
YEM,PNG,11663,0.00008574123296
YEM,NEW,14465,0.00006913238852
YEM,VAN,13901,0.0000719372707
YEM,SOL,12886,0.00007760360081
YEM,FJI,15138,0.00006605892456
YEM,MSI,13266,0.0000753806724
YEM,PAL,9821,0.000101822625
YEM,FSM,12346,0.00008099789405
YEM,WSM,14432,0.00006929046563
YPR,USA,11758,0.00008504847763
YPR,CAN,11295,0.00008853474989
YPR,BHM,12436,0.00008041170794
YPR,CUB,13065,0.00007654037505
YPR,HAI,12335,0.00008107012566
YPR,DOM,12112,0.00008256274769
YPR,JAM,12802,0.00007811279488
YPR,TRI,11489,0.00008703977718
YPR,BAR,11226,0.00008907892393
YPR,DMA,11404,0.00008768853034
YPR,GRN,11481,0.00008710042679
YPR,SLU,11371,0.00008794301293
YPR,SVG,11398,0.0000877346903
YPR,AAB,11341,0.00008817564589
YPR,SKN,11428,0.00008750437522
YPR,BLZ,13904,0.00007192174914
YPR,MEX,14740,0.00006784260516
YPR,GUA,14273,0.0000700623555
YPR,HON,13998,0.00007143877697
YPR,SAL,14190,0.0000704721635
YPR,NIC,13997,0.00007144388083
YPR,COS,13877,0.0000720616848
YPR,PAN,13441,0.00007439922625
YPR,COL,13030,0.00007674597084
YPR,VEN,12103,0.00008262414277
YPR,GUY,11234,0.0000890154887
YPR,SUR,10965,0.00009119927041
YPR,ECU,13630,0.00007336757153
YPR,PER,13712,0.00007292882147
YPR,BRA,10629,0.00009408222787
YPR,BOL,12797,0.00007814331484
YPR,PAR,11811,0.000084666836
YPR,CHL,13111,0.00007627183281
YPR,ARG,11984,0.00008344459279
YPR,URU,11769,0.00008496898632
YPR,UK,5914,0.0001690902942
YPR,IRE,6410,0.0001560062402
YPR,NTH,5705,0.0001752848379
YPR,BEL,5608,0.0001783166904
YPR,LUX,5480,0.0001824817518
YPR,FRN,5612,0.0001781895937
YPR,MNC,5024,0.000199044586
YPR,LIE,5109,0.0001957330202
YPR,SWZ,5174,0.0001932740626
YPR,SPN,5670,0.000176366843
YPR,AND,5375,0.0001860465116
YPR,POR,6064,0.0001649076517
YPR,GMY,5259,0.0001901502187
YPR,GFR,5444,0.0001836884644
YPR,GDR,5259,0.0001901502187
YPR,POL,4926,0.0002030044661
YPR,AUH,4795,0.0002085505735
YPR,AUS,4795,0.0002085505735
YPR,HUN,4574,0.0002186270223
YPR,CZE,5048,0.0001980982567
YPR,CZR,5048,0.0001980982567
YPR,SLO,4753,0.0002103934357
YPR,ITA,4501,0.0002221728505
YPR,SNM,4699,0.0002128112364
YPR,MLT,4031,0.0002480774001
YPR,ALB,4048,0.0002470355731
YPR,SER,4256,0.000234962406
YPR,MNG,4188,0.0002387774594
YPR,MAC,4028,0.0002482621648
YPR,CRO,4581,0.0002182929491
YPR,YUG,4256,0.000234962406
YPR,BOS,4283,0.0002334812048
YPR,SLV,4736,0.0002111486486
YPR,GRC,3573,0.0002798768542
YPR,CYP,2807,0.0003562522266
YPR,BUL,3937,0.000254000508
YPR,MLD,4164,0.0002401536984
YPR,RUM,3980,0.0002512562814
YPR,RUS,4821,0.0002074258453
YPR,EST,5487,0.0001822489521
YPR,LAT,5210,0.0001919385797
YPR,LIT,4971,0.0002011667673
YPR,UKR,4422,0.0002261420172
YPR,BLR,4809,0.0002079434394
YPR,ARM,3104,0.0003221649485
YPR,GRG,3110,0.0003215434084
YPR,AZE,3144,0.0003180661578
YPR,FIN,5579,0.000179243592
YPR,SWD,5680,0.000176056338
YPR,NOR,5949,0.0001680954782
YPR,DEN,5547,0.0001802776275
YPR,ICE,7671,0.0001303611002
YPR,CAP,7419,0.0001347890551
YPR,STP,4365,0.0002290950745
YPR,GNB,6591,0.0001517220452
YPR,EQG,4013,0.0002491901321
YPR,GAM,6672,0.0001498800959
YPR,MLI,5750,0.0001739130435
YPR,SEN,6749,0.0001481700993
YPR,BEN,4689,0.0002132650885
YPR,MAA,6552,0.0001526251526
YPR,NIR,4642,0.000215424386
YPR,CDI,5556,0.0001799856012
YPR,GUI,6406,0.0001561036528
YPR,BFO,5047,0.0001981375074
YPR,LBR,6154,0.0001624959376
YPR,SIE,6387,0.0001565680288
YPR,GHA,4982,0.0002007226014
YPR,TOG,4852,0.0002061005771
YPR,CAO,3818,0.0002619172342
YPR,NIG,4616,0.0002166377816
YPR,GAB,4137,0.0002417210539
YPR,CEN,3029,0.000330141961
YPR,CHA,3259,0.0003068425898
YPR,CON,3735,0.0002677376171
YPR,DRC,3735,0.0002677376171
YPR,UGA,1922,0.0005202913632
YPR,KEN,1714,0.0005834305718
YPR,TAZ,2114,0.0004730368969
YPR,ZAN,2127,0.0004701457452
YPR,BUI,2412,0.0004145936982
YPR,RWA,2197,0.0004551661356
YPR,SOM,1119,0.0008936550492
YPR,DJI,227,0.004405286344
YPR,ETH,772,0.001295336788
YPR,ERI,749,0.001335113485
YPR,ANG,4170,0.0002398081535
YPR,MZM,4451,0.0002246686138
YPR,ZAM,3518,0.0002842524161
YPR,ZIM,3587,0.0002787844996
YPR,MAW,3065,0.0003262642741
YPR,SAF,4506,0.0002219263205
YPR,TRA,4506,0.0002219263205
YPR,OFS,5003,0.000199880072
YPR,NAM,4854,0.0002060156572
YPR,LES,4952,0.0002019386107
YPR,BOT,4514,0.0002215330084
YPR,SWA,4492,0.0002226179875
YPR,MAG,3365,0.0002971768202
YPR,COM,2579,0.0003877471888
YPR,MAS,3828,0.0002612330199
YPR,SEY,2195,0.0004555808656
YPR,MOR,5739,0.0001742463844
YPR,ALG,4969,0.000201247736
YPR,TUN,4387,0.0002279462047
YPR,LIB,3910,0.0002557544757
YPR,SUD,1372,0.0007288629738
YPR,IRN,2638,0.0003790750569
YPR,TUR,3233,0.0003093102382
YPR,IRQ,2327,0.0004297378599
YPR,EGY,2439,0.0004100041
YPR,SYR,2491,0.0004014452027
YPR,LEB,2526,0.0003958828187
YPR,JOR,2306,0.0004336513443
YPR,ISR,2445,0.000408997955
YPR,SAU,1344,0.000744047619
YPR,YAR,340,0.002941176471
YPR,YEM,340,0.002941176471
YPR,KUW,1905,0.0005249343832
YPR,BAH,1686,0.0005931198102
YPR,QAT,1629,0.0006138735421
YPR,UAE,1663,0.0006013229104
YPR,OMA,1875,0.0005333333333
YPR,AFG,3456,0.0002893518519
YPR,TKM,3081,0.0003245699448
YPR,TAJ,3728,0.0002682403433
YPR,KYR,4397,0.0002274277917
YPR,UZB,3995,0.0002503128911
YPR,KZK,4622,0.0002163565556
YPR,CHN,7554,0.0001323801959
YPR,TBT,5130,0.0001949317739
YPR,MON,6916,0.0001445922499
YPR,TAW,8109,0.0001233197682
YPR,KOR,8492,0.0001177578898
YPR,PRK,8374,0.0001194172439
YPR,ROK,8492,0.0001177578898
YPR,JPN,9665,0.0001034661148
YPR,IND,3795,0.0002635046113
YPR,BHU,4933,0.0002027163998
YPR,PAK,3680,0.0002717391304
YPR,BNG,4951,0.0002019793981
YPR,MYA,5520,0.0001811594203
YPR,SRI,3876,0.000257997936
YPR,NEP,4515,0.0002214839424
YPR,MAD,3233,0.0003093102382
YPR,THI,6008,0.0001664447403
YPR,CAM,6501,0.0001538224888
YPR,LAO,6206,0.0001611343861
YPR,VNM,6706,0.0001491201909
YPR,DRV,6520,0.0001533742331
YPR,RVN,6693,0.0001494098312
YPR,MAL,6312,0.0001584283904
YPR,SIN,6596,0.0001516070346
YPR,BRU,7690,0.0001300390117
YPR,PHI,8192,0.0001220703125
YPR,INS,7122,0.0001404099972
YPR,ETM,9190,0.0001088139282
YPR,AUL,12049,0.00008299443937
YPR,PNG,11539,0.00008666262241
YPR,NEW,14178,0.00007053180985
YPR,VAN,13754,0.00007270612186
YPR,SOL,12782,0.00007823501799
YPR,FJI,14982,0.00006674676278
YPR,MSI,13286,0.00007526719855
YPR,PAL,9773,0.0001023227259
YPR,FSM,12332,0.00008108984755
YPR,WSM,14305,0.0000699056274
KUW,USA,10554,0.00009475080538
KUW,CAN,9976,0.0001002405774
KUW,BHM,11589,0.00008628872206
KUW,CUB,12141,0.00008236553826
KUW,HAI,11698,0.00008548469824
KUW,DOM,11515,0.00008684324794
KUW,JAM,12111,0.00008256956486
KUW,TRI,11250,0.00008888888889
KUW,BAR,10935,0.00009144947417
KUW,DMA,11078,0.00009026900162
KUW,GRN,11193,0.00008934155276
KUW,SLU,11037,0.00009060433089
KUW,SVG,11082,0.00009023641942
KUW,AAB,10903,0.00009171787581
KUW,SKN,10969,0.00009116601331
KUW,BLZ,13017,0.00007682261658
KUW,MEX,13565,0.00007371913011
KUW,GUA,13416,0.00007453786524
KUW,HON,13221,0.00007563724378
KUW,SAL,13386,0.00007470491558
KUW,NIC,13301,0.00007518231712
KUW,COS,13291,0.00007523888345
KUW,PAN,12973,0.00007708317274
KUW,COL,12794,0.00007816163827
KUW,VEN,11804,0.00008471704507
KUW,GUY,11150,0.00008968609865
KUW,SUR,10955,0.0000912825194
KUW,ECU,13483,0.00007416747015
KUW,PER,14032,0.00007126567845
KUW,BRA,11345,0.00008814455707
KUW,BOL,13353,0.00007488953793
KUW,PAR,12740,0.00007849293564
KUW,CHL,14227,0.00007028888733
KUW,ARG,13169,0.00007593591009
KUW,URU,12966,0.00007712478791
KUW,UK,4639,0.0002155636991
KUW,IRE,5117,0.000195427008
KUW,NTH,4359,0.0002294104152
KUW,BEL,4327,0.0002311070025
KUW,LUX,4191,0.0002386065378
KUW,FRN,4415,0.0002265005663
KUW,MNC,3935,0.0002541296061
KUW,LIE,3868,0.0002585315408
KUW,SWZ,3997,0.0002501876407
KUW,SPN,4817,0.0002075980901
KUW,AND,4392,0.0002276867031
KUW,POR,5307,0.000188430375
KUW,GMY,3818,0.0002619172342
KUW,GFR,4134,0.0002418964683
KUW,GDR,3818,0.0002619172342
KUW,POL,3380,0.0002958579882
KUW,AUH,3431,0.0002914602157
KUW,AUS,3431,0.0002914602157
KUW,HUN,3192,0.000313283208
KUW,CZE,3650,0.0002739726027
KUW,CZR,3650,0.0002739726027
KUW,SLO,3375,0.0002962962963
KUW,ITA,3454,0.0002895193978
KUW,SNM,3544,0.0002821670429
KUW,MLT,3209,0.0003116235587
KUW,ALB,2875,0.000347826087
KUW,SER,2950,0.0003389830508
KUW,MNG,2970,0.0003367003367
KUW,MAC,2782,0.0003594536305
KUW,CRO,3321,0.0003011141223
KUW,YUG,2950,0.0003389830508
KUW,BOS,3054,0.0003274394237
KUW,SLV,3467,0.0002884338044
KUW,GRC,2457,0.000407000407
KUW,CYP,1533,0.0006523157208
KUW,BUL,2646,0.0003779289494
KUW,MLD,2597,0.0003850596843
KUW,RUM,2553,0.0003916960439
KUW,RUS,3014,0.0003317850033
KUW,EST,3781,0.0002644802962
KUW,LAT,3549,0.0002817695125
KUW,LIT,3325,0.0003007518797
KUW,UKR,2764,0.0003617945007
KUW,BLR,3148,0.0003176620076
KUW,ARM,1265,0.000790513834
KUW,GRG,1263,0.0007917656374
KUW,AZE,1239,0.000807102502
KUW,FIN,3860,0.0002590673575
KUW,SWD,4039,0.0002475860361
KUW,NOR,4374,0.0002286236854
KUW,DEN,4042,0.0002474022761
KUW,ICE,6148,0.0001626545218
KUW,CAP,7427,0.000134643867
KUW,STP,5340,0.0001872659176
