,src,trg,iso_code_src,region,days_since_100_cases_in_China_2019,weeks_since_100_cases,iso_code_trg,kmdist,proximity,log-prox,Norm_prox,norm_log_prox
568,Pakistan,India,PAK,Asia,59.0,8,IND,696.0,0.0014367816091954023,0.15278022594577587,0.02736620762583107,0.02736620762583107
569,Pakistan,Iran (Islamic Republic of),PAK,Asia,59.0,8,IRN,1987.0,0.0005032712632108706,0.1316762969966446,0.008669676833148279,0.008669676833148279
570,Pakistan,Iran (Islamic Republic of),PAK,Asia,59.0,8,IRN,1987.0,0.0005032712632108706,0.1316762969966446,0.008669676833148279,0.008669676833148279
571,Palau,Guam,PLW,Oceania,999.0,142,GUM,1291.0,0.000774593338497289,0.13960295040195259,0.014103769296234034,0.014103769296234034
572,Palau,Indonesia,PLW,Oceania,999.0,142,IDN,3416.0,0.0002927400468384075,0.12290711377792561,0.0044531157777082525,0.0044531157777082525
573,Palau,Philippines,PLW,Oceania,999.0,142,PHL,1644.0,0.0006082725060827251,0.1350459395619919,0.010772662599795714,0.010772662599795714
574,Panama,Colombia,PAN,Americas,61.0,8,COL,760.0,0.0013157894736842105,0.1507541074739977,0.02494295308238873,0.02494295308238873
575,Panama,Colombia,PAN,Americas,61.0,8,COL,760.0,0.0013157894736842105,0.1507541074739977,0.02494295308238873,0.02494295308238873
576,Panama,Costa Rica,PAN,Americas,61.0,8,CRI,523.0,0.0019120458891013384,0.15975508997539395,0.03688489510706311,0.03688489510706311
577,Panama,Costa Rica,PAN,Americas,61.0,8,CRI,523.0,0.0019120458891013384,0.15975508997539395,0.03688489510706311,0.03688489510706311
578,Papua New Guinea,Australia,PNG,Oceania,999.0,142,AUS,2893.0,0.0003456619426201175,0.12546973823306784,0.005513046027379301,0.005513046027379301
579,Papua New Guinea,Indonesia,PNG,Oceania,999.0,142,IDN,4472.0,0.00022361359570661896,0.11896843401434963,0.003068637471995096,0.003068637471995096
580,Papua New Guinea,Solomon Islands,PNG,Oceania,999.0,142,SLB,1287.0,0.000777000777000777,0.1396634545011239,0.014151985953184402,0.014151985953184402
581,Paraguay,Argentina,PRY,Americas,78.0,11,ARG,1003.0,0.0009970089730807576,0.1447020780639251,0.018558353842244853,0.018558353842244853
582,Paraguay,Bolivia,PRY,Americas,78.0,11,BOL,1480.0,0.0006756756756756757,0.13699010393820013,0.012122626680257981,0.012122626680257981
583,Paraguay,Brazil,PRY,Americas,78.0,11,BRA,1509.0,0.0006626905235255136,0.13662690786782047,0.011862557471526147,0.011862557471526147
584,Peru,Bolivia,PER,Americas,60.0,8,BOL,1069.0,0.0009354536950420954,0.14337988726573253,0.017325512496401782,0.017325512496401782
585,Peru,Brazil,PER,Americas,60.0,8,BRA,3185.0,0.0003139717425431711,0.1239739978879779,0.0048783484001772934,0.0048783484001772934
586,Peru,Chile,PER,Americas,60.0,8,CHL,2425.0,0.0004123711340206186,0.1283106258042048,0.006849110974639248,0.006849110974639248
587,Peru,Colombia,PER,Americas,60.0,8,COL,1880.0,0.0005319148936170213,0.13264311065543757,0.009243357157320813,0.009243357157320813
588,Peru,Ecuador,PER,Americas,60.0,8,ECU,1349.0,0.0007412898443291327,0.1387517009156389,0.013436760294247908,0.013436760294247908
589,Philippines,Indonesia,PHL,Asia,57.0,8,IDN,2726.0,0.00036683785766691124,0.12641281151000586,0.00593716146374124,0.00593716146374124
590,Poland,Belarus,POL,Europe,57.0,8,BLR,454.0,0.0022026431718061676,0.1634495117730625,0.04270503525626593,0.04270503525626593
591,Poland,Czechia,POL,Europe,57.0,8,CZE,517.0,0.0019342359767891683,0.16005011810657205,0.037329322594698816,0.037329322594698816
592,Poland,Germany,POL,Europe,57.0,8,DEU,524.0,0.0019083969465648854,0.1597063528015264,0.03681181336052759,0.03681181336052759
593,Poland,Germany,POL,Europe,57.0,8,DEU,1000.0,0.001,0.14476482730108395,0.01861825872400423,0.01861825872400423
594,Poland,Lithuania,POL,Europe,57.0,8,LTU,367.0,0.0027247956403269754,0.16933763344737873,0.05316280870052123,0.05316280870052123
595,Poland,Russian Federation,POL,Europe,57.0,8,RUS,1138.0,0.0008787346221441124,0.14210545343221334,0.01618953162856132,0.01618953162856132
596,Poland,Slovakia,POL,Europe,57.0,8,SVK,530.0,0.0018867924528301887,0.15941648448653353,0.036379114265002226,0.036379114265002226
597,Poland,Ukraine,POL,Europe,57.0,8,UKR,688.0,0.0014534883720930232,0.1530505537911297,0.027700813994475,0.027700813994475
598,Portugal,Spain,PRT,Europe,56.0,8,ESP,523.0,0.0019120458891013384,0.15975508997539395,0.03688489510706311,0.03688489510706311
599,Puerto Rico,Dominican Republic,PRI,Americas,72.0,10,DOM,400.0,0.0025,0.16690410034766703,0.04866055692633063,0.04866055692633063
600,Qatar,Saudi Arabia,QAT,Asia,54.0,7,SAU,474.0,0.002109704641350211,0.16230585140005954,0.040843643891970025,0.040843643891970025
601,Réunion,Madagascar,REU,Africa,999.0,142,MDG,851.0,0.0011750881316098707,0.1482269361761426,0.022124958631678834,0.022124958631678834
602,Romania,Bulgaria,ROU,Europe,57.0,8,BGR,317.0,0.0031545741324921135,0.1736442188571542,0.06177049778223541,0.06177049778223541
603,Romania,Hungary,ROU,Europe,57.0,8,HUN,639.0,0.001564945226917058,0.1548010511707109,0.029933094040686364,0.029933094040686364
604,Romania,"Moldova, Republic of",ROU,Europe,57.0,8,MDA,390.0,0.002564102564102564,0.16761237088628497,0.04994441582386594,0.04994441582386594
605,Romania,"Moldova, Republic of",ROU,Europe,57.0,8,MDA,390.0,0.002564102564102564,0.16761237088628497,0.04994441582386594,0.04994441582386594
606,Romania,Serbia,ROU,Europe,57.0,8,SRB,452.0,0.0022123893805309734,0.16356754744281482,0.04290023426216775,0.04290023426216775
607,Romania,Ukraine,ROU,Europe,57.0,8,UKR,744.0,0.0013440860215053765,0.1512392307809147,0.025509681967548638,0.025509681967548638
608,Russian Federation,Azerbaijan,RUS,Europe,60.0,8,AZE,1897.0,0.0005271481286241434,0.13248491811347798,0.009147887440403181,0.009147887440403181
609,Russian Federation,Belarus,RUS,Europe,60.0,8,BLR,688.0,0.0014534883720930232,0.1530505537911297,0.027700813994475,0.027700813994475
610,Russian Federation,China,RUS,Europe,60.0,8,CHN,5869.0,0.0001703867779860283,0.11524136760918957,0.0020026001851131923,0.0020026001851131923
611,Russian Federation,Estonia,RUS,Europe,60.0,8,EST,898.0,0.0011135857461024498,0.14705514567368316,0.020893176627966584,0.020893176627966584
612,Russian Federation,Finland,RUS,Europe,60.0,8,FIN,939.0,0.0010649627263045794,0.1460959762958679,0.01991934512112309,0.01991934512112309
613,Russian Federation,Georgia,RUS,Europe,60.0,8,GEO,1751.0,0.0005711022272986865,0.13390569389867146,0.010028208866799917,0.010028208866799917
614,Russian Federation,Kazakhstan,RUS,Europe,60.0,8,KAZ,3119.0,0.0003206155819172812,0.12429667168635114,0.005011412535967541,0.005011412535967541
615,Russian Federation,Korea (Democratic People's Republic of),RUS,Europe,60.0,8,PRK,6443.0,0.0001552072016141549,0.11401534092353692,0.001698580611813987,0.001698580611813987
616,Russian Federation,Latvia,RUS,Europe,60.0,8,LVA,854.0,0.00117096018735363,0.14814965831358715,0.022042283343473124,0.022042283343473124
617,Russian Federation,Lithuania,RUS,Europe,60.0,8,LTU,791.0,0.0012642225031605564,0.14985094399051974,0.02391015954514727,0.02391015954514727
618,Russian Federation,Mongolia,RUS,Europe,60.0,8,MNG,4714.0,0.00021213406873143826,0.11822717755883748,0.002838723223588411,0.002838723223588411
619,Russian Federation,Norway,RUS,Europe,60.0,8,NOR,1677.0,0.0005963029218843172,0.13468445615882524,0.010532933387898097,0.010532933387898097
620,Russian Federation,Poland,RUS,Europe,60.0,8,POL,1138.0,0.0008787346221441124,0.14210545343221334,0.01618953162856132,0.01618953162856132
621,Russian Federation,Ukraine,RUS,Europe,60.0,8,UKR,739.0,0.0013531799729364006,0.15139362553634042,0.02569181743470084,0.02569181743470084
622,Rwanda,Burundi,RWA,Africa,78.0,11,BDI,234.0,0.004273504273504274,0.18330726621844892,0.08418065309147438,0.08418065309147438
623,Rwanda,"Congo, Democratic Republic of the",RWA,Africa,78.0,11,COD,2788.0,0.0003586800573888092,0.1260544490608299,0.005773775417988064,0.005773775417988064
624,Rwanda,"Tanzania, United Republic of",RWA,Africa,78.0,11,TZA,1157.0,0.000864304235090752,0.141771864506403,0.01590051696787329,0.01590051696787329
625,Rwanda,"Tanzania, United Republic of",RWA,Africa,78.0,11,TZA,1157.0,0.000864304235090752,0.141771864506403,0.01590051696787329,0.01590051696787329
626,Rwanda,Uganda,RWA,Africa,78.0,11,UGA,288.0,0.003472222222222222,0.17658608134521075,0.06813241687228291,0.06813241687228291
627,Saint Lucia,Barbados,LCA,Americas,999.0,142,BRB,190.0,0.005263157894736842,0.19058422188412896,0.10400163256219504,0.10400163256219504
628,Saint Lucia,Martinique,LCA,Americas,999.0,142,MTQ,66.0,0.015151515151515152,0.23868315209103041,0.3020476175217099,0.3020476175217099
629,Saint Lucia,Saint Vincent and the Grenadines,LCA,Americas,999.0,142,VCT,71.0,0.014084507042253521,0.23459420572161058,0.28067736698655094,0.28067736698655094
630,Saint Pierre and Miquelon,Canada,SPM,Americas,999.0,142,CAN,1508.0,0.000663129973474801,0.13663928347503168,0.011871358862473808,0.011871358862473808
631,Saint Vincent and the Grenadines,Barbados,VCT,Americas,999.0,142,BRB,181.0,0.0055248618784530384,0.1923632915409209,0.10924309197522088,0.10924309197522088
632,Saint Vincent and the Grenadines,Grenada,VCT,Americas,999.0,142,GRD,136.0,0.007352941176470588,0.20355592307196482,0.14585622758091601,0.14585622758091601
633,Sao Tome and Principe,Gabon,STP,Africa,108.0,15,GAB,298.0,0.003355704697986577,0.17552810084101317,0.06579878073302689,0.06579878073302689
634,Saudi Arabia,Iraq,SAU,Asia,58.0,8,IRQ,1026.0,0.0009746588693957114,0.14422890342748268,0.01811072152240547,0.01811072152240547
635,Saudi Arabia,Jordan,SAU,Asia,58.0,8,JOR,1323.0,0.0007558578987150416,0.13912739257968404,0.013728532183640698,0.013728532183640698
636,Saudi Arabia,Kuwait,SAU,Asia,58.0,8,KWT,562.0,0.0017793594306049821,0.15794041030198713,0.03422742433802435,0.03422742433802435
637,Saudi Arabia,Oman,SAU,Asia,58.0,8,OMN,1194.0,0.0008375209380234506,0.1411419795941089,0.015364095769648381,0.015364095769648381
638,Saudi Arabia,Qatar,SAU,Asia,58.0,8,QAT,474.0,0.002109704641350211,0.16230585140005954,0.040843643891970025,0.040843643891970025
639,Saudi Arabia,United Arab Emirates,SAU,Asia,58.0,8,ARE,778.0,0.0012853470437017994,0.1502239871756524,0.02433324604269871,0.02433324604269871
640,Saudi Arabia,Yemen,SAU,Asia,58.0,8,YEM,1040.0,0.0009615384615384616,0.1439475249564828,0.01784794338548304,0.01784794338548304
641,Senegal,Gambia,SEN,Africa,69.0,9,GMB,144.0,0.006944444444444444,0.20121480219092233,0.13767477382211252,0.13767477382211252
642,Senegal,Guinea,SEN,Africa,69.0,9,GIN,696.0,0.0014367816091954023,0.15278022594577587,0.02736620762583107,0.02736620762583107
643,Senegal,Guinea-Bissau,SEN,Africa,69.0,9,GNB,387.0,0.002583979328165375,0.16782959448489948,0.05034251160604744,0.05034251160604744
644,Senegal,Mali,SEN,Africa,69.0,9,MLI,1052.0,0.0009505703422053232,0.14371019852115238,0.01762827171099981,0.01762827171099981
645,Senegal,Mauritania,SEN,Africa,69.0,9,MRT,467.0,0.0021413276231263384,0.16269873579458505,0.04147699525768014,0.04147699525768014
646,Serbia,Bosnia and Herzegovina,SRB,Europe,62.0,8,BIH,196.0,0.00510204081632653,0.1894615908449756,0.10077474768546825,0.10077474768546825
647,Serbia,Bulgaria,SRB,Europe,62.0,8,BGR,321.0,0.003115264797507788,0.173266949911753,0.06098320260641259,0.06098320260641259
648,Serbia,Croatia,SRB,Europe,62.0,8,HRV,373.0,0.002680965147453083,0.16887389292737767,0.052284962875672955,0.052284962875672955
649,Serbia,Hungary,SRB,Europe,62.0,8,HUN,346.0,0.002890173410404624,0.17104429524965417,0.05647502755699356,0.05647502755699356
650,Serbia,Montenegro,SRB,Europe,62.0,8,MNE,209.0,0.004784688995215311,0.18718409459913868,0.09441876232221852,0.09441876232221852
651,Serbia,North Macedonia,SRB,Europe,62.0,8,MKD,245.0,0.004081632653061225,0.18177659759420406,0.08033781013286527,0.08033781013286527
652,Serbia,Romania,SRB,Europe,62.0,8,ROU,452.0,0.0022123893805309734,0.16356754744281482,0.04290023426216775,0.04290023426216775
653,Seychelles,Madagascar,SYC,Africa,999.0,142,MDG,1734.0,0.0005767012687427913,0.13408085812068143,0.01014034758194057,0.01014034758194057
654,Seychelles,Somalia,SYC,Africa,999.0,142,SOM,1362.0,0.0007342143906020558,0.13856730714207557,0.013295051700390838,0.013295051700390838
655,Sierra Leone,Guinea,SLE,Africa,102.0,14,GIN,117.0,0.008547008547008548,0.20998813014637793,0.16977124626049545,0.16977124626049545
656,Sierra Leone,Liberia,SLE,Africa,102.0,14,LBR,355.0,0.0028169014084507044,0.17029631145892507,0.05500752133527283,0.05500752133527283
657,Singapore,Indonesia,SGP,Asia,43.0,6,IDN,853.0,0.0011723329425556857,0.14817537844738762,0.022069777157565758,0.022069777157565758
658,Slovakia,Austria,SVK,Europe,61.0,8,AUT,62.0,0.016129032258064516,0.2422988705246811,0.3216255244635974,0.3216255244635974
659,Slovakia,Czechia,SVK,Europe,61.0,8,CZE,295.0,0.003389830508474576,0.1758403962284105,0.06648225924974459,0.06648225924974459
660,Slovakia,Hungary,SVK,Europe,61.0,8,HUN,185.0,0.005405405405405406,0.19155782354835868,0.10685059398489077,0.10685059398489077
661,Slovakia,Poland,SVK,Europe,61.0,8,POL,530.0,0.0018867924528301887,0.15941648448653353,0.036379114265002226,0.036379114265002226
662,Slovakia,Ukraine,SVK,Europe,61.0,8,UKR,996.0,0.001004016064257028,0.14484887158946608,0.018698693257343788,0.018698693257343788
663,Slovenia,Austria,SVN,Europe,56.0,8,AUT,264.0,0.003787878787878788,0.17934166569700832,0.07445444932226744,0.07445444932226744
664,Slovenia,Croatia,SVN,Europe,56.0,8,HRV,155.0,0.0064516129032258064,0.19827795135597165,0.12780424573891092,0.12780424573891092
665,Slovenia,Hungary,SVN,Europe,56.0,8,HUN,375.0,0.0026666666666666666,0.16872152539414745,0.051998590059922446,0.051998590059922446
666,Slovenia,Italy,SVN,Europe,56.0,8,ITA,566.0,0.0017667844522968198,0.15776369138997973,0.03397557017254328,0.03397557017254328
667,Somalia,Djibouti,SOM,Africa,91.0,13,DJI,1085.0,0.0009216589861751152,0.14307512258972524,0.017049229324804387,0.017049229324804387
668,Somalia,Ethiopia,SOM,Africa,91.0,13,ETH,1070.0,0.0009345794392523365,0.1433606679689497,0.017308002727641086,0.017308002727641086
669,Somalia,Ethiopia,SOM,Africa,91.0,13,ETH,1070.0,0.0009345794392523365,0.1433606679689497,0.017308002727641086,0.017308002727641086
670,Somalia,Kenya,SOM,Africa,91.0,13,KEN,1003.0,0.0009970089730807576,0.1447020780639251,0.018558353842244853,0.018558353842244853
671,Solomon Islands,Nauru,SLB,Oceania,999.0,142,NRU,1254.0,0.0007974481658692185,0.14017197405598333,0.014561510322414168,0.014561510322414168
672,South Africa,Botswana,ZAF,Africa,61.0,8,BWA,1260.0,0.0007936507936507937,0.1400782505133701,0.014485455796700068,0.014485455796700068
673,South Africa,Lesotho,ZAF,Africa,61.0,8,LSO,999.0,0.001001001001001001,0.14478579767901795,0.01863830697105283,0.01863830697105283
674,South Africa,Mozambique,ZAF,Africa,61.0,8,MOZ,1622.0,0.0006165228113440197,0.1352920879493684,0.010937901353742403,0.010937901353742403
675,South Africa,Namibia,ZAF,Africa,61.0,8,NAM,1270.0,0.0007874015748031496,0.13992330731838004,0.014360295199265054,0.014360295199265054
676,South Africa,Swaziland,ZAF,Africa,61.0,8,SWZ,1485.0,0.0006734006734006734,0.13692684039729416,0.012077062482420254,0.012077062482420254
677,South Africa,Zimbabwe,ZAF,Africa,61.0,8,ZWE,2186.0,0.0004574565416285453,0.13004190900449672,0.007752090481259761,0.007752090481259761
678,South Sudan,Central African Republic,SSD,Africa,112.0,16,CAF,1444.0,0.0006925207756232687,0.1374537888712468,0.012460003690840368,0.012460003690840368
679,South Sudan,"Congo, Democratic Republic of the",SSD,Africa,112.0,16,COD,2705.0,0.0003696857670979667,0.1265365140475175,0.0059941999599952295,0.0059941999599952295
680,South Sudan,Eritrea,SSD,Africa,112.0,16,ERI,1415.0,0.0007067137809187279,0.1378381636895128,0.01274426402248929,0.01274426402248929
681,South Sudan,Ethiopia,SSD,Africa,112.0,16,ETH,915.0,0.001092896174863388,0.14665070184493903,0.0204788017820718,0.0204788017820718
682,South Sudan,Kenya,SSD,Africa,112.0,16,KEN,894.0,0.0011185682326621924,0.14715175039703174,0.020992966859311162,0.020992966859311162
683,South Sudan,Sudan,SSD,Africa,112.0,16,SDN,1200.0,0.0008333333333333334,0.1410421950512668,0.015280225590412408,0.015280225590412408
684,South Sudan,Uganda,SSD,Africa,112.0,16,UGA,514.0,0.0019455252918287938,0.16019933242920986,0.03755542724064577,0.03755542724064577
685,Spain,France,ESP,Europe,44.0,6,FRA,1012.0,0.0009881422924901185,0.144515272908321,0.01838077020066568,0.01838077020066568
686,Spain,Gibraltar,ESP,Europe,44.0,6,GIB,496.0,0.0020161290322580645,0.1611194339368499,0.038969492990096305,0.038969492990096305
687,Spain,Morocco,ESP,Europe,44.0,6,MAR,822.0,0.0012165450121654502,0.14899265185176008,0.02295526527713813,0.02295526527713813
688,Spain,Portugal,ESP,Europe,44.0,6,PRT,523.0,0.0019120458891013384,0.15975508997539395,0.03688489510706311,0.03688489510706311
689,Sri Lanka,India,LKA,Asia,67.0,9,IND,2455.0,0.0004073319755600815,0.12810852058055333,0.006748185707199095,0.006748185707199095
690,Sri Lanka,India,LKA,Asia,67.0,9,IND,2455.0,0.0004073319755600815,0.12810852058055333,0.006748185707199095,0.006748185707199095
691,Sri Lanka,Indonesia,LKA,Asia,67.0,9,IDN,3284.0,0.0003045066991473812,0.12350531596327509,0.004688780629381106,0.004688780629381106
692,Sudan,Central African Republic,SDN,Africa,95.0,13,CAF,1961.0,0.0005099439061703213,0.13190506831041257,0.008803317852871926,0.008803317852871926
693,Sudan,Central African Republic,SDN,Africa,95.0,13,CAF,1961.0,0.0005099439061703213,0.13190506831041257,0.008803317852871926,0.008803317852871926
694,Sudan,Chad,SDN,Africa,95.0,13,TCD,1938.0,0.0005159958720330237,0.1321106616233168,0.00892452782831033,0.00892452782831033
695,Sudan,Chad,SDN,Africa,95.0,13,TCD,1938.0,0.0005159958720330237,0.1321106616233168,0.00892452782831033,0.00892452782831033
696,Sudan,Egypt,SDN,Africa,95.0,13,EGY,1667.0,0.0005998800239952009,0.1347930361880714,0.010604576300108323,0.010604576300108323
697,Sudan,Egypt,SDN,Africa,95.0,13,EGY,1667.0,0.0005998800239952009,0.1347930361880714,0.010604576300108323,0.010604576300108323
698,Sudan,Eritrea,SDN,Africa,95.0,13,ERI,671.0,0.0014903129657228018,0.1536388799411723,0.028438344276478532,0.028438344276478532
699,Sudan,Eritrea,SDN,Africa,95.0,13,ERI,671.0,0.0014903129657228018,0.1536388799411723,0.028438344276478532,0.028438344276478532
700,Sudan,Ethiopia,SDN,Africa,95.0,13,ETH,936.0,0.0010683760683760685,0.14616430921003037,0.019987708214708567,0.019987708214708567
701,Sudan,Ethiopia,SDN,Africa,95.0,13,ETH,936.0,0.0010683760683760685,0.14616430921003037,0.019987708214708567,0.019987708214708567
702,Sudan,Ethiopia,SDN,Africa,95.0,13,ETH,936.0,0.0010683760683760685,0.14616430921003037,0.019987708214708567,0.019987708214708567
703,Sudan,Ethiopia,SDN,Africa,95.0,13,ETH,936.0,0.0010683760683760685,0.14616430921003037,0.019987708214708567,0.019987708214708567
704,Sudan,Libya,SDN,Africa,95.0,13,LBY,2715.0,0.00036832412523020257,0.12647745856828288,0.005966928725971134,0.005966928725971134
705,Sudan,Libya,SDN,Africa,95.0,13,LBY,2715.0,0.00036832412523020257,0.12647745856828288,0.005966928725971134,0.005966928725971134
706,Sudan,South Sudan,SDN,Africa,95.0,13,SSD,1200.0,0.0008333333333333334,0.1410421950512668,0.015280225590412408,0.015280225590412408
707,Suriname,Brazil,SUR,Americas,142.0,20,BRA,2467.0,0.00040535062829347385,0.12802854538329264,0.0067085028902485674,0.0067085028902485674
708,Suriname,French Guiana,SUR,Americas,142.0,20,GUF,330.0,0.0030303030303030303,0.17244076954535698,0.05928157144230461,0.05928157144230461
709,Suriname,Guyana,SUR,Americas,142.0,20,GUY,341.0,0.002932551319648094,0.17147121943818708,0.05732378074811585,0.05732378074811585
710,Swaziland,Mozambique,SWZ,Africa,105.0,15,MOZ,133.0,0.007518796992481203,0.2044843780639489,0.14917802083637005,0.14917802083637005
711,Swaziland,South Africa,SWZ,Africa,105.0,15,ZAF,1485.0,0.0006734006734006734,0.13692684039729416,0.012077062482420254,0.012077062482420254
712,Sweden,Denmark,SWE,Europe,49.0,7,DNK,552.0,0.0018115942028985507,0.1583895446221668,0.03487302876584267,0.03487302876584267
713,Sweden,Finland,SWE,Europe,49.0,7,FIN,400.0,0.0025,0.16690410034766703,0.04866055692633063,0.04866055692633063
714,Sweden,Norway,SWE,Europe,49.0,7,NOR,419.0,0.002386634844868735,0.1656212948674457,0.04639005706219299,0.04639005706219299
715,Switzerland,Austria,CHE,Europe,49.0,7,AUT,713.0,0.001402524544179523,0.15221901638880597,0.02668010031733539,0.02668010031733539
716,Switzerland,France,CHE,Europe,49.0,7,FRA,438.0,0.00228310502283105,0.16441368104886364,0.044316541204533044,0.044316541204533044
717,Switzerland,Germany,CHE,Europe,49.0,7,DEU,799.0,0.0012515644555694619,0.14962531697969605,0.023656641651553338,0.023656641651553338
718,Switzerland,Germany,CHE,Europe,49.0,7,DEU,441.0,0.0022675736961451248,0.16422936937652555,0.044005476706015505,0.044005476706015505
719,Switzerland,Italy,CHE,Europe,49.0,7,ITA,703.0,0.001422475106685633,0.15254699576300085,0.027079674149410527,0.027079674149410527
720,Taiwan,China,TWN,Asia,61.0,8,CHN,1645.0,0.0006079027355623101,0.13503485053260564,0.010765256762301887,0.010765256762301887
721,Taiwan,Philippines,TWN,Asia,61.0,8,PHL,1217.0,0.0008216926869350862,0.1407629106210129,0.015047084410169755,0.015047084410169755
722,Tajikistan,Afghanistan,TJK,Asia,108.0,15,AFG,444.0,0.0022522522522522522,0.16404671587218408,0.043698615781802244,0.043698615781802244
723,Tajikistan,China,TJK,Asia,108.0,15,CHN,4080.0,0.00024509803921568627,0.12028118468274716,0.0034989321777353873,0.0034989321777353873
724,Tajikistan,Kyrgyzstan,TJK,Asia,108.0,15,KGZ,668.0,0.0014970059880239522,0.153744725528706,0.028572393457709185,0.028572393457709185
725,Tajikistan,Uzbekistan,TJK,Asia,108.0,15,UZB,334.0,0.0029940119760479044,0.1720832451335447,0.05855472699296507,0.05855472699296507
726,"Tanzania, United Republic of",Burundi,TZA,Africa,91.0,13,BDI,1158.0,0.0008635578583765112,0.14175450225902728,0.015885568386659627,0.015885568386659627
727,"Tanzania, United Republic of",Burundi,TZA,Africa,91.0,13,BDI,1158.0,0.0008635578583765112,0.14175450225902728,0.015885568386659627,0.015885568386659627
728,"Tanzania, United Republic of","Congo, Democratic Republic of the",TZA,Africa,91.0,13,COD,3564.0,0.0002805836139169473,0.12226973532502892,0.0042096443224395284,0.0042096443224395284
729,"Tanzania, United Republic of",Kenya,TZA,Africa,91.0,13,KEN,626.0,0.001597444089456869,0.15529516835859952,0.030583987720457978,0.030583987720457978
730,"Tanzania, United Republic of",Kenya,TZA,Africa,91.0,13,KEN,626.0,0.001597444089456869,0.15529516835859952,0.030583987720457978,0.030583987720457978
731,"Tanzania, United Republic of",Malawi,TZA,Africa,91.0,13,MWI,996.0,0.001004016064257028,0.14484887158946608,0.018698693257343788,0.018698693257343788
732,"Tanzania, United Republic of",Malawi,TZA,Africa,91.0,13,MWI,996.0,0.001004016064257028,0.14484887158946608,0.018698693257343788,0.018698693257343788
733,"Tanzania, United Republic of",Mozambique,TZA,Africa,91.0,13,MOZ,2338.0,0.000427715996578272,0.12891496803230346,0.007156440932526407,0.007156440932526407
734,"Tanzania, United Republic of",Mozambique,TZA,Africa,91.0,13,MOZ,2338.0,0.000427715996578272,0.12891496803230346,0.007156440932526407,0.007156440932526407
735,"Tanzania, United Republic of",Rwanda,TZA,Africa,91.0,13,RWA,1157.0,0.000864304235090752,0.141771864506403,0.01590051696787329,0.01590051696787329
736,"Tanzania, United Republic of",Rwanda,TZA,Africa,91.0,13,RWA,1157.0,0.000864304235090752,0.141771864506403,0.01590051696787329,0.01590051696787329
737,"Tanzania, United Republic of",Uganda,TZA,Africa,91.0,13,UGA,1018.0,0.0009823182711198428,0.14439192178272636,0.018264125542837316,0.018264125542837316
738,"Tanzania, United Republic of",Uganda,TZA,Africa,91.0,13,UGA,1018.0,0.0009823182711198428,0.14439192178272636,0.018264125542837316,0.018264125542837316
739,"Tanzania, United Republic of",Zambia,TZA,Africa,91.0,13,ZMB,1543.0,0.0006480881399870382,0.1362122453866201,0.011570098031041068,0.011570098031041068
740,"Tanzania, United Republic of",Zambia,TZA,Africa,91.0,13,ZMB,1543.0,0.0006480881399870382,0.1362122453866201,0.011570098031041068,0.011570098031041068
741,Thailand,Cambodia,THA,Asia,58.0,8,KHM,521.0,0.0019193857965451055,0.1598529342326023,0.03703190023253186,0.03703190023253186
742,Thailand,Lao People's Democratic Republic,THA,Asia,58.0,8,LAO,503.0,0.0019880715705765406,0.16075645118153897,0.03840755256967184,0.03840755256967184
743,Thailand,Malaysia,THA,Asia,58.0,8,MYS,1126.0,0.0008880994671403197,0.14231984865506164,0.01637709260589107,0.01637709260589107
744,Thailand,Myanmar,THA,Asia,58.0,8,MMR,573.0,0.0017452006980802793,0.15745835220560253,0.033543286452210594,0.033543286452210594
745,Togo,Benin,TGO,Africa,103.0,14,BEN,166.0,0.006024096385542169,0.1956186206621379,0.11924185993179627,0.11924185993179627
746,Togo,Burkina Faso,TGO,Africa,103.0,14,BFA,730.0,0.0013698630136986301,0.15167499549281763,0.026025948691701148,0.026025948691701148
747,Togo,Ghana,TGO,Africa,103.0,14,GHA,154.0,0.006493506493506494,0.1985327397206032,0.12864329889356324,0.12864329889356324
748,Tonga,American Samoa,TON,Oceania,999.0,142,ASM,1101.0,0.0009082652134423251,0.14277608404589612,0.016780976181809275,0.016780976181809275
749,Tonga,Fiji,TON,Oceania,999.0,142,FJI,743.0,0.0013458950201884253,0.15127000140916244,0.025545912952804485,0.025545912952804485
750,Trinidad and Tobago,Grenada,TTO,Americas,78.0,11,GRD,165.0,0.006060606060606061,0.19585011338479313,0.11997308296215592,0.11997308296215592
751,Trinidad and Tobago,Venezuela (Bolivarian Republic of),TTO,Americas,78.0,11,VEN,623.0,0.0016051364365971107,0.15541110738421443,0.030738051578233283,0.030738051578233283
752,Tunisia,Algeria,TUN,Africa,67.0,9,DZA,643.0,0.0015552099533437014,0.15465165761780927,0.029738114046171698,0.029738114046171698
753,Tunisia,Libya,TUN,Africa,67.0,9,LBY,535.0,0.001869158878504673,0.15917821389772857,0.036025945532828875,0.036025945532828875
754,Turkey,Armenia,TUR,Asia,61.0,8,ARM,1004.0,0.00099601593625498,0.14468121540895854,0.01853846510328092,0.01853846510328092
755,Turkey,Azerbaijan,TUR,Asia,61.0,8,AZE,1458.0,0.0006858710562414266,0.13727173419935224,0.012326821789086308,0.012326821789086308
756,Turkey,Bulgaria,TUR,Asia,61.0,8,BGR,866.0,0.0011547344110854503,0.14784402950648895,0.021717310270664533,0.021717310270664533
