	src	trg	weighted	log-weight	norm-log-weight	iso_code_src	iso_code_trg
2107	Jamaica	Antigua and Barbuda	1	0	0	JAM	ATG
2109	Puerto Rico	Antigua and Barbuda	1	0	0	PRI	ATG
2110	Saint Kitts and Nevis	Antigua and Barbuda	4	1.386294361	0.2218079764	KNA	ATG
2111	Saint Lucia	Antigua and Barbuda	2	0.6931471806	0.1109039882	LCA	ATG
2112	Trinidad and Tobago	Antigua and Barbuda	1	0	0	TTO	ATG
2113	United Kingdom of Great Britain and Northern Ireland	Antigua and Barbuda	3	1.098612289	0.1757786625	GBR	ATG
2114	United States of America	Antigua and Barbuda	7	1.945910149	0.3113468572	USA	ATG
2137	Anguilla	Puerto Rico	2	0.6931471806	0.1109039882	AIA	PRI
2138	Antigua and Barbuda	Puerto Rico	1	0	0	ATG	PRI
2139	Virgin Islands (British)	Puerto Rico	6	1.791759469	0.2866826507	VGB	PRI
2140	Canada	Puerto Rico	1	0	0	CAN	PRI
2141	Colombia	Puerto Rico	1	0	0	COL	PRI
2142	Dominica	Puerto Rico	4	1.386294361	0.2218079764	DMA	PRI
2143	Dominican Republic	Puerto Rico	9	2.197224577	0.351557325	DOM	PRI
2144	France	Puerto Rico	1	0	0	FRA	PRI
2145	Germany	Puerto Rico	1	0	0	DEU	PRI
2146	Guadeloupe	Puerto Rico	2	0.6931471806	0.1109039882	GLP	PRI
2147	Martinique	Puerto Rico	2	0.6931471806	0.1109039882	MTQ	PRI
2148	Netherlands Antilles	Puerto Rico	3	1.098612289	0.1757786625	ANT	PRI
2149	Panama	Puerto Rico	1	0	0	PAN	PRI
2150	Saint Kitts and Nevis	Puerto Rico	4	1.386294361	0.2218079764	KNA	PRI
2151	Turks and Caicos Islands	Puerto Rico	1	0	0	TCA	PRI
2152	United States of America	Puerto Rico	53	3.970291914	0.6352492225	USA	PRI
2153	Venezuela (Bolivarian Republic of)	Puerto Rico	1	0	0	VEN	PRI
2154	Anguilla	Virgin Islands (British)	1	0	0	AIA	VGB
2155	Virgin Islands (British)	Virgin Islands (British)	3	1.098612289	0.1757786625	VGB	VGB
2156	Dominica	Virgin Islands (British)	2	0.6931471806	0.1109039882	DMA	VGB
2157	France	Virgin Islands (British)	1	0	0	FRA	VGB
2158	Netherlands Antilles	Virgin Islands (British)	4	1.386294361	0.2218079764	ANT	VGB
2159	Puerto Rico	Virgin Islands (British)	7	1.945910149	0.3113468572	PRI	VGB
2160	Saint Kitts and Nevis	Virgin Islands (British)	1	0	0	KNA	VGB
2161	United States of America	Virgin Islands (British)	19	2.944438979	0.4711121029	USA	VGB
2162	Antigua and Barbuda	Anguilla	1	0	0	ATG	AIA
2163	Virgin Islands (British)	Anguilla	1	0	0	VGB	AIA
2165	Puerto Rico	Anguilla	2	0.6931471806	0.1109039882	PRI	AIA
2166	Antigua and Barbuda	Barbados	2	0.6931471806	0.1109039882	ATG	BRB
2167	Brazil	Barbados	1	0	0	BRA	BRB
2168	Canada	Barbados	2	0.6931471806	0.1109039882	CAN	BRB
2169	Dominica	Barbados	1	0	0	DMA	BRB
2170	Grenada	Barbados	1	0	0	GRD	BRB
2171	Guyana	Barbados	1	0	0	GUY	BRB
2172	Jamaica	Barbados	1	0	0	JAM	BRB
2173	Martinique	Barbados	1	0	0	MTQ	BRB
2175	Saint Lucia	Barbados	2	0.6931471806	0.1109039882	LCA	BRB
2176	Saint Vincent and the Grenadines	Barbados	1	0	0	VCT	BRB
2177	Trinidad and Tobago	Barbados	2	0.6931471806	0.1109039882	TTO	BRB
2178	United Kingdom of Great Britain and Northern Ireland	Barbados	4	1.386294361	0.2218079764	GBR	BRB
2179	United States of America	Barbados	3	1.098612289	0.1757786625	USA	BRB
2180	Antigua and Barbuda	Dominica	1	0	0	ATG	DMA
2181	Barbados	Dominica	1	0	0	BRB	DMA
2182	Virgin Islands (British)	Dominica	2	0.6931471806	0.1109039882	VGB	DMA
2183	Guadeloupe	Dominica	3	1.098612289	0.1757786625	GLP	DMA
2185	Puerto Rico	Dominica	4	1.386294361	0.2218079764	PRI	DMA
2186	Saint Lucia	Dominica	1	0	0	LCA	DMA
2187	Antigua and Barbuda	Dominican Republic	3	1.098612289	0.1757786625	ATG	DOM
2188	Argentina	Dominican Republic	1	0	0	ARG	DOM
2189	Aruba	Dominican Republic	2	0.6931471806	0.1109039882	ABW	DOM
2190	Brazil	Dominican Republic	4	1.386294361	0.2218079764	BRA	DOM
2191	Canada	Dominican Republic	14	2.63905733	0.4222508454	CAN	DOM
2192	Chile	Dominican Republic	1	0	0	CHL	DOM
2193	Colombia	Dominican Republic	3	1.098612289	0.1757786625	COL	DOM
2194	Costa Rica	Dominican Republic	1	0	0	CRI	DOM
2195	Cuba	Dominican Republic	2	0.6931471806	0.1109039882	CUB	DOM
2196	France	Dominican Republic	5	1.609437912	0.2575110861	FRA	DOM
2197	Germany	Dominican Republic	7	1.945910149	0.3113468572	DEU	DOM
2198	Guadeloupe	Dominican Republic	3	1.098612289	0.1757786625	GLP	DOM
2199	Haiti	Dominican Republic	3	1.098612289	0.1757786625	HTI	DOM
2200	Italy	Dominican Republic	3	1.098612289	0.1757786625	ITA	DOM
2201	Jamaica	Dominican Republic	1	0	0	JAM	DOM
2202	Martinique	Dominican Republic	2	0.6931471806	0.1109039882	MTQ	DOM
2203	Netherlands	Dominican Republic	2	0.6931471806	0.1109039882	NLD	DOM
2205	Panama	Dominican Republic	4	1.386294361	0.2218079764	PAN	DOM
2206	Peru	Dominican Republic	2	0.6931471806	0.1109039882	PER	DOM
2207	Puerto Rico	Dominican Republic	9	2.197224577	0.351557325	PRI	DOM
2208	Russian Federation	Dominican Republic	4	1.386294361	0.2218079764	RUS	DOM
2209	Spain	Dominican Republic	5	1.609437912	0.2575110861	ESP	DOM
2210	Switzerland	Dominican Republic	1	0	0	CHE	DOM
2211	Turks and Caicos Islands	Dominican Republic	3	1.098612289	0.1757786625	TCA	DOM
2212	United Kingdom of Great Britain and Northern Ireland	Dominican Republic	3	1.098612289	0.1757786625	GBR	DOM
2213	United States of America	Dominican Republic	61	4.110873864	0.6577424237	USA	DOM
2214	Venezuela (Bolivarian Republic of)	Dominican Republic	1	0	0	VEN	DOM
2215	Antigua and Barbuda	Guadeloupe	2	0.6931471806	0.1109039882	ATG	GLP
2216	Canada	Guadeloupe	1	0	0	CAN	GLP
2217	Dominica	Guadeloupe	3	1.098612289	0.1757786625	DMA	GLP
2218	Dominican Republic	Guadeloupe	3	1.098612289	0.1757786625	DOM	GLP
2219	France	Guadeloupe	7	1.945910149	0.3113468572	FRA	GLP
2220	Haiti	Guadeloupe	2	0.6931471806	0.1109039882	HTI	GLP
2221	Martinique	Guadeloupe	4	1.386294361	0.2218079764	MTQ	GLP
2223	Puerto Rico	Guadeloupe	2	0.6931471806	0.1109039882	PRI	GLP
2224	United States of America	Guadeloupe	2	0.6931471806	0.1109039882	USA	GLP
2225	Antigua and Barbuda	Jamaica	1	0	0	ATG	JAM
2226	Bahamas	Jamaica	1	0	0	BHS	JAM
2227	Barbados	Jamaica	1	0	0	BRB	JAM
2228	Canada	Jamaica	10	2.302585093	0.3684150743	CAN	JAM
2229	Cayman Islands	Jamaica	1	0	0	CYM	JAM
2230	Cuba	Jamaica	1	0	0	CUB	JAM
2231	Dominican Republic	Jamaica	2	0.6931471806	0.1109039882	DOM	JAM
2232	Germany	Jamaica	1	0	0	DEU	JAM
2233	Guyana	Jamaica	1	0	0	GUY	JAM
2235	Panama	Jamaica	2	0.6931471806	0.1109039882	PAN	JAM
2236	Trinidad and Tobago	Jamaica	1	0	0	TTO	JAM
2237	Turks and Caicos Islands	Jamaica	1	0	0	TCA	JAM
2238	United Kingdom of Great Britain and Northern Ireland	Jamaica	4	1.386294361	0.2218079764	GBR	JAM
2239	United States of America	Jamaica	40	3.688879454	0.5902230507	USA	JAM
2240	Antigua and Barbuda	Saint Kitts and Nevis	4	1.386294361	0.2218079764	ATG	KNA
2241	Virgin Islands (British)	Saint Kitts and Nevis	1	0	0	VGB	KNA
2243	Puerto Rico	Saint Kitts and Nevis	4	1.386294361	0.2218079764	PRI	KNA
2244	United States of America	Saint Kitts and Nevis	3	1.098612289	0.1757786625	USA	KNA
2245	Antigua and Barbuda	Saint Lucia	2	0.6931471806	0.1109039882	ATG	LCA
2246	Barbados	Saint Lucia	1	0	0	BRB	LCA
2247	Canada	Saint Lucia	2	0.6931471806	0.1109039882	CAN	LCA
2248	Grenada	Saint Lucia	2	0.6931471806	0.1109039882	GRD	LCA
2249	Martinique	Saint Lucia	4	1.386294361	0.2218079764	MTQ	LCA
2251	Saint Vincent and the Grenadines	Saint Lucia	1	0	0	VCT	LCA
2252	Trinidad and Tobago	Saint Lucia	4	1.386294361	0.2218079764	TTO	LCA
2253	United Kingdom of Great Britain and Northern Ireland	Saint Lucia	4	1.386294361	0.2218079764	GBR	LCA
2254	United States of America	Saint Lucia	7	1.945910149	0.3113468572	USA	LCA
2255	Antigua and Barbuda	Trinidad and Tobago	2	0.6931471806	0.1109039882	ATG	TTO
2256	Barbados	Trinidad and Tobago	1	0	0	BRB	TTO
2257	Canada	Trinidad and Tobago	2	0.6931471806	0.1109039882	CAN	TTO
2258	Germany	Trinidad and Tobago	1	0	0	DEU	TTO
2259	Grenada	Trinidad and Tobago	3	1.098612289	0.1757786625	GRD	TTO
2260	Guyana	Trinidad and Tobago	1	0	0	GUY	TTO
2261	Jamaica	Trinidad and Tobago	1	0	0	JAM	TTO
2263	Panama	Trinidad and Tobago	2	0.6931471806	0.1109039882	PAN	TTO
2264	Saint Lucia	Trinidad and Tobago	4	1.386294361	0.2218079764	LCA	TTO
2265	Saint Vincent and the Grenadines	Trinidad and Tobago	1	0	0	VCT	TTO
2266	Suriname	Trinidad and Tobago	3	1.098612289	0.1757786625	SUR	TTO
2267	United Kingdom of Great Britain and Northern Ireland	Trinidad and Tobago	1	0	0	GBR	TTO
2268	United States of America	Trinidad and Tobago	11	2.397895273	0.3836647634	USA	TTO
2269	Venezuela (Bolivarian Republic of)	Trinidad and Tobago	2	0.6931471806	0.1109039882	VEN	TTO
2270	Argentina	Bolivia	2	0.6931471806	0.1109039882	ARG	BOL
2271	Brazil	Bolivia	3	1.098612289	0.1757786625	BRA	BOL
2272	Chile	Bolivia	3	1.098612289	0.1757786625	CHL	BOL
2273	Colombia	Bolivia	1	0	0	COL	BOL
2274	Panama	Bolivia	1	0	0	PAN	BOL
2275	Paraguay	Bolivia	2	0.6931471806	0.1109039882	PRY	BOL
2276	Peru	Bolivia	8	2.079441542	0.3327119646	PER	BOL
2277	Spain	Bolivia	2	0.6931471806	0.1109039882	ESP	BOL
2278	United States of America	Bolivia	2	0.6931471806	0.1109039882	USA	BOL
2279	Argentina	Chile	9	2.197224577	0.351557325	ARG	CHL
2280	Australia	Chile	2	0.6931471806	0.1109039882	AUS	CHL
2281	Bolivia	Chile	3	1.098612289	0.1757786625	BOL	CHL
2282	Brazil	Chile	6	1.791759469	0.2866826507	BRA	CHL
2283	Canada	Chile	1	0	0	CAN	CHL
2284	Colombia	Chile	2	0.6931471806	0.1109039882	COL	CHL
2285	Dominican Republic	Chile	1	0	0	DOM	CHL
2286	Ecuador	Chile	1	0	0	ECU	CHL
2287	Falkland Islands (Malvinas)	Chile	1	0	0	FLK	CHL
2288	France	Chile	2	0.6931471806	0.1109039882	FRA	CHL
2290	Mexico	Chile	3	1.098612289	0.1757786625	MEX	CHL
2291	New Zealand	Chile	2	0.6931471806	0.1109039882	NZL	CHL
2292	Panama	Chile	1	0	0	PAN	CHL
2293	Paraguay	Chile	2	0.6931471806	0.1109039882	PRY	CHL
2294	Peru	Chile	7	1.945910149	0.3113468572	PER	CHL
2295	Spain	Chile	2	0.6931471806	0.1109039882	ESP	CHL
2296	United States of America	Chile	10	2.302585093	0.3684150743	USA	CHL
2297	Uruguay	Chile	2	0.6931471806	0.1109039882	URY	CHL
2298	Venezuela (Bolivarian Republic of)	Chile	1	0	0	VEN	CHL
2299	Argentina	Colombia	2	0.6931471806	0.1109039882	ARG	COL
2300	Aruba	Colombia	2	0.6931471806	0.1109039882	ABW	COL
2301	Bolivia	Colombia	1	0	0	BOL	COL
2302	Brazil	Colombia	4	1.386294361	0.2218079764	BRA	COL
2303	Canada	Colombia	2	0.6931471806	0.1109039882	CAN	COL
2304	Chile	Colombia	2	0.6931471806	0.1109039882	CHL	COL
2305	Costa Rica	Colombia	1	0	0	CRI	COL
2306	Cuba	Colombia	3	1.098612289	0.1757786625	CUB	COL
2307	Dominican Republic	Colombia	3	1.098612289	0.1757786625	DOM	COL
2308	Ecuador	Colombia	11	2.397895273	0.3836647634	ECU	COL
2309	El Salvador	Colombia	3	1.098612289	0.1757786625	SLV	COL
2310	France	Colombia	1	0	0	FRA	COL
2311	Germany	Colombia	2	0.6931471806	0.1109039882	DEU	COL
2312	Guatemala	Colombia	1	0	0	GTM	COL
2313	Mexico	Colombia	6	1.791759469	0.2866826507	MEX	COL
2315	Panama	Colombia	10	2.302585093	0.3684150743	PAN	COL
2316	Peru	Colombia	4	1.386294361	0.2218079764	PER	COL
2317	Puerto Rico	Colombia	1	0	0	PRI	COL
2318	Spain	Colombia	5	1.609437912	0.2575110861	ESP	COL
2319	United States of America	Colombia	49	3.891820298	0.6226937143	USA	COL
2320	Venezuela (Bolivarian Republic of)	Colombia	5	1.609437912	0.2575110861	VEN	COL
2321	Argentina	Ecuador	1	0	0	ARG	ECU
2322	Brazil	Ecuador	1	0	0	BRA	ECU
2323	Chile	Ecuador	2	0.6931471806	0.1109039882	CHL	ECU
2324	Colombia	Ecuador	11	2.397895273	0.3836647634	COL	ECU
2325	Cuba	Ecuador	1	0	0	CUB	ECU
2326	El Salvador	Ecuador	2	0.6931471806	0.1109039882	SLV	ECU
2327	Mexico	Ecuador	1	0	0	MEX	ECU
2328	Netherlands	Ecuador	2	0.6931471806	0.1109039882	NLD	ECU
2329	Panama	Ecuador	3	1.098612289	0.1757786625	PAN	ECU
2330	Peru	Ecuador	6	1.791759469	0.2866826507	PER	ECU
2331	Spain	Ecuador	4	1.386294361	0.2218079764	ESP	ECU
2332	United States of America	Ecuador	8	2.079441542	0.3327119646	USA	ECU
2333	Venezuela (Bolivarian Republic of)	Ecuador	1	0	0	VEN	ECU
2334	Argentina	Falkland Islands (Malvinas)	1	0	0	ARG	FLK
2335	Argentina	Mexico	2	0.6931471806	0.1109039882	ARG	MEX
2336	Belize	Mexico	2	0.6931471806	0.1109039882	BLZ	MEX
2337	Brazil	Mexico	2	0.6931471806	0.1109039882	BRA	MEX
2338	Canada	Mexico	27	3.295836866	0.5273359875	CAN	MEX
2339	Chile	Mexico	3	1.098612289	0.1757786625	CHL	MEX
2340	China	Mexico	1	0	0	CHN	MEX
2341	Colombia	Mexico	6	1.791759469	0.2866826507	COL	MEX
2342	Costa Rica	Mexico	3	1.098612289	0.1757786625	CRI	MEX
2343	Cuba	Mexico	8	2.079441542	0.3327119646	CUB	MEX
2344	Ecuador	Mexico	1	0	0	ECU	MEX
2345	El Salvador	Mexico	3	1.098612289	0.1757786625	SLV	MEX
2346	France	Mexico	4	1.386294361	0.2218079764	FRA	MEX
2347	Germany	Mexico	4	1.386294361	0.2218079764	DEU	MEX
2348	Guatemala	Mexico	3	1.098612289	0.1757786625	GTM	MEX
2349	Honduras	Mexico	1	0	0	HND	MEX
2350	Italy	Mexico	1	0	0	ITA	MEX
2351	Japan	Mexico	1	0	0	JPN	MEX
2352	Netherlands	Mexico	1	0	0	NLD	MEX
2353	Panama	Mexico	8	2.079441542	0.3327119646	PAN	MEX
2354	Peru	Mexico	4	1.386294361	0.2218079764	PER	MEX
2355	Russian Federation	Mexico	1	0	0	RUS	MEX
2356	Spain	Mexico	8	2.079441542	0.3327119646	ESP	MEX
2357	United Kingdom of Great Britain and Northern Ireland	Mexico	14	2.63905733	0.4222508454	GBR	MEX
2358	United States of America	Mexico	369	5.910796644	0.9457312093	USA	MEX
2359	Venezuela (Bolivarian Republic of)	Mexico	1	0	0	VEN	MEX
2360	Argentina	Panama	2	0.6931471806	0.1109039882	ARG	PAN
2361	Aruba	Panama	1	0	0	ABW	PAN
2362	Bahamas	Panama	1	0	0	BHS	PAN
2363	Bolivia	Panama	1	0	0	BOL	PAN
2364	Brazil	Panama	7	1.945910149	0.3113468572	BRA	PAN
2365	Canada	Panama	1	0	0	CAN	PAN
2366	Chile	Panama	1	0	0	CHL	PAN
2367	Colombia	Panama	10	2.302585093	0.3684150743	COL	PAN
2368	Costa Rica	Panama	7	1.945910149	0.3113468572	CRI	PAN
2369	Cuba	Panama	2	0.6931471806	0.1109039882	CUB	PAN
2370	Dominican Republic	Panama	4	1.386294361	0.2218079764	DOM	PAN
2371	Ecuador	Panama	3	1.098612289	0.1757786625	ECU	PAN
2372	El Salvador	Panama	2	0.6931471806	0.1109039882	SLV	PAN
2373	France	Panama	1	0	0	FRA	PAN
2374	Guatemala	Panama	1	0	0	GTM	PAN
2375	Haiti	Panama	2	0.6931471806	0.1109039882	HTI	PAN
2376	Honduras	Panama	2	0.6931471806	0.1109039882	HND	PAN
2377	Jamaica	Panama	3	1.098612289	0.1757786625	JAM	PAN
2378	Mexico	Panama	8	2.079441542	0.3327119646	MEX	PAN
2379	Netherlands	Panama	2	0.6931471806	0.1109039882	NLD	PAN
2381	Nicaragua	Panama	2	0.6931471806	0.1109039882	NIC	PAN
2382	Paraguay	Panama	1	0	0	PRY	PAN
2383	Peru	Panama	2	0.6931471806	0.1109039882	PER	PAN
2384	Puerto Rico	Panama	1	0	0	PRI	PAN
2385	Spain	Panama	1	0	0	ESP	PAN
2386	Trinidad and Tobago	Panama	2	0.6931471806	0.1109039882	TTO	PAN
2387	Turkey	Panama	1	0	0	TUR	PAN
2388	United States of America	Panama	29	3.36729583	0.538769467	USA	PAN
2389	Uruguay	Panama	1	0	0	URY	PAN
2390	Venezuela (Bolivarian Republic of)	Panama	6	1.791759469	0.2866826507	VEN	PAN
2391	Argentina	Paraguay	4	1.386294361	0.2218079764	ARG	PRY
2392	Bolivia	Paraguay	2	0.6931471806	0.1109039882	BOL	PRY
2393	Brazil	Paraguay	5	1.609437912	0.2575110861	BRA	PRY
2394	Chile	Paraguay	2	0.6931471806	0.1109039882	CHL	PRY
2395	Panama	Paraguay	1	0	0	PAN	PRY
2396	Peru	Paraguay	1	0	0	PER	PRY
2397	United States of America	Paraguay	2	0.6931471806	0.1109039882	USA	PRY
2398	Uruguay	Paraguay	1	0	0	URY	PRY
2399	Argentina	Peru	4	1.386294361	0.2218079764	ARG	PER
2400	Bolivia	Peru	8	2.079441542	0.3327119646	BOL	PER
2401	Brazil	Peru	10	2.302585093	0.3684150743	BRA	PER
2402	Canada	Peru	1	0	0	CAN	PER
2403	Chile	Peru	7	1.945910149	0.3113468572	CHL	PER
2404	Colombia	Peru	4	1.386294361	0.2218079764	COL	PER
2405	Costa Rica	Peru	1	0	0	CRI	PER
2406	Cuba	Peru	2	0.6931471806	0.1109039882	CUB	PER
2407	Dominican Republic	Peru	2	0.6931471806	0.1109039882	DOM	PER
2408	Ecuador	Peru	5	1.609437912	0.2575110861	ECU	PER
2409	El Salvador	Peru	1	0	0	SLV	PER
2410	France	Peru	2	0.6931471806	0.1109039882	FRA	PER
2411	Mexico	Peru	4	1.386294361	0.2218079764	MEX	PER
2412	Netherlands	Peru	2	0.6931471806	0.1109039882	NLD	PER
2413	Panama	Peru	2	0.6931471806	0.1109039882	PAN	PER
2414	Paraguay	Peru	1	0	0	PRY	PER
2415	Spain	Peru	3	1.098612289	0.1757786625	ESP	PER
2416	United States of America	Peru	21	3.044522438	0.4871255197	USA	PER
2417	Uruguay	Peru	1	0	0	URY	PER
2418	Venezuela (Bolivarian Republic of)	Peru	2	0.6931471806	0.1109039882	VEN	PER
2419	Argentina	Uruguay	9	2.197224577	0.351557325	ARG	URY
2420	Brazil	Uruguay	9	2.197224577	0.351557325	BRA	URY
2421	Chile	Uruguay	2	0.6931471806	0.1109039882	CHL	URY
2422	Panama	Uruguay	1	0	0	PAN	URY
2423	Paraguay	Uruguay	1	0	0	PRY	URY
2424	Peru	Uruguay	1	0	0	PER	URY
2425	Spain	Uruguay	1	0	0	ESP	URY
2426	United States of America	Uruguay	2	0.6931471806	0.1109039882	USA	URY
2427	Argentina	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.1109039882	ARG	VEN
2428	Aruba	Venezuela (Bolivarian Republic of)	11	2.397895273	0.3836647634	ABW	VEN
2429	Brazil	Venezuela (Bolivarian Republic of)	3	1.098612289	0.1757786625	BRA	VEN
2430	Chile	Venezuela (Bolivarian Republic of)	1	0	0	CHL	VEN
2431	Colombia	Venezuela (Bolivarian Republic of)	5	1.609437912	0.2575110861	COL	VEN
2432	Cuba	Venezuela (Bolivarian Republic of)	3	1.098612289	0.1757786625	CUB	VEN
2433	Dominican Republic	Venezuela (Bolivarian Republic of)	1	0	0	DOM	VEN
2434	Ecuador	Venezuela (Bolivarian Republic of)	1	0	0	ECU	VEN
2435	France	Venezuela (Bolivarian Republic of)	1	0	0	FRA	VEN
2436	Germany	Venezuela (Bolivarian Republic of)	1	0	0	DEU	VEN
2437	Grenada	Venezuela (Bolivarian Republic of)	1	0	0	GRD	VEN
2438	Guyana	Venezuela (Bolivarian Republic of)	1	0	0	GUY	VEN
2439	Italy	Venezuela (Bolivarian Republic of)	1	0	0	ITA	VEN
2440	Mexico	Venezuela (Bolivarian Republic of)	1	0	0	MEX	VEN
2442	Panama	Venezuela (Bolivarian Republic of)	6	1.791759469	0.2866826507	PAN	VEN
2443	Peru	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.1109039882	PER	VEN
2444	Portugal	Venezuela (Bolivarian Republic of)	3	1.098612289	0.1757786625	PRT	VEN
2445	Puerto Rico	Venezuela (Bolivarian Republic of)	1	0	0	PRI	VEN
2446	Spain	Venezuela (Bolivarian Republic of)	4	1.386294361	0.2218079764	ESP	VEN
2447	Trinidad and Tobago	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.1109039882	TTO	VEN
2448	United States of America	Venezuela (Bolivarian Republic of)	9	2.197224577	0.351557325	USA	VEN
2449	Armenia	Belarus	1	0	0	ARM	BLR
2450	Austria	Belarus	2	0.6931471806	0.1109039882	AUT	BLR
2451	Azerbaijan	Belarus	1	0	0	AZE	BLR
2452	Cyprus	Belarus	1	0	0	CYP	BLR
2453	Czechia	Belarus	2	0.6931471806	0.1109039882	CZE	BLR
2454	Finland	Belarus	2	0.6931471806	0.1109039882	FIN	BLR
2455	France	Belarus	2	0.6931471806	0.1109039882	FRA	BLR
2456	Georgia	Belarus	3	1.098612289	0.1757786625	GEO	BLR
2457	Germany	Belarus	4	1.386294361	0.2218079764	DEU	BLR
2458	Hungary	Belarus	1	0	0	HUN	BLR
2459	Iran (Islamic Republic of)	Belarus	1	0	0	IRN	BLR
2460	Israel	Belarus	1	0	0	ISR	BLR
2461	Italy	Belarus	2	0.6931471806	0.1109039882	ITA	BLR
2462	Kazakhstan	Belarus	1	0	0	KAZ	BLR
2463	Latvia	Belarus	2	0.6931471806	0.1109039882	LVA	BLR
2464	Lebanon	Belarus	1	0	0	LBN	BLR
2465	Lithuania	Belarus	1	0	0	LTU	BLR
2466	Netherlands	Belarus	1	0	0	NLD	BLR
2467	Poland	Belarus	2	0.6931471806	0.1109039882	POL	BLR
2468	Russian Federation	Belarus	12	2.48490665	0.3975866389	RUS	BLR
2469	Spain	Belarus	1	0	0	ESP	BLR
2470	Sweden	Belarus	1	0	0	SWE	BLR
2471	Switzerland	Belarus	1	0	0	CHE	BLR
2472	Turkey	Belarus	2	0.6931471806	0.1109039882	TUR	BLR
2473	Turkmenistan	Belarus	1	0	0	TKM	BLR
2474	Ukraine	Belarus	2	0.6931471806	0.1109039882	UKR	BLR
2475	United Arab Emirates	Belarus	2	0.6931471806	0.1109039882	ARE	BLR
2476	United Kingdom of Great Britain and Northern Ireland	Belarus	1	0	0	GBR	BLR
2477	Armenia	Czechia	2	0.6931471806	0.1109039882	ARM	CZE
2478	Austria	Czechia	1	0	0	AUT	CZE
2479	Azerbaijan	Czechia	2	0.6931471806	0.1109039882	AZE	CZE
2480	Belarus	Czechia	2	0.6931471806	0.1109039882	BLR	CZE
2481	Belgium	Czechia	4	1.386294361	0.2218079764	BEL	CZE
2482	Bulgaria	Czechia	2	0.6931471806	0.1109039882	BGR	CZE
2483	Croatia	Czechia	2	0.6931471806	0.1109039882	HRV	CZE
2484	Denmark	Czechia	4	1.386294361	0.2218079764	DNK	CZE
2485	Finland	Czechia	3	1.098612289	0.1757786625	FIN	CZE
2486	France	Czechia	16	2.772588722	0.4436159528	FRA	CZE
2487	Germany	Czechia	14	2.63905733	0.4222508454	DEU	CZE
2488	Greece	Czechia	4	1.386294361	0.2218079764	GRC	CZE
2489	Hungary	Czechia	2	0.6931471806	0.1109039882	HUN	CZE
2490	Ireland	Czechia	2	0.6931471806	0.1109039882	IRL	CZE
2491	Israel	Czechia	4	1.386294361	0.2218079764	ISR	CZE
2492	Italy	Czechia	19	2.944438979	0.4711121029	ITA	CZE
2493	Kazakhstan	Czechia	1	0	0	KAZ	CZE
2494	Latvia	Czechia	2	0.6931471806	0.1109039882	LVA	CZE
2495	Lithuania	Czechia	1	0	0	LTU	CZE
2496	Malta	Czechia	2	0.6931471806	0.1109039882	MLT	CZE
2497	Netherlands	Czechia	5	1.609437912	0.2575110861	NLD	CZE
2498	Norway	Czechia	3	1.098612289	0.1757786625	NOR	CZE
2499	Poland	Czechia	3	1.098612289	0.1757786625	POL	CZE
2500	Portugal	Czechia	2	0.6931471806	0.1109039882	PRT	CZE
2501	Romania	Czechia	5	1.609437912	0.2575110861	ROU	CZE
2502	Russian Federation	Czechia	24	3.17805383	0.5084906271	RUS	CZE
2503	Serbia	Czechia	1	0	0	SRB	CZE
2504	Slovakia	Czechia	5	1.609437912	0.2575110861	SVK	CZE
2505	Slovenia	Czechia	1	0	0	SVN	CZE
2506	Korea, Republic of	Czechia	2	0.6931471806	0.1109039882	KOR	CZE
2507	Spain	Czechia	16	2.772588722	0.4436159528	ESP	CZE
2508	Sweden	Czechia	4	1.386294361	0.2218079764	SWE	CZE
2509	Switzerland	Czechia	4	1.386294361	0.2218079764	CHE	CZE
2510	Turkey	Czechia	2	0.6931471806	0.1109039882	TUR	CZE
2511	Ukraine	Czechia	3	1.098612289	0.1757786625	UKR	CZE
2512	United Arab Emirates	Czechia	2	0.6931471806	0.1109039882	ARE	CZE
2513	United Kingdom of Great Britain and Northern Ireland	Czechia	16	2.772588722	0.4436159528	GBR	CZE
2514	Uzbekistan	Czechia	2	0.6931471806	0.1109039882	UZB	CZE
2515	Armenia	Kazakhstan	1	0	0	ARM	KAZ
2516	Austria	Kazakhstan	2	0.6931471806	0.1109039882	AUT	KAZ
2517	Azerbaijan	Kazakhstan	4	1.386294361	0.2218079764	AZE	KAZ
2518	Belarus	Kazakhstan	1	0	0	BLR	KAZ
2519	China	Kazakhstan	7	1.945910149	0.3113468572	CHN	KAZ
2520	Czechia	Kazakhstan	1	0	0	CZE	KAZ
2521	Georgia	Kazakhstan	2	0.6931471806	0.1109039882	GEO	KAZ
2522	Germany	Kazakhstan	4	1.386294361	0.2218079764	DEU	KAZ
2523	Hong Kong	Kazakhstan	1	0	0	HKG	KAZ
2524	India	Kazakhstan	1	0	0	IND	KAZ
2525	Iran (Islamic Republic of)	Kazakhstan	1	0	0	IRN	KAZ
2526	Kyrgyzstan	Kazakhstan	3	1.098612289	0.1757786625	KGZ	KAZ
2527	Malaysia	Kazakhstan	1	0	0	MYS	KAZ
2528	Netherlands	Kazakhstan	2	0.6931471806	0.1109039882	NLD	KAZ
