,src,trg,weighted,log-weight,norm-log-weight,iso_code_src,region,iso_code_trg,days_to_first_100_cases,weeks_since_100_cases
1858,South Sudan,Ethiopia,2,0.6931471805599453,0.11090398820673722,SSD,Africa,ETH,92.0,13
1859,Sudan,Ethiopia,2,0.6931471805599453,0.11090398820673722,SDN,Africa,ETH,92.0,13
1860,Sweden,Ethiopia,2,0.6931471805599453,0.11090398820673722,SWE,Europe,ETH,92.0,13
1861,"Tanzania, United Republic of",Ethiopia,4,1.3862943611198906,0.22180797641347444,TZA,Africa,ETH,92.0,13
1862,Thailand,Ethiopia,2,0.6931471805599453,0.11090398820673722,THA,Asia,ETH,92.0,13
1863,Togo,Ethiopia,1,0.0,0.0,TGO,Africa,ETH,92.0,13
1864,Turkey,Ethiopia,1,0.0,0.0,TUR,Asia,ETH,92.0,13
1865,Uganda,Ethiopia,1,0.0,0.0,UGA,Africa,ETH,92.0,13
1866,United Arab Emirates,Ethiopia,3,1.0986122886681098,0.17577866248809984,ARE,Asia,ETH,92.0,13
1867,United Kingdom of Great Britain and Northern Ireland,Ethiopia,1,0.0,0.0,GBR,Europe,ETH,92.0,13
1868,United States of America,Ethiopia,1,0.0,0.0,USA,Americas,ETH,92.0,13
1869,Yemen,Ethiopia,1,0.0,0.0,YEM,Asia,ETH,92.0,13
1870,Zambia,Ethiopia,2,0.6931471805599453,0.11090398820673722,ZMB,Africa,ETH,92.0,13
1871,Zimbabwe,Ethiopia,2,0.6931471805599453,0.11090398820673722,ZWE,Africa,ETH,92.0,13
1872,Angola,Kenya,1,0.0,0.0,AGO,Africa,KEN,76.0,10
1873,Benin,Kenya,1,0.0,0.0,BEN,Africa,KEN,76.0,10
1874,Botswana,Kenya,1,0.0,0.0,BWA,Africa,KEN,76.0,10
1875,Burundi,Kenya,6,1.791759469228055,0.28668265069483706,BDI,Africa,KEN,76.0,10
1876,Cameroon,Kenya,2,0.6931471805599453,0.11090398820673722,CMR,Africa,KEN,76.0,10
1877,China,Kenya,2,0.6931471805599453,0.11090398820673722,CHN,Asia,KEN,76.0,10
1878,Comoros,Kenya,4,1.3862943611198906,0.22180797641347444,COM,Africa,KEN,76.0,10
1879,Congo,Kenya,2,0.6931471805599453,0.11090398820673722,COG,Africa,KEN,76.0,10
1880,"Congo, Democratic Republic of the",Kenya,4,1.3862943611198906,0.22180797641347444,COD,Africa,KEN,76.0,10
1881,Côte d'Ivoire,Kenya,1,0.0,0.0,CIV,Africa,KEN,76.0,10
1882,Djibouti,Kenya,2,0.6931471805599453,0.11090398820673722,DJI,Africa,KEN,76.0,10
1883,Egypt,Kenya,1,0.0,0.0,EGY,Africa,KEN,76.0,10
1884,Eritrea,Kenya,1,0.0,0.0,ERI,Africa,KEN,76.0,10
1885,Ethiopia,Kenya,6,1.791759469228055,0.28668265069483706,ETH,Africa,KEN,76.0,10
1886,France,Kenya,2,0.6931471805599453,0.11090398820673722,FRA,Europe,KEN,76.0,10
1887,Germany,Kenya,2,0.6931471805599453,0.11090398820673722,DEU,Europe,KEN,76.0,10
1888,Ghana,Kenya,1,0.0,0.0,GHA,Africa,KEN,76.0,10
1889,India,Kenya,3,1.0986122886681098,0.17577866248809984,IND,Asia,KEN,76.0,10
1890,Madagascar,Kenya,1,0.0,0.0,MDG,Africa,KEN,76.0,10
1891,Malawi,Kenya,4,1.3862943611198906,0.22180797641347444,MWI,Africa,KEN,76.0,10
1892,Mali,Kenya,1,0.0,0.0,MLI,Africa,KEN,76.0,10
1893,Mauritius,Kenya,2,0.6931471805599453,0.11090398820673722,MUS,Africa,KEN,76.0,10
1894,Mozambique,Kenya,4,1.3862943611198906,0.22180797641347444,MOZ,Africa,KEN,76.0,10
1895,Netherlands,Kenya,3,1.0986122886681098,0.17577866248809984,NLD,Europe,KEN,76.0,10
1896,Nigeria,Kenya,1,0.0,0.0,NGA,Africa,KEN,76.0,10
1897,Qatar,Kenya,1,0.0,0.0,QAT,Asia,KEN,76.0,10
1898,Rwanda,Kenya,8,2.0794415416798357,0.33271196462021163,RWA,Africa,KEN,76.0,10
1899,Saudi Arabia,Kenya,2,0.6931471805599453,0.11090398820673722,SAU,Asia,KEN,76.0,10
1900,Seychelles,Kenya,1,0.0,0.0,SYC,Africa,KEN,76.0,10
1901,Somalia,Kenya,6,1.791759469228055,0.28668265069483706,SOM,Africa,KEN,76.0,10
1902,South Africa,Kenya,2,0.6931471805599453,0.11090398820673722,ZAF,Africa,KEN,76.0,10
1903,"Korea, Republic of",Kenya,2,0.6931471805599453,0.11090398820673722,KOR,Asia,KEN,76.0,10
1904,South Sudan,Kenya,2,0.6931471805599453,0.11090398820673722,SSD,Africa,KEN,76.0,10
1905,Sudan,Kenya,1,0.0,0.0,SDN,Africa,KEN,76.0,10
1906,Switzerland,Kenya,3,1.0986122886681098,0.17577866248809984,CHE,Europe,KEN,76.0,10
1907,"Tanzania, United Republic of",Kenya,16,2.772588722239781,0.4436159528269489,TZA,Africa,KEN,76.0,10
1908,Thailand,Kenya,3,1.0986122886681098,0.17577866248809984,THA,Asia,KEN,76.0,10
1909,Turkey,Kenya,2,0.6931471805599453,0.11090398820673722,TUR,Asia,KEN,76.0,10
1910,Uganda,Kenya,3,1.0986122886681098,0.17577866248809984,UGA,Africa,KEN,76.0,10
1911,United Arab Emirates,Kenya,9,2.1972245773362196,0.3515573249761997,ARE,Asia,KEN,76.0,10
1912,United Kingdom of Great Britain and Northern Ireland,Kenya,3,1.0986122886681098,0.17577866248809984,GBR,Europe,KEN,76.0,10
1913,Yemen,Kenya,1,0.0,0.0,YEM,Asia,KEN,76.0,10
1914,Zambia,Kenya,6,1.791759469228055,0.28668265069483706,ZMB,Africa,KEN,76.0,10
1915,Zimbabwe,Kenya,3,1.0986122886681098,0.17577866248809984,ZWE,Africa,KEN,76.0,10
1916,Angola,Mozambique,1,0.0,0.0,AGO,Africa,MOZ,115.0,16
1917,Ethiopia,Mozambique,1,0.0,0.0,ETH,Africa,MOZ,115.0,16
1918,Kenya,Mozambique,4,1.3862943611198906,0.22180797641347444,KEN,Africa,MOZ,115.0,16
1919,Portugal,Mozambique,1,0.0,0.0,PRT,Europe,MOZ,115.0,16
1920,South Africa,Mozambique,15,2.70805020110221,0.4332897485403797,ZAF,Africa,MOZ,115.0,16
1921,"Tanzania, United Republic of",Mozambique,1,0.0,0.0,TZA,Africa,MOZ,115.0,16
1922,Angola,Namibia,3,1.0986122886681098,0.17577866248809984,AGO,Africa,NAM,161.0,23
1923,Botswana,Namibia,1,0.0,0.0,BWA,Africa,NAM,161.0,23
1924,Germany,Namibia,1,0.0,0.0,DEU,Europe,NAM,161.0,23
1925,Ghana,Namibia,1,0.0,0.0,GHA,Africa,NAM,161.0,23
1926,South Africa,Namibia,9,2.1972245773362196,0.3515573249761997,ZAF,Africa,NAM,161.0,23
1927,Zambia,Namibia,2,0.6931471805599453,0.11090398820673722,ZMB,Africa,NAM,161.0,23
1928,Zimbabwe,Namibia,2,0.6931471805599453,0.11090398820673722,ZWE,Africa,NAM,161.0,23
1929,Angola,Netherlands,1,0.0,0.0,AGO,Africa,NLD,49.0,7
1930,Argentina,Netherlands,1,0.0,0.0,ARG,Americas,NLD,49.0,7
1931,Aruba,Netherlands,1,0.0,0.0,ABW,Americas,NLD,49.0,7
1932,Austria,Netherlands,5,1.6094379124341003,0.25751108605227985,AUT,Europe,NLD,49.0,7
1933,Belarus,Netherlands,1,0.0,0.0,BLR,Europe,NLD,49.0,7
1934,Belgium,Netherlands,1,0.0,0.0,BEL,Europe,NLD,49.0,7
1935,Brazil,Netherlands,2,0.6931471805599453,0.11090398820673722,BRA,Americas,NLD,49.0,7
1936,Bulgaria,Netherlands,2,0.6931471805599453,0.11090398820673722,BGR,Europe,NLD,49.0,7
1937,Canada,Netherlands,10,2.302585092994046,0.3684150742590171,CAN,Americas,NLD,49.0,7
1938,Cabo Verde,Netherlands,2,0.6931471805599453,0.11090398820673722,CPV,Africa,NLD,49.0,7
1939,China,Netherlands,13,2.5649493574615367,0.4103935228604617,CHN,Asia,NLD,49.0,7
1940,Croatia,Netherlands,3,1.0986122886681098,0.17577866248809984,HRV,Europe,NLD,49.0,7
1941,Cuba,Netherlands,1,0.0,0.0,CUB,Americas,NLD,49.0,7
1942,Cyprus,Netherlands,3,1.0986122886681098,0.17577866248809984,CYP,Asia,NLD,49.0,7
1943,Czechia,Netherlands,5,1.6094379124341003,0.25751108605227985,CZE,Europe,NLD,49.0,7
1944,Denmark,Netherlands,11,2.3978952727983707,0.3836647634353647,DNK,Europe,NLD,49.0,7
1945,Dominican Republic,Netherlands,1,0.0,0.0,DOM,Americas,NLD,49.0,7
1946,Ecuador,Netherlands,2,0.6931471805599453,0.11090398820673722,ECU,Americas,NLD,49.0,7
1947,Egypt,Netherlands,2,0.6931471805599453,0.11090398820673722,EGY,Africa,NLD,49.0,7
1948,Estonia,Netherlands,2,0.6931471805599453,0.11090398820673722,EST,Europe,NLD,49.0,7
1949,Finland,Netherlands,3,1.0986122886681098,0.17577866248809984,FIN,Europe,NLD,49.0,7
1950,France,Netherlands,33,3.4965075614664802,0.5594434259234645,FRA,Europe,NLD,49.0,7
1951,Georgia,Netherlands,2,0.6931471805599453,0.11090398820673722,GEO,Asia,NLD,49.0,7
1952,Germany,Netherlands,27,3.295836866004329,0.5273359874642995,DEU,Europe,NLD,49.0,7
1953,Ghana,Netherlands,1,0.0,0.0,GHA,Africa,NLD,49.0,7
1954,Greece,Netherlands,21,3.044522437723423,0.48712551965610207,GRC,Europe,NLD,49.0,7
1955,Guernsey,Netherlands,1,0.0,0.0,GGY,Europe,NLD,49.0,7
1956,Hong Kong,Netherlands,2,0.6931471805599453,0.11090398820673722,HKG,Asia,NLD,49.0,7
1957,Hungary,Netherlands,4,1.3862943611198906,0.22180797641347444,HUN,Europe,NLD,49.0,7
1958,Iceland,Netherlands,1,0.0,0.0,ISL,Europe,NLD,49.0,7
1959,India,Netherlands,3,1.0986122886681098,0.17577866248809984,IND,Asia,NLD,49.0,7
1960,Iran (Islamic Republic of),Netherlands,1,0.0,0.0,IRN,Asia,NLD,49.0,7
1961,Iraq,Netherlands,1,0.0,0.0,IRQ,Asia,NLD,49.0,7
1962,Ireland,Netherlands,4,1.3862943611198906,0.22180797641347444,IRL,Europe,NLD,49.0,7
1963,Israel,Netherlands,4,1.3862943611198906,0.22180797641347444,ISR,Asia,NLD,49.0,7
1964,Italy,Netherlands,41,3.713572066704308,0.5941738843371454,ITA,Europe,NLD,49.0,7
1965,Jamaica,Netherlands,1,0.0,0.0,JAM,Americas,NLD,49.0,7
1966,Japan,Netherlands,3,1.0986122886681098,0.17577866248809984,JPN,Asia,NLD,49.0,7
1967,Jersey,Netherlands,1,0.0,0.0,JEY,Europe,NLD,49.0,7
1968,Jordan,Netherlands,1,0.0,0.0,JOR,Asia,NLD,49.0,7
1969,Kazakhstan,Netherlands,2,0.6931471805599453,0.11090398820673722,KAZ,Asia,NLD,49.0,7
1970,Kenya,Netherlands,3,1.0986122886681098,0.17577866248809984,KEN,Africa,NLD,49.0,7
1971,Kuwait,Netherlands,3,1.0986122886681098,0.17577866248809984,KWT,Asia,NLD,49.0,7
1972,Latvia,Netherlands,3,1.0986122886681098,0.17577866248809984,LVA,Europe,NLD,49.0,7
1973,Lithuania,Netherlands,1,0.0,0.0,LTU,Europe,NLD,49.0,7
1974,Luxembourg,Netherlands,1,0.0,0.0,LUX,Europe,NLD,49.0,7
1975,North Macedonia,Netherlands,1,0.0,0.0,MKD,Europe,NLD,49.0,7
1976,Malaysia,Netherlands,3,1.0986122886681098,0.17577866248809984,MYS,Asia,NLD,49.0,7
1977,Malta,Netherlands,3,1.0986122886681098,0.17577866248809984,MLT,Europe,NLD,49.0,7
1978,Mexico,Netherlands,2,0.6931471805599453,0.11090398820673722,MEX,Americas,NLD,49.0,7
1979,Morocco,Netherlands,11,2.3978952727983707,0.3836647634353647,MAR,Africa,NLD,49.0,7
1980,Nigeria,Netherlands,1,0.0,0.0,NGA,Africa,NLD,49.0,7
1981,Norway,Netherlands,15,2.70805020110221,0.4332897485403797,NOR,Europe,NLD,49.0,7
1982,Panama,Netherlands,2,0.6931471805599453,0.11090398820673722,PAN,Americas,NLD,49.0,7
1983,Peru,Netherlands,2,0.6931471805599453,0.11090398820673722,PER,Americas,NLD,49.0,7
1984,Poland,Netherlands,9,2.1972245773362196,0.3515573249761997,POL,Europe,NLD,49.0,7
1985,Portugal,Netherlands,22,3.091042453358316,0.4945687516421019,PRT,Europe,NLD,49.0,7
1986,Qatar,Netherlands,3,1.0986122886681098,0.17577866248809984,QAT,Asia,NLD,49.0,7
1987,Romania,Netherlands,4,1.3862943611198906,0.22180797641347444,ROU,Europe,NLD,49.0,7
1988,Russian Federation,Netherlands,4,1.3862943611198906,0.22180797641347444,RUS,Europe,NLD,49.0,7
1989,Saudi Arabia,Netherlands,3,1.0986122886681098,0.17577866248809984,SAU,Asia,NLD,49.0,7
1990,Serbia,Netherlands,3,1.0986122886681098,0.17577866248809984,SRB,Europe,NLD,49.0,7
1991,Singapore,Netherlands,3,1.0986122886681098,0.17577866248809984,SGP,Asia,NLD,49.0,7
1992,Slovenia,Netherlands,1,0.0,0.0,SVN,Europe,NLD,49.0,7
1993,South Africa,Netherlands,3,1.0986122886681098,0.17577866248809984,ZAF,Africa,NLD,49.0,7
1994,"Korea, Republic of",Netherlands,2,0.6931471805599453,0.11090398820673722,KOR,Asia,NLD,49.0,7
1995,Spain,Netherlands,68,4.219507705176107,0.6751239071549787,ESP,Europe,NLD,49.0,7
1996,Suriname,Netherlands,2,0.6931471805599453,0.11090398820673722,SUR,Americas,NLD,49.0,7
1997,Sweden,Netherlands,7,1.9459101490553132,0.3113468571680022,SWE,Europe,NLD,49.0,7
1998,Switzerland,Netherlands,5,1.6094379124341003,0.25751108605227985,CHE,Europe,NLD,49.0,7
1999,Taiwan,Netherlands,2,0.6931471805599453,0.11090398820673722,TWN,Asia,NLD,49.0,7
2000,"Tanzania, United Republic of",Netherlands,3,1.0986122886681098,0.17577866248809984,TZA,Africa,NLD,49.0,7
2001,Thailand,Netherlands,3,1.0986122886681098,0.17577866248809984,THA,Asia,NLD,49.0,7
2002,Tunisia,Netherlands,2,0.6931471805599453,0.11090398820673722,TUN,Africa,NLD,49.0,7
2003,Turkey,Netherlands,22,3.091042453358316,0.4945687516421019,TUR,Asia,NLD,49.0,7
2004,Uganda,Netherlands,3,1.0986122886681098,0.17577866248809984,UGA,Africa,NLD,49.0,7
2005,Ukraine,Netherlands,2,0.6931471805599453,0.11090398820673722,UKR,Europe,NLD,49.0,7
2006,United Arab Emirates,Netherlands,10,2.302585092994046,0.3684150742590171,ARE,Asia,NLD,49.0,7
2007,United Kingdom of Great Britain and Northern Ireland,Netherlands,53,3.970291913552122,0.635249222542006,GBR,Europe,NLD,49.0,7
2008,United States of America,Netherlands,39,3.6635616461296463,0.5861721853485615,USA,Americas,NLD,49.0,7
2009,Zambia,Netherlands,3,1.0986122886681098,0.17577866248809984,ZMB,Africa,NLD,49.0,7
2010,Angola,South Africa,3,1.0986122886681098,0.17577866248809984,AGO,Africa,ZAF,61.0,8
2011,Australia,South Africa,4,1.3862943611198906,0.22180797641347444,AUS,Oceania,ZAF,61.0,8
2012,Botswana,South Africa,9,2.1972245773362196,0.3515573249761997,BWA,Africa,ZAF,61.0,8
2013,Brazil,South Africa,2,0.6931471805599453,0.11090398820673722,BRA,Americas,ZAF,61.0,8
2014,China,South Africa,2,0.6931471805599453,0.11090398820673722,CHN,Asia,ZAF,61.0,8
2015,Congo,South Africa,2,0.6931471805599453,0.11090398820673722,COG,Africa,ZAF,61.0,8
2016,"Congo, Democratic Republic of the",South Africa,3,1.0986122886681098,0.17577866248809984,COD,Africa,ZAF,61.0,8
2017,Egypt,South Africa,2,0.6931471805599453,0.11090398820673722,EGY,Africa,ZAF,61.0,8
2018,Ethiopia,South Africa,2,0.6931471805599453,0.11090398820673722,ETH,Africa,ZAF,61.0,8
2019,France,South Africa,2,0.6931471805599453,0.11090398820673722,FRA,Europe,ZAF,61.0,8
2020,Gabon,South Africa,1,0.0,0.0,GAB,Africa,ZAF,61.0,8
2021,Germany,South Africa,6,1.791759469228055,0.28668265069483706,DEU,Europe,ZAF,61.0,8
2022,Ghana,South Africa,1,0.0,0.0,GHA,Africa,ZAF,61.0,8
2023,Hong Kong,South Africa,2,0.6931471805599453,0.11090398820673722,HKG,Asia,ZAF,61.0,8
2024,India,South Africa,3,1.0986122886681098,0.17577866248809984,IND,Asia,ZAF,61.0,8
2025,Israel,South Africa,1,0.0,0.0,ISR,Asia,ZAF,61.0,8
2026,Kenya,South Africa,2,0.6931471805599453,0.11090398820673722,KEN,Africa,ZAF,61.0,8
2027,Lesotho,South Africa,1,0.0,0.0,LSO,Africa,ZAF,61.0,8
2028,Madagascar,South Africa,2,0.6931471805599453,0.11090398820673722,MDG,Africa,ZAF,61.0,8
2029,Malawi,South Africa,3,1.0986122886681098,0.17577866248809984,MWI,Africa,ZAF,61.0,8
2030,Mauritius,South Africa,5,1.6094379124341003,0.25751108605227985,MUS,Africa,ZAF,61.0,8
2031,Mozambique,South Africa,15,2.70805020110221,0.4332897485403797,MOZ,Africa,ZAF,61.0,8
2032,Namibia,South Africa,9,2.1972245773362196,0.3515573249761997,NAM,Africa,ZAF,61.0,8
2033,Netherlands,South Africa,3,1.0986122886681098,0.17577866248809984,NLD,Europe,ZAF,61.0,8
2034,Nigeria,South Africa,2,0.6931471805599453,0.11090398820673722,NGA,Africa,ZAF,61.0,8
2035,Qatar,South Africa,1,0.0,0.0,QAT,Asia,ZAF,61.0,8
2036,Réunion,South Africa,1,0.0,0.0,REU,Africa,ZAF,61.0,8
2037,Rwanda,South Africa,2,0.6931471805599453,0.11090398820673722,RWA,Africa,ZAF,61.0,8
2038,Saudi Arabia,South Africa,1,0.0,0.0,SAU,Asia,ZAF,61.0,8
2039,Senegal,South Africa,3,1.0986122886681098,0.17577866248809984,SEN,Africa,ZAF,61.0,8
2040,Seychelles,South Africa,2,0.6931471805599453,0.11090398820673722,SYC,Africa,ZAF,61.0,8
2041,Singapore,South Africa,4,1.3862943611198906,0.22180797641347444,SGP,Asia,ZAF,61.0,8
2042,Swaziland,South Africa,1,0.0,0.0,SWZ,Africa,ZAF,61.0,8
2043,Switzerland,South Africa,2,0.6931471805599453,0.11090398820673722,CHE,Europe,ZAF,61.0,8
2044,"Tanzania, United Republic of",South Africa,2,0.6931471805599453,0.11090398820673722,TZA,Africa,ZAF,61.0,8
2045,Thailand,South Africa,2,0.6931471805599453,0.11090398820673722,THA,Asia,ZAF,61.0,8
2046,Turkey,South Africa,1,0.0,0.0,TUR,Asia,ZAF,61.0,8
2047,Uganda,South Africa,1,0.0,0.0,UGA,Africa,ZAF,61.0,8
2048,United Arab Emirates,South Africa,10,2.302585092994046,0.3684150742590171,ARE,Asia,ZAF,61.0,8
2049,United Kingdom of Great Britain and Northern Ireland,South Africa,8,2.0794415416798357,0.33271196462021163,GBR,Europe,ZAF,61.0,8
2050,United States of America,South Africa,5,1.6094379124341003,0.25751108605227985,USA,Americas,ZAF,61.0,8
2051,Zambia,South Africa,7,1.9459101490553132,0.3113468571680022,ZMB,Africa,ZAF,61.0,8
2052,Zimbabwe,South Africa,9,2.1972245773362196,0.3515573249761997,ZWE,Africa,ZAF,61.0,8
2053,Angola,Zimbabwe,1,0.0,0.0,AGO,Africa,ZWE,131.0,18
2054,Botswana,Zimbabwe,2,0.6931471805599453,0.11090398820673722,BWA,Africa,ZWE,131.0,18
2055,Ethiopia,Zimbabwe,4,1.3862943611198906,0.22180797641347444,ETH,Africa,ZWE,131.0,18
2056,Kenya,Zimbabwe,3,1.0986122886681098,0.17577866248809984,KEN,Africa,ZWE,131.0,18
2057,Malawi,Zimbabwe,1,0.0,0.0,MWI,Africa,ZWE,131.0,18
2058,Namibia,Zimbabwe,2,0.6931471805599453,0.11090398820673722,NAM,Africa,ZWE,131.0,18
2059,Netherlands,Zimbabwe,3,1.0986122886681098,0.17577866248809984,NLD,Europe,ZWE,131.0,18
2060,South Africa,Zimbabwe,9,2.1972245773362196,0.3515573249761997,ZAF,Africa,ZWE,131.0,18
2061,"Tanzania, United Republic of",Zimbabwe,1,0.0,0.0,TZA,Africa,ZWE,131.0,18
2062,Zambia,Zimbabwe,10,2.302585092994046,0.3684150742590171,ZMB,Africa,ZWE,131.0,18
2063,Anguilla,Puerto Rico,2,0.6931471805599453,0.11090398820673722,AIA,Americas,PRI,72.0,10
2064,Antigua and Barbuda,Puerto Rico,1,0.0,0.0,ATG,Americas,PRI,72.0,10
2065,Virgin Islands (British),Puerto Rico,6,1.791759469228055,0.28668265069483706,VGB,Americas,PRI,72.0,10
2066,Canada,Puerto Rico,1,0.0,0.0,CAN,Americas,PRI,72.0,10
2067,Colombia,Puerto Rico,1,0.0,0.0,COL,Americas,PRI,72.0,10
2068,Dominica,Puerto Rico,4,1.3862943611198906,0.22180797641347444,DMA,Americas,PRI,72.0,10
2069,Dominican Republic,Puerto Rico,9,2.1972245773362196,0.3515573249761997,DOM,Americas,PRI,72.0,10
2070,France,Puerto Rico,1,0.0,0.0,FRA,Europe,PRI,72.0,10
2071,Germany,Puerto Rico,1,0.0,0.0,DEU,Europe,PRI,72.0,10
2072,Guadeloupe,Puerto Rico,2,0.6931471805599453,0.11090398820673722,GLP,Americas,PRI,72.0,10
2073,Martinique,Puerto Rico,2,0.6931471805599453,0.11090398820673722,MTQ,Americas,PRI,72.0,10
2074,Panama,Puerto Rico,1,0.0,0.0,PAN,Americas,PRI,72.0,10
2075,Turks and Caicos Islands,Puerto Rico,1,0.0,0.0,TCA,Americas,PRI,72.0,10
2076,United States of America,Puerto Rico,53,3.970291913552122,0.635249222542006,USA,Americas,PRI,72.0,10
2077,Venezuela (Bolivarian Republic of),Puerto Rico,1,0.0,0.0,VEN,Americas,PRI,72.0,10
2078,Antigua and Barbuda,Barbados,2,0.6931471805599453,0.11090398820673722,ATG,Americas,BRB,176.0,25
2079,Brazil,Barbados,1,0.0,0.0,BRA,Americas,BRB,176.0,25
2080,Canada,Barbados,2,0.6931471805599453,0.11090398820673722,CAN,Americas,BRB,176.0,25
2081,Dominica,Barbados,1,0.0,0.0,DMA,Americas,BRB,176.0,25
2082,Grenada,Barbados,1,0.0,0.0,GRD,Americas,BRB,176.0,25
2083,Guyana,Barbados,1,0.0,0.0,GUY,Americas,BRB,176.0,25
2084,Jamaica,Barbados,1,0.0,0.0,JAM,Americas,BRB,176.0,25
2085,Martinique,Barbados,1,0.0,0.0,MTQ,Americas,BRB,176.0,25
2086,Saint Lucia,Barbados,2,0.6931471805599453,0.11090398820673722,LCA,Americas,BRB,176.0,25
2087,Saint Vincent and the Grenadines,Barbados,1,0.0,0.0,VCT,Americas,BRB,176.0,25
2088,Trinidad and Tobago,Barbados,2,0.6931471805599453,0.11090398820673722,TTO,Americas,BRB,176.0,25
2089,United Kingdom of Great Britain and Northern Ireland,Barbados,4,1.3862943611198906,0.22180797641347444,GBR,Europe,BRB,176.0,25
2090,United States of America,Barbados,3,1.0986122886681098,0.17577866248809984,USA,Americas,BRB,176.0,25
2091,Antigua and Barbuda,Dominican Republic,3,1.0986122886681098,0.17577866248809984,ATG,Americas,DOM,64.0,9
2092,Argentina,Dominican Republic,1,0.0,0.0,ARG,Americas,DOM,64.0,9
2093,Aruba,Dominican Republic,2,0.6931471805599453,0.11090398820673722,ABW,Americas,DOM,64.0,9
2094,Brazil,Dominican Republic,4,1.3862943611198906,0.22180797641347444,BRA,Americas,DOM,64.0,9
2095,Canada,Dominican Republic,14,2.6390573296152584,0.4222508453747394,CAN,Americas,DOM,64.0,9
2096,Chile,Dominican Republic,1,0.0,0.0,CHL,Americas,DOM,64.0,9
2097,Colombia,Dominican Republic,3,1.0986122886681098,0.17577866248809984,COL,Americas,DOM,64.0,9
2098,Costa Rica,Dominican Republic,1,0.0,0.0,CRI,Americas,DOM,64.0,9
2099,Cuba,Dominican Republic,2,0.6931471805599453,0.11090398820673722,CUB,Americas,DOM,64.0,9
2100,France,Dominican Republic,5,1.6094379124341003,0.25751108605227985,FRA,Europe,DOM,64.0,9
2101,Germany,Dominican Republic,7,1.9459101490553132,0.3113468571680022,DEU,Europe,DOM,64.0,9
2102,Guadeloupe,Dominican Republic,3,1.0986122886681098,0.17577866248809984,GLP,Americas,DOM,64.0,9
2103,Haiti,Dominican Republic,3,1.0986122886681098,0.17577866248809984,HTI,Americas,DOM,64.0,9
2104,Italy,Dominican Republic,3,1.0986122886681098,0.17577866248809984,ITA,Europe,DOM,64.0,9
2105,Jamaica,Dominican Republic,1,0.0,0.0,JAM,Americas,DOM,64.0,9
2106,Martinique,Dominican Republic,2,0.6931471805599453,0.11090398820673722,MTQ,Americas,DOM,64.0,9
2107,Netherlands,Dominican Republic,2,0.6931471805599453,0.11090398820673722,NLD,Europe,DOM,64.0,9
2108,Panama,Dominican Republic,4,1.3862943611198906,0.22180797641347444,PAN,Americas,DOM,64.0,9
2109,Peru,Dominican Republic,2,0.6931471805599453,0.11090398820673722,PER,Americas,DOM,64.0,9
2110,Puerto Rico,Dominican Republic,9,2.1972245773362196,0.3515573249761997,PRI,Americas,DOM,64.0,9
2111,Russian Federation,Dominican Republic,4,1.3862943611198906,0.22180797641347444,RUS,Europe,DOM,64.0,9
2112,Spain,Dominican Republic,5,1.6094379124341003,0.25751108605227985,ESP,Europe,DOM,64.0,9
2113,Switzerland,Dominican Republic,1,0.0,0.0,CHE,Europe,DOM,64.0,9
2114,Turks and Caicos Islands,Dominican Republic,3,1.0986122886681098,0.17577866248809984,TCA,Americas,DOM,64.0,9
2115,United Kingdom of Great Britain and Northern Ireland,Dominican Republic,3,1.0986122886681098,0.17577866248809984,GBR,Europe,DOM,64.0,9
2116,United States of America,Dominican Republic,61,4.110873864173311,0.6577424237423305,USA,Americas,DOM,64.0,9
2117,Venezuela (Bolivarian Republic of),Dominican Republic,1,0.0,0.0,VEN,Americas,DOM,64.0,9
2118,Antigua and Barbuda,Jamaica,1,0.0,0.0,ATG,Americas,JAM,88.0,12
2119,Bahamas,Jamaica,1,0.0,0.0,BHS,Americas,JAM,88.0,12
2120,Barbados,Jamaica,1,0.0,0.0,BRB,Americas,JAM,88.0,12
2121,Canada,Jamaica,10,2.302585092994046,0.3684150742590171,CAN,Americas,JAM,88.0,12
2122,Cayman Islands,Jamaica,1,0.0,0.0,CYM,Americas,JAM,88.0,12
2123,Cuba,Jamaica,1,0.0,0.0,CUB,Americas,JAM,88.0,12
2124,Dominican Republic,Jamaica,2,0.6931471805599453,0.11090398820673722,DOM,Americas,JAM,88.0,12
2125,Germany,Jamaica,1,0.0,0.0,DEU,Europe,JAM,88.0,12
2126,Guyana,Jamaica,1,0.0,0.0,GUY,Americas,JAM,88.0,12
2127,Panama,Jamaica,2,0.6931471805599453,0.11090398820673722,PAN,Americas,JAM,88.0,12
2128,Trinidad and Tobago,Jamaica,1,0.0,0.0,TTO,Americas,JAM,88.0,12
2129,Turks and Caicos Islands,Jamaica,1,0.0,0.0,TCA,Americas,JAM,88.0,12
2130,United Kingdom of Great Britain and Northern Ireland,Jamaica,4,1.3862943611198906,0.22180797641347444,GBR,Europe,JAM,88.0,12
2131,United States of America,Jamaica,40,3.6888794541139363,0.5902230506724915,USA,Americas,JAM,88.0,12
2132,Antigua and Barbuda,Trinidad and Tobago,2,0.6931471805599453,0.11090398820673722,ATG,Americas,TTO,78.0,11
2133,Barbados,Trinidad and Tobago,1,0.0,0.0,BRB,Americas,TTO,78.0,11
2134,Canada,Trinidad and Tobago,2,0.6931471805599453,0.11090398820673722,CAN,Americas,TTO,78.0,11
