,src,trg,nij,score
1033,Ecuador,Peru,1,0.8911678526580159
1094,El Salvador,Peru,1,0.8832847019591497
2989,Paraguay,Peru,1,0.9315946985891407
4398,Uruguay,Peru,1,0.9315946985891407
103,Argentina,Uruguay,1,0.9282970550576184
473,Brazil,Uruguay,1,0.8895859473023839
664,Chile,Uruguay,1,0.9349036402569593
2974,Panama,Uruguay,1,0.8991172761664565
2991,Paraguay,Uruguay,1,0.9720646006110869
3010,Peru,Uruguay,1,0.9315946985891407
126,Aruba,Venezuela (Bolivarian Republic of),1,0.9196940726577438
1036,Ecuador,Venezuela (Bolivarian Republic of),1,0.8860363180964308
1566,Grenada,Venezuela (Bolivarian Republic of),1,0.9369774919614148
1620,Guyana,Venezuela (Bolivarian Republic of),1,0.9369774919614148
3921,Trinidad and Tobago,Venezuela (Bolivarian Republic of),1,0.8778054862842892
4044,Turkmenistan,Belarus,1,0.8943396226415095
2233,Kyrgyzstan,Kazakhstan,1,0.9184713375796179
3815,Tajikistan,Kazakhstan,1,0.908745247148289
124,Aruba,Suriname,1,0.9763779527559056
466,Brazil,Suriname,1,0.916030534351145
1348,French Guiana,Suriname,1,0.9894319682959049
1617,Guyana,Suriname,1,0.9815789473684211
3918,Trinidad and Tobago,Suriname,1,0.9634941329856584
1775,Indonesia,Brunei,1,0.91928632115548
3014,Philippines,Brunei,1,0.8991172761664565
131,Australia,Christmas Island,1,0.9703445268207588
731,Cocos (Keeling) Islands,Christmas Island,1,0.9991150442477876
132,Australia,Cook Islands,1,0.9415556510528578
1350,French Polynesia,Cook Islands,1,0.9894319682959049
2775,New Zealand,Cook Islands,1,0.9703445268207588
133,Australia,East Timor,1,0.9558441558441558
1777,Indonesia,East Timor,1,0.9750819672131148
3448,Singapore,East Timor,1,0.9482535575679172
2155,Kiribati,Fiji,1,0.9772428884026259
2766,New Caledonia,Fiji,1,0.9605120416576264
2776,New Zealand,Fiji,1,0.9067313779278329
2977,Papua New Guinea,Fiji,1,0.9549978364344439
3515,Solomon Islands,Fiji,1,0.9772428884026259
3906,Tonga,Fiji,1,0.9828834759710335
4059,Tuvalu,Fiji,1,0.9942617523725447
4424,Vanuatu,Fiji,1,0.9716343006764129
4479,Wallis and Futuna,Fiji,1,0.988556338028169
2557,Micronesia (Federated States of),Guam,1,0.9868073878627969
2851,Northern Mariana Islands,Guam,1,0.9824484422992541
2940,Palau,Guam,1,0.9737876802096985
3018,Philippines,Guam,1,0.8991172761664565
3795,Taiwan,Guam,1,0.8991172761664565
2576,Mongolia,Hong Kong,1,0.8778054862842892
478,Brunei,Indonesia,1,0.91928632115548
1022,East Timor,Indonesia,1,0.9750819672131148
2979,Papua New Guinea,Indonesia,1,0.9349036402569593
1351,French Polynesia,Japan,1,0.8991172761664565
2577,Mongolia,Japan,1,0.8832847019591497
2768,New Caledonia,Japan,1,0.8832847019591497
2852,Northern Mariana Islands,Japan,1,0.9315946985891407
2941,Palau,Japan,1,0.8991172761664565
2160,Korea (Democratic People's Republic of),Malaysia,1,0.9507772020725389
