level_0,index,country_source,country_dest,source_id,dest_id,cnt,airport_id_source,latitude_source,longitude_source,altitude_source,airport_id_dest,latitude_dest,longitude_dest,altitude_dest
3839,3957,Taiwan,Japan,56847.0,68504.0,68,56847,617.8064029205324,3027.271039770019,3451,68504,866.8713902898922,3387.127042373484,5469
3840,3958,Taiwan,Macau,6808.0,9363.0,8,6808,71.91950068969726,362.2040026713867,800,9363,66.448797,340.77600900000004,60
3841,3959,Taiwan,Malaysia,6828.0,9881.0,7,6828,75.23310000000001,363.699006,318,9881,13.979930162429774,318.0380020141575,90
3842,3960,Taiwan,Netherlands,2276.0,580.0,2,2276,25.0777,121.233002,106,580,52.308601,4.76389,-11
3843,3961,Taiwan,Palau,2276.0,2256.0,2,2276,25.0777,121.233002,106,2256,7.367310000000001,134.544236,176
3844,3962,Taiwan,Philippines,6816.0,7224.0,9,6816,72.73250075378418,362.8160024741211,243,7224,40.696600444,364.415993451,164
3845,3963,Taiwan,Singapore,4540.0,6632.0,9,4540,47.65480075378418,241.5830004741211,137,6632,2.70038,207.988006,44
3846,3964,Taiwan,South Korea,13631.0,17352.0,18,13631,145.45670229492185,725.9510049013672,398,17352,216.36680219719764,764.061996093672,235
3847,3966,Taiwan,Thailand,6816.0,11701.0,8,6816,72.73250075378418,362.8160024741211,243,11701,46.1289997101252,300.4566040038984,1046
3848,3967,Taiwan,United Arab Emirates,2276.0,2188.0,1,2276,25.0777,121.233002,106,2188,25.252799987800003,55.3643989563,62
3849,3968,Taiwan,United States,11380.0,18055.0,14,11380,125.3885,606.1650099999999,530,18055,180.97092258120117,-594.79512325,597
3850,3969,Taiwan,Vietnam,13616.0,19212.0,13,13616,143.83900137939452,724.4080053427733,1600,19212,96.1200027464795,637.3769989006288,216
3851,3970,Tajikistan,China,9126.0,6798.0,4,9126,78.75870132450078,138.5196990966375,4025,6798,87.81420135498048,174.94839477539062,4250
3852,3971,Tajikistan,Germany,2979.0,340.0,1,2979,38.543300628699996,68.8249969482,2575,340,50.033333,8.570556,364
3853,3972,Tajikistan,India,2979.0,3093.0,1,2979,38.543300628699996,68.8249969482,2575,3093,28.5665,77.103104,777
3854,3973,Tajikistan,Iran,5958.0,8661.0,3,5958,77.08660125739999,137.6499938964,5150,8661,71.65129852294922,110.79319763183594,6568
3855,3974,Tajikistan,Kazakhstan,10542.0,5822.0,4,10542,76.53139877323125,138.6299972533758,4868,5822,85.71630096435547,146.51939392089844,3619
3856,3975,Tajikistan,Kyrgyzstan,2979.0,2912.0,2,2979,38.543300628699996,68.8249969482,2575,2912,43.0612983704,74.4776000977,2058
3857,3976,Tajikistan,Russia,192915.0,140916.0,71,192915,1608.707519532008,2840.419578551401,84479,140916,2221.847280447757,2282.3459644081595,18438
3858,3977,Tajikistan,Turkey,2979.0,1701.0,3,2979,38.543300628699996,68.8249969482,2575,1701,40.976898,28.8146,163
3859,3978,Tajikistan,United Arab Emirates,5958.0,4379.0,3,5958,77.08660125739999,137.6499938964,5150,4379,50.58139991760957,110.8815994262707,173
3860,3979,Tanzania,Comoros,1177.0,912.0,1,1177,-6.87811,39.202599,182,912,-11.5337,43.2719,93
3861,3980,Tanzania,Egypt,1177.0,1128.0,1,1177,-6.87811,39.202599,182,1128,30.12190055847168,31.40559959411621,382
3862,3981,Tanzania,Ethiopia,3543.0,3321.0,4,3543,-16.52953998077,115.5019990376,3168,3321,26.933670043950002,116.39790344250001,22890
3863,3982,Tanzania,Germany,1186.0,340.0,1,1186,-6.22202,39.224899,54,340,50.033333,8.570556,364
3864,3983,Tanzania,Kenya,8272.0,19673.0,16,8272,-32.054869898212104,261.8086012236398,12849,19673,-14.668340086929302,263.71439743060586,27256
3865,3984,Tanzania,Malawi,1177.0,1016.0,1,1177,-6.87811,39.202599,182,1016,-13.7894001007,33.78099823,4035
3866,3985,Tanzania,Mayotte,1177.0,915.0,1,1177,-6.87811,39.202599,182,915,-12.804699897766113,45.28110122680664,23
3867,3986,Tanzania,Mozambique,1177.0,985.0,1,1177,-6.87811,39.202599,182,985,-12.991762161254885,40.52401351928711,331
3868,3987,Tanzania,Netherlands,1177.0,580.0,3,1177,-6.87811,39.202599,182,580,52.308601,4.76389,-11
3869,3988,Tanzania,Oman,1177.0,2194.0,1,1177,-6.87811,39.202599,182,2194,23.593299865722656,58.284400939941406,48
3870,3989,Tanzania,Qatar,1177.0,11051.0,1,1177,-6.87811,39.202599,182,11051,25.273056,51.608056,13
3871,3990,Tanzania,Rwanda,2357.0,2330.0,2,2357,-10.30751998077,76.27710003760001,3114,2330,-3.9372599999999998,60.279,9718
3872,3991,Tanzania,South Africa,2363.0,1626.0,2,2363,-13.10013,78.427498,236,1626,-52.2784,56.492,11116
3873,3993,Tanzania,Turkey,1177.0,1701.0,1,1177,-6.87811,39.202599,182,1701,40.976898,28.8146,163
3874,3994,Tanzania,Uganda,2357.0,2374.0,4,2357,-10.30751998077,76.27710003760001,3114,2374,0.084772,64.887002,7564
3875,3995,Tanzania,United Arab Emirates,1177.0,2188.0,1,1177,-6.87811,39.202599,182,2188,25.252799987800003,55.3643989563,62
3876,3996,Tanzania,Zimbabwe,1177.0,1005.0,1,1177,-6.87811,39.202599,182,1005,-17.931801,31.0928,4887
3877,3997,Thailand,Australia,25077.0,23422.0,14,25077,79.0639995666504,697.938712591797,266,23422,-234.50359977331544,977.0910180380861,1057
3878,3998,Thailand,Austria,3885.0,1613.0,3,3885,13.681099891662598,100.74700164794922,5,1613,48.110298156738004,16.569700241089002,600
3879,3999,Thailand,Bahrain,3885.0,2057.0,3,3885,13.681099891662598,100.74700164794922,5,2057,26.27079963684082,50.63359832763672,6
3880,4000,Thailand,Bangladesh,7770.0,6145.0,7,7770,27.362199783325195,201.49400329589844,10,6145,46.09294645678711,182.21108408642579,42
3881,4001,Thailand,Belgium,3885.0,302.0,2,3885,13.681099891662598,100.74700164794922,5,302,50.9014015198,4.48443984985,184
3882,4002,Thailand,Brunei,3885.0,3272.0,2,3885,13.681099891662598,100.74700164794922,5,3272,4.944200038909912,114.9280014038086,73
3883,4003,Thailand,Burma,21900.0,23110.0,12,21900,87.63529872898779,602.4176101678477,1069,23110,113.74980371912616,576.5563960853859,1229
3884,4004,Thailand,Cambodia,14084.0,12138.0,8,14084,55.18739891052519,402.7080078118984,28,12138,49.91460037239375,417.314010620039,200
3885,4005,Thailand,China,157675.0,150459.0,72,157675,596.0433923998642,4396.2422699744375,9445,150459,1273.9062311563705,4977.547128044742,51300
3886,4006,Thailand,Denmark,3885.0,609.0,2,3885,13.681099891662598,100.74700164794922,5,609,55.617900848389,12.656000137328999,17
3887,4007,Thailand,Egypt,3885.0,1128.0,3,3885,13.681099891662598,100.74700164794922,5,1128,30.12190055847168,31.40559959411621,382
3888,4008,Thailand,Ethiopia,3885.0,1107.0,2,3885,13.681099891662598,100.74700164794922,5,1107,8.97789001465,38.7993011475,7630
3889,4009,Thailand,Finland,3885.0,421.0,1,3885,13.681099891662598,100.74700164794922,5,421,60.317199707031,24.963300704956,179
3890,4010,Thailand,France,3885.0,1382.0,3,3885,13.681099891662598,100.74700164794922,5,1382,49.012798,2.55,392
3891,4011,Thailand,Germany,7770.0,686.0,4,7770,27.362199783325195,201.49400329589844,10,686,98.387135,20.356656,1851
3892,4012,Thailand,Hong Kong,17329.0,15385.0,24,17329,64.0214889557326,498.6955030739492,1196,15385,111.54450500000002,569.575005,140
3893,4013,Thailand,India,30352.0,27765.0,17,30352,109.68029880523818,805.8360137936445,44,27765,162.27510976255292,656.3770909882899,4510
3894,4014,Thailand,Indonesia,20420.0,21633.0,8,20420,77.21319847412519,601.6319120698984,119,21633,-43.25287914274904,663.0889968872566,139
3895,4015,Thailand,Iran,3885.0,4330.0,1,3885,13.681099891662598,100.74700164794922,5,4330,35.416099548339844,51.152198791503906,3305
3896,4016,Thailand,Israel,3885.0,1590.0,2,3885,13.681099891662598,100.74700164794922,5,1590,32.011398315429695,34.88669967651367,135
3897,4017,Thailand,Italy,7770.0,3079.0,2,7770,27.362199783325195,201.49400329589844,10,3079,87.43087779999999,20.9669989,781
3898,4018,Thailand,Japan,23310.0,17164.0,21,23310,82.08659934997559,604.4820098876953,30,17164,216.96379802347576,824.3580019297734,331
3899,4019,Thailand,Jordan,3885.0,2170.0,2,3885,13.681099891662598,100.74700164794922,5,2170,31.7226009369,35.9931983948,2395
3900,4020,Thailand,Kazakhstan,3885.0,2908.0,1,3885,13.681099891662598,100.74700164794922,5,2908,43.35210037231445,77.04049682617188,2234
3901,4021,Thailand,Kenya,3885.0,4059.0,3,3885,13.681099891662598,100.74700164794922,5,4059,-1.31923997402,36.9277992249,5330
3902,4022,Thailand,Kuwait,3885.0,2176.0,1,3885,13.681099891662598,100.74700164794922,5,2176,29.226600646972656,47.96889877319336,206
3903,4023,Thailand,Laos,15586.0,12468.0,10,15586,59.8100996017878,401.2036056518476,1051,12468,74.3395023346084,411.64501190181636,2983
3904,4024,Thailand,Macau,10973.0,9363.0,4,10973,46.3604993820626,300.3166046139492,1050,9363,66.448797,340.77600900000004,60
3905,4025,Thailand,Madagascar,3885.0,918.0,2,3885,13.681099891662598,100.74700164794922,5,918,-18.7969,47.478802,4198
3906,4026,Thailand,Malaysia,44259.0,43072.0,33,44259,142.98889742513518,1297.0051952961985,1612,43072,46.28378009796114,1316.3369979858185,686
3907,4027,Thailand,Maldives,3885.0,3156.0,1,3885,13.681099891662598,100.74700164794922,5,3156,4.1918301582336435,73.52909851074219,6
3908,4028,Thailand,Mongolia,3885.0,3380.0,1,3885,13.681099891662598,100.74700164794922,5,3380,47.843102,106.766998,4364
3909,4029,Thailand,Nepal,3885.0,3125.0,2,3885,13.681099891662598,100.74700164794922,5,3125,27.6966,85.3591,4390
3910,4030,Thailand,Netherlands,3885.0,580.0,3,3885,13.681099891662598,100.74700164794922,5,580,52.308601,4.76389,-11
3911,4031,Thailand,New Zealand,3885.0,2006.0,2,3885,13.681099891662598,100.74700164794922,5,2006,-37.0080986023,174.79200744599999,23
3912,4032,Thailand,Norway,3885.0,644.0,3,3885,13.681099891662598,100.74700164794922,5,644,60.121,11.0502,681
3913,4033,Thailand,Oman,3885.0,2194.0,1,3885,13.681099891662598,100.74700164794922,5,2194,23.593299865722656,58.284400939941406,48
3914,4034,Thailand,Pakistan,11655.0,6636.0,4,11655,41.04329967498779,302.24100494384766,15,6636,90.0447997232666,214.66359660009766,2480
3915,4035,Thailand,Philippines,10949.0,8934.0,6,10949,35.475399783325194,299.81090529589846,92,8934,44.203199999999995,362.599992,634
3916,4036,Thailand,Qatar,3885.0,11051.0,1,3885,13.681099891662598,100.74700164794922,5,11051,25.273056,51.608056,13
3917,4037,Thailand,Russia,39205.0,38396.0,13,39205,122.65259934997559,1096.0665198876954,440,38396,614.1342962341155,664.5403091421304,7436
3918,4038,Thailand,Singapore,23684.0,23212.0,28,23684,79.05381899190259,698.0746992412492,1368,23212,9.451329999999999,727.958021,154
3919,4039,Thailand,South Africa,3885.0,813.0,2,3885,13.681099891662598,100.74700164794922,5,813,-26.1392,28.246,5558
3920,4040,Thailand,South Korea,14880.0,14162.0,21,14880,54.24219971012519,398.77350600389843,1128,14162,147.5868034362453,508.29099273677735,75
3921,4041,Thailand,Spain,3885.0,1229.0,1,3885,13.681099891662598,100.74700164794922,5,1229,40.471926,-3.56264,1998
3922,4042,Thailand,Sri Lanka,3885.0,3024.0,4,3885,13.681099891662598,100.74700164794922,5,3024,7.180759906768799,79.88410186767578,30
3923,4043,Thailand,Sweden,3885.0,737.0,3,3885,13.681099891662598,100.74700164794922,5,737,59.651901245116996,17.918600082397,137
3924,4044,Thailand,Switzerland,3885.0,1678.0,2,3885,13.681099891662598,100.74700164794922,5,1678,47.464698999999996,8.54917,1416
3925,4045,Thailand,Taiwan,11701.0,6816.0,8,11701,46.1289997101252,300.4566040038984,1046,6816,72.73250075378418,362.8160024741211,243
3926,4047,Thailand,Turkey,3885.0,1701.0,2,3885,13.681099891662598,100.74700164794922,5,1701,40.976898,28.8146,163
3927,4048,Thailand,Ukraine,3885.0,2939.0,1,3885,13.681099891662598,100.74700164794922,5,2939,50.34500122070313,30.89469909667969,427
3928,4049,Thailand,United Arab Emirates,14128.0,8734.0,9,14128,43.58859978332519,398.12780729589844,174,8734,99.3716011047504,220.0309982299828,300
3929,4050,Thailand,United Kingdom,3885.0,507.0,4,3885,13.681099891662598,100.74700164794922,5,507,51.4706,-0.461941,83
3930,4051,Thailand,Uzbekistan,3885.0,2983.0,1,3885,13.681099891662598,100.74700164794922,5,2983,41.257900238000005,69.2811965942,1417
3931,4052,Thailand,Vietnam,14084.0,12808.0,10,14084,55.18739891052519,402.7080078118984,28,12808,64.08000183098633,424.9179992670859,144
3932,4053,Togo,Belgium,298.0,302.0,3,298,6.165609836578369,1.2545100450515747,72,302,50.9014015198,4.48443984985,184
3933,4054,Togo,Benin,298.0,245.0,2,298,6.165609836578369,1.2545100450515747,72,245,6.357230186462402,2.384350061416626,19
3934,4055,Togo,Brazil,298.0,2560.0,1,298,6.165609836578369,1.2545100450515747,72,2560,-22.809999465900002,-43.2505569458,28
3935,4056,Togo,Burkina Faso,298.0,246.0,2,298,6.165609836578369,1.2545100450515747,72,246,12.3532,-1.51242,1037
3936,4057,Togo,Cameroon,298.0,897.0,1,298,6.165609836578369,1.2545100450515747,72,897,4.0060801506,9.71947956085,33
3937,4058,Togo,Cote d'Ivoire,298.0,253.0,2,298,6.165609836578369,1.2545100450515747,72,253,5.261390209197998,-3.9262900352478023,21
3938,4059,Togo,Ethiopia,298.0,1107.0,1,298,6.165609836578369,1.2545100450515747,72,1107,8.97789001465,38.7993011475,7630
3939,4060,Togo,France,298.0,1382.0,1,298,6.165609836578369,1.2545100450515747,72,1382,49.012798,2.55,392
3940,4061,Togo,Gabon,298.0,970.0,1,298,6.165609836578369,1.2545100450515747,72,970,0.45860001444799997,9.4122800827,39
3941,4062,Togo,Ghana,298.0,248.0,2,298,6.165609836578369,1.2545100450515747,72,248,5.605189800262451,-0.16678600013256073,205
3942,4063,Togo,Guinea,298.0,4162.0,1,298,6.165609836578369,1.2545100450515747,72,4162,9.576889999999999,-13.612,72
3943,4064,Togo,Mali,298.0,1044.0,1,298,6.165609836578369,1.2545100450515747,72,1044,12.5335,-7.94994,1247
3944,4065,Togo,Nigeria,596.0,533.0,2,596,12.331219673156738,2.5090200901031494,144,533,15.584160327911377,10.584329843521118,1258
3945,4066,Tonga,Australia,1963.0,3361.0,1,1963,-21.241199493408203,-175.14999389648438,126,3361,-33.94609832763672,151.177001953125,21
3946,4067,Tonga,Fiji,3926.0,3921.0,2,3926,-42.482398986816406,-350.29998779296875,252,3921,-35.7987003326416,356.0019989013672,76
3947,4068,Tonga,New Zealand,1963.0,2006.0,2,1963,-21.241199493408203,-175.14999389648438,126,2006,-37.0080986023,174.79200744599999,23
3948,4069,Trinidad and Tobago,Antigua and Barbuda,2901.0,2874.0,1,2901,11.149700164794922,-60.83219909667969,38,2874,17.1367,-61.792702,62
3949,4070,Trinidad and Tobago,Barbados,5803.0,5750.0,2,5803,21.745100021362305,-122.16939926147461,96,5750,26.1492004394,-118.98500061040001,338
3950,4071,Trinidad and Tobago,Canada,2902.0,193.0,2,2902,10.595399856567383,-61.33720016479492,58,193,43.6772003174,-79.63059997559999,569
3951,4072,Trinidad and Tobago,Grenada,2902.0,2882.0,3,2902,10.595399856567383,-61.33720016479492,58,2882,12.004199981689453,-61.78620147705078,41
3952,4073,Trinidad and Tobago,Guyana,2902.0,4304.0,1,2902,10.595399856567383,-61.33720016479492,58,4304,6.498549938201903,-58.25410079956055,95
3953,4074,Trinidad and Tobago,Jamaica,2902.0,1779.0,1,2902,10.595399856567383,-61.33720016479492,58,1779,17.935699462890625,-76.7874984741211,10
3954,4075,Trinidad and Tobago,Netherlands Antilles,2902.0,2897.0,3,2902,10.595399856567383,-61.33720016479492,58,2897,12.1889,-68.959801,29
3955,4076,Trinidad and Tobago,Panama,2902.0,1871.0,2,2902,10.595399856567383,-61.33720016479492,58,1871,9.0713596344,-79.3834991455,135
3956,4077,Trinidad and Tobago,Saint Lucia,5804.0,5787.0,4,5804,21.190799713134766,-122.67440032958984,116,5787,27.7534,-121.94550000000001,36
3957,4078,Trinidad and Tobago,Saint Vincent and the Grenadines,2902.0,2907.0,1,2902,10.595399856567383,-61.33720016479492,58,2907,13.156695000000001,-61.149944999999995,136
3958,4079,Trinidad and Tobago,Suriname,2902.0,2773.0,3,2902,10.595399856567383,-61.33720016479492,58,2773,5.4528298378,-55.1878013611,59
3959,4081,Trinidad and Tobago,United Kingdom,2902.0,502.0,1,2902,10.595399856567383,-61.33720016479492,58,502,51.148102,-0.190278,202
3960,4082,Trinidad and Tobago,United States,20313.0,25625.0,11,20313,74.72209930419922,-428.8554000854492,386,25625,232.25170095318848,-558.8202053639649,254
3961,4083,Trinidad and Tobago,Venezuela,5804.0,5701.0,2,5804,21.190799713134766,-122.67440032958984,116,5701,21.513797378295898,-130.95782051074218,308
3962,4084,Tunisia,Algeria,574.0,441.0,3,574,73.7020034790039,20.45439910888672,44,441,72.31490325928985,2.594227015972366,377
3963,4085,Tunisia,Austria,287.0,1613.0,1,287,36.85100173950195,10.22719955444336,22,1613,48.110298156738004,16.569700241089002,600
3964,4086,Tunisia,Belgium,8313.0,1208.0,4,8313,142.55993334179686,42.196010559021,71,1208,203.6056060792,17.9377593994,736
3965,4087,Tunisia,Burkina Faso,287.0,246.0,1,287,36.85100173950195,10.22719955444336,22,246,12.3532,-1.51242,1037
3966,4088,Tunisia,Cote d'Ivoire,287.0,253.0,1,287,36.85100173950195,10.22719955444336,22,253,5.261390209197998,-3.9262900352478023,21
3967,4089,Tunisia,Egypt,287.0,1128.0,2,287,36.85100173950195,10.22719955444336,22,1128,30.12190055847168,31.40559959411621,382
3968,4090,Tunisia,France,7527.0,35681.0,44,7527,919.740306854248,272.3540573120117,795,35681,1214.5611407576937,93.96157932736432,8436
3969,4091,Tunisia,Germany,77669.0,7223.0,32,77669,745.2873369580077,220.72341030059818,431,7223,1069.943798153564,212.91131824988452,10466
3970,4092,Tunisia,Italy,1722.0,9241.0,8,1722,221.10601043701172,61.363197326660156,132,9241,256.5335778,71.9893989,1270
3971,4093,Tunisia,Jordan,287.0,2170.0,1,287,36.85100173950195,10.22719955444336,22,2170,31.7226009369,35.9931983948,2395
3972,4094,Tunisia,Kuwait,287.0,2176.0,1,287,36.85100173950195,10.22719955444336,22,2176,29.226600646972656,47.96889877319336,206
3973,4095,Tunisia,Lebanon,287.0,2177.0,2,287,36.85100173950195,10.22719955444336,22,2177,33.820899963378906,35.488399505615234,87
3974,4096,Tunisia,Libya,2604.0,24028.0,21,2604,323.32410430908203,94.04819774627686,308,24028,290.56081002805973,155.64130252063967,4861
3975,4097,Tunisia,Luxembourg,7740.0,1258.0,2,7740,69.950833,21.21411129754639,40,1258,99.2466666,12.408888800000001,2468
3976,4098,Tunisia,Mali,287.0,1044.0,1,287,36.85100173950195,10.22719955444336,22,1044,12.5335,-7.94994,1247
3977,4099,Tunisia,Malta,287.0,1606.0,1,287,36.85100173950195,10.22719955444336,22,1606,35.857498,14.4775,300
3978,4100,Tunisia,Mauritania,287.0,1094.0,1,287,36.85100173950195,10.22719955444336,22,1094,18.31,-15.969722199999998,9
3979,4101,Tunisia,Morocco,287.0,1074.0,2,287,36.85100173950195,10.22719955444336,22,1074,33.36750030517578,-7.589970111846924,656
3980,4102,Tunisia,Netherlands,7734.0,1160.0,2,7734,72.92683473950196,20.66581055444336,43,1160,104.617202,9.52778,-22
3981,4103,Tunisia,Portugal,287.0,1638.0,1,287,36.85100173950195,10.22719955444336,22,1638,38.7813,-9.13592,374
3982,4104,Tunisia,Qatar,287.0,11051.0,1,287,36.85100173950195,10.22719955444336,22,11051,25.273056,51.608056,13
3983,4105,Tunisia,Russia,22628.0,13991.0,6,22628,145.07850073950198,41.543032554443364,85,13991,226.5904960336914,143.48969994506837,1876
3984,4106,Tunisia,Saudi Arabia,574.0,4146.0,3,574,73.7020034790039,20.45439910888672,44,4146,46.233000000000004,78.861603,2199
3985,4107,Tunisia,Senegal,287.0,1084.0,1,287,36.85100173950195,10.22719955444336,22,1084,14.739700317382812,-17.49020004272461,85
3986,4108,Tunisia,Serbia,287.0,1739.0,1,287,36.85100173950195,10.22719955444336,22,1739,44.8184013367,20.3090991974,335
3987,4109,Tunisia,Spain,574.0,2447.0,2,574,73.7020034790039,20.45439910888672,44,2447,81.769026,-1.4841800000000003,2010
3988,4110,Tunisia,Switzerland,8893.0,10029.0,6,8893,213.28593508129882,63.198710411010744,112,10029,281.10839143359374,43.97436041427612,8481
3989,4112,Tunisia,Turkey,287.0,1701.0,2,287,36.85100173950195,10.22719955444336,22,1701,40.976898,28.8146,163
3990,4113,Tunisia,United Arab Emirates,287.0,2188.0,2,287,36.85100173950195,10.22719955444336,22,2188,25.252799987800003,55.3643989563,62
3991,4114,Tunisia,United Kingdom,59863.0,4512.0,22,59863,325.4576657395019,93.73608755444334,190,4512,474.94620151583393,-18.19040902231793,2309
3992,4115,Turkey,Afghanistan,3402.0,4103.0,2,3402,81.953796,57.6292,326,4103,71.27280055029297,136.42200453808596,7161
3993,4116,Turkey,Albania,6018.0,2380.0,2,6018,81.87549953199999,58.1238002869,475,2380,82.8293991088,39.4412002564,252
3994,4117,Turkey,Algeria,6804.0,882.0,6,6804,163.907592,115.2584,652,882,145.41310523585236,17.023790954326856,2658
3995,4118,Turkey,Austria,19574.0,16122.0,19,19574,385.58080367430006,299.0850015311,4903,16122,479.47269050910734,155.05390167237874,8517
3996,4119,Turkey,Azerbaijan,11102.0,20945.0,7,11102,203.9573968809,148.7480984009,3926,20945,201.32899856567386,241.91609954833984,3976
3997,4120,Turkey,Bahrain,1701.0,2057.0,2,1701,40.976898,28.8146,163,2057,26.27079963684082,50.63359832763672,6
3998,4121,Turkey,Bangladesh,1701.0,3076.0,1,1701,40.976898,28.8146,163,3076,23.843347,90.39778299999999,30
3999,4122,Turkey,Belarus,1701.0,2954.0,2,1701,40.976898,28.8146,163,2954,53.882499694824,28.030700683594,670
4000,4123,Turkey,Belgium,24824.0,2116.0,8,24824,275.0256993316,203.5742020804,3985,2116,355.86761111879997,31.360459099099998,1718
4001,4124,Turkey,Bosnia and Herzegovina,6018.0,3292.0,4,6018,81.87549953199999,58.1238002869,475,3292,87.64920043945312,36.66299819946289,3416
4002,4125,Turkey,Brazil,1701.0,2564.0,1,1701,40.976898,28.8146,163,2564,-23.435556411743164,-46.47305679321289,2459
4003,4126,Turkey,Bulgaria,1701.0,1194.0,1,1701,40.976898,28.8146,163,1194,42.696693420410156,23.411436080932614,1742
4004,4127,Turkey,Cameroon,3402.0,5058.0,2,3402,81.953796,57.6292,326,5058,7.728640079494043,21.272779464719626,2311
4005,4128,Turkey,Canada,1701.0,193.0,2,1701,40.976898,28.8146,163,193,43.6772003174,-79.63059997559999,569
4006,4129,Turkey,China,6804.0,13539.0,7,6804,163.907592,115.2584,652,13539,138.52300262451175,439.16320037841797,2304
4007,4130,Turkey,Congo (Kinshasa),1701.0,1020.0,1,1701,40.976898,28.8146,163,1020,-4.38575,15.4446,1027
4008,4131,Turkey,Croatia,1701.0,1208.0,2,1701,40.976898,28.8146,163,1208,45.742900848400005,16.0687999725,353
4009,4132,Turkey,Cyprus,21921.0,46240.0,14,21921,307.4868813487,258.1177197897,6838,46240,281.2376098632813,267.96881103515625,3232
4010,4133,Turkey,Czech Republic,3389.0,3174.0,2,3389,77.875599,59.615100999999996,340,3174,100.2016,28.52,2494
4011,4134,Turkey,Denmark,22768.0,4889.0,10,22768,312.2183148921,236.81159987489997,1653,4889,446.66286160554506,91.43280410766499,589
4012,4135,Turkey,Djibouti,1701.0,4119.0,1,1701,40.976898,28.8146,163,4119,11.547300338745115,43.15950012207031,49
4013,4136,Turkey,Egypt,6804.0,9725.0,8,6804,163.907592,115.2584,652,9725,116.19520187375839,129.29640007022675,754
4014,4137,Turkey,Estonia,1701.0,415.0,1,1701,40.976898,28.8146,163,415,59.41329956049999,24.8327999115,131
4015,4138,Turkey,Ethiopia,1701.0,1107.0,1,1701,40.976898,28.8146,163,1107,8.97789001465,38.7993011475,7630
4016,4139,Turkey,Finland,13361.0,1684.0,5,13361,152.4672163601,119.07269858800001,838,1684,241.268798828124,99.853202819824,716
4017,4140,Turkey,France,48012.0,26202.0,26,48012,752.8643983680001,544.4839022931001,4973,26202,890.417649859045,84.40365020864976,9810
4018,4141,Turkey,Georgia,7719.0,11917.0,5,7719,122.852397532,86.93840028689999,638,11917,124.9486999511,131.5091018677,3353
4019,4142,Turkey,Germany,156472.0,24214.0,128,156472,2641.9208293556003,2021.952006193799,32354,24214,3465.734075830027,655.421414263324,36446
4020,4143,Turkey,Ghana,1701.0,248.0,1,1701,40.976898,28.8146,163,248,5.605189800262451,-0.16678600013256073,205
4021,4144,Turkey,Greece,9425.0,13309.0,6,9425,161.1447978921,114.0953998749,1050,13309,154.32890319827968,94.80439949040917,946
4022,4145,Turkey,Hong Kong,1701.0,3077.0,1,1701,40.976898,28.8146,163,3077,22.308901000000002,113.915001,28
4023,4146,Turkey,Hungary,6018.0,2978.0,2,6018,81.87549953199999,58.1238002869,475,2978,94.85951999999999,38.522186,990
4024,4147,Turkey,India,3402.0,6090.0,4,3402,81.953796,57.6292,326,6090,47.655199340799996,149.97100103370002,816
4025,4148,Turkey,Iran,16205.0,25875.0,14,16205,326.8880908809,235.19189840089996,4415,25875,277.25329971317694,410.9417991638445,31923
4026,4149,Turkey,Iraq,16930.0,44022.0,15,16930,395.92029532040004,306.94459755049996,7484,44022,342.8385983459123,445.9397555375196,8314
4027,4150,Turkey,Ireland,3407.0,1198.0,2,3407,79.26929836010001,55.971599588000004,575,1198,106.842598,-12.54014,484
4028,4151,Turkey,Israel,6018.0,3180.0,3,6018,81.87549953199999,58.1238002869,475,3180,64.02279663085939,69.77339935302734,270
4029,4152,Turkey,Italy,29175.0,16925.0,12,29175,450.432692128,318.9390011476,2389,16925,485.6118596,117.34539780000003,3893
4030,4153,Turkey,Japan,3402.0,6271.0,4,3402,81.953796,57.6292,326,6271,70.19200134281172,275.63000488289845,167
4031,4154,Turkey,Jordan,3402.0,4342.0,3,3402,81.953796,57.6292,326,4342,61.334201812754486,71.0112991333254,2570
4032,4155,Turkey,Kazakhstan,11121.0,17450.0,7,11121,204.806193532,144.5676002869,964,17450,228.70840093383788,328.4612960275879,5634
4033,4156,Turkey,Kenya,1701.0,4059.0,2,1701,40.976898,28.8146,163,4059,-1.31923997402,36.9277992249,5330
4034,4157,Turkey,Kuwait,6018.0,4352.0,6,6018,81.87549953199999,58.1238002869,475,4352,58.45320129394531,95.93779754638672,412
4035,4158,Turkey,Kyrgyzstan,7719.0,8737.0,5,7719,122.852397532,86.93840028689999,638,8737,126.7315979005,221.7484970094,7043
4036,4159,Turkey,Latvia,6018.0,7906.0,2,6018,81.87549953199999,58.1238002869,475,7906,113.84719848632812,47.94219970703125,72
4037,4160,Turkey,Lebanon,6018.0,4354.0,3,6018,81.87549953199999,58.1238002869,475,4354,67.64179992675781,70.97679901123047,174
4038,4161,Turkey,Libya,3402.0,2311.0,6,3402,81.953796,57.6292,326,2311,64.76030349729999,33.4285011291,696
4039,4162,Turkey,Lithuania,1701.0,3959.0,1,1701,40.976898,28.8146,163,3959,54.634102,25.285801,648
4040,4163,Turkey,Luxembourg,5095.0,1887.0,3,5095,116.1679993601,86.772100588,752,1887,148.86999989999998,18.613333200000003,3702
4041,4164,Turkey,Macedonia,6018.0,3474.0,2,6018,81.87549953199999,58.1238002869,475,3474,83.923202,43.242802000000005,1562
