	src	trg	iso_code_src	region	iso_code_trg	kmdist	proximity	log-prox	Norm_prox	norm_log_prox
493	Moldova, Republic of	Romania	MDA	Europe	ROU	390	0.002564102564	0.1676123709	0.04994441582	0.04994441582
494	Moldova, Republic of	Romania	MDA	Europe	ROU	390	0.002564102564	0.1676123709	0.04994441582	0.04994441582
495	Moldova, Republic of	Ukraine	MDA	Europe	UKR	360	0.002777777778	0.1698916626	0.05422394548	0.05422394548
496	Moldova, Republic of	Ukraine	MDA	Europe	UKR	360	0.002777777778	0.1698916626	0.05422394548	0.05422394548
497	Mongolia	China	MNG	Asia	CHN	1166	0.0008576329331	0.1416162935	0.01576690281	0.01576690281
498	Mongolia	Russian Federation	MNG	Asia	RUS	4714	0.0002121340687	0.1182271776	0.002838723224	0.002838723224
499	Montenegro	Albania	MNE	Europe	ALB	157	0.006369426752	0.197775195	0.1261582052	0.1261582052
500	Montenegro	Bosnia and Herzegovina	MNE	Europe	BIH	96	0.01041666667	0.2190893328	0.2072171308	0.2072171308
501	Montenegro	Croatia	MNE	Europe	HRV	394	0.002538071066	0.1673261854	0.0494230518	0.0494230518
502	Montenegro	Serbia	MNE	Europe	SRB	209	0.004784688995	0.1871840946	0.09441876232	0.09441876232
503	Morocco	Algeria	MAR	Africa	DZA	958	0.001043841336	0.1456696539	0.01949632172	0.01949632172
504	Morocco	Spain	MAR	Africa	ESP	822	0.001216545012	0.1489926519	0.02295526528	0.02295526528
505	Morocco	Western Sahara	MAR	Africa	ESH	1865	0.0005361930295	0.1327842028	0.009329040513	0.009329040513
506	Mozambique	Madagascar	MOZ	Africa	MDG	1795	0.0005571030641	0.1334621635	0.009747830843	0.009747830843
507	Mozambique	Malawi	MOZ	Africa	MWI	1448	0.0006906077348	0.1374015444	0.01242168893	0.01242168893
508	Mozambique	South Africa	MOZ	Africa	ZAF	1622	0.0006165228113	0.1352920879	0.01093790135	0.01093790135
509	Mozambique	Swaziland	MOZ	Africa	SWZ	133	0.007518796992	0.2044843781	0.1491780208	0.1491780208
510	Mozambique	Tanzania, United Republic of	MOZ	Africa	TZA	2338	0.0004277159966	0.128914968	0.007156440933	0.007156440933
511	Mozambique	Tanzania, United Republic of	MOZ	Africa	TZA	2338	0.0004277159966	0.128914968	0.007156440933	0.007156440933
512	Mozambique	Zambia	MOZ	Africa	ZMB	1293	0.0007733952049	0.1395727882	0.01407977284	0.01407977284
513	Mozambique	Zimbabwe	MOZ	Africa	ZWE	1012	0.0009881422925	0.1445152729	0.0183807702	0.0183807702
514	Myanmar	Bangladesh	MMR	Asia	BGD	978	0.001022494888	0.1452325315	0.0190687908	0.0190687908
515	Myanmar	China	MMR	Asia	CHN	3222	0.0003103662322	0.1237967335	0.004806136521	0.004806136521
516	Myanmar	India	MMR	Asia	IND	2347	0.0004260758415	0.1288511483	0.007123591581	0.007123591581
517	Myanmar	India	MMR	Asia	IND	2347	0.0004260758415	0.1288511483	0.007123591581	0.007123591581
518	Myanmar	Lao People's Democratic Republic	MMR	Asia	LAO	701	0.001426533524	0.1526133226	0.02716095693	0.02716095693
519	Myanmar	Thailand	MMR	Asia	THA	573	0.001745200698	0.1574583522	0.03354328645	0.03354328645
520	Namibia	Angola	NAM	Africa	AGO	1606	0.0006226650062	0.1354737849	0.01106091845	0.01106091845
521	Namibia	Botswana	NAM	Africa	BWA	931	0.001074113856	0.1462788287	0.02010262577	0.02010262577
522	Namibia	South Africa	NAM	Africa	ZAF	1270	0.0007874015748	0.1399233073	0.0143602952	0.0143602952
523	Namibia	Zambia	NAM	Africa	ZMB	1425	0.000701754386	0.1377044946	0.01264493627	0.01264493627
524	Nauru	Micronesia (Federated States of)	NRU	Oceania	FSM	1278	0.0007824726135	0.1398004727	0.01426157698	0.01426157698
525	Nepal	China	NPL	Asia	CHN	3159	0.0003165558721	0.1241001067	0.004930103861	0.004930103861
526	Nepal	India	NPL	Asia	IND	795	0.001257861635	0.1497377617	0.02378276282	0.02378276282
527	Nepal	India	NPL	Asia	IND	795	0.001257861635	0.1497377617	0.02378276282	0.02378276282
528	Netherlands	Belgium	NLD	Europe	BEL	219	0.004566210046	0.1855607144	0.09004302249	0.09004302249
529	Netherlands	Belgium	NLD	Europe	BEL	219	0.004566210046	0.1855607144	0.09004302249	0.09004302249
530	Netherlands	Germany	NLD	Europe	DEU	592	0.001689189189	0.1566537104	0.03242147682	0.03242147682
531	Netherlands	Germany	NLD	Europe	DEU	273	0.003663003663	0.1782699043	0.0719534255	0.0719534255
532	New Caledonia	Australia	NCL	Oceania	AUS	2216	0.0004512635379	0.1298118149	0.007628055772	0.007628055772
533	New Caledonia	Vanuatu	NCL	Oceania	VUT	540	0.001851851852	0.1589428611	0.03567931696	0.03567931696
534	New Zealand	Australia	NZL	Oceania	AUS	2334	0.0004284490146	0.1289434316	0.007171121963	0.007171121963
535	Nicaragua	Costa Rica	NIC	Americas	CRI	337	0.00296735905	0.1718188576	0.0580209169	0.0580209169
536	Nicaragua	Honduras	NIC	Americas	HND	247	0.004048582996	0.1815083525	0.07967588503	0.07967588503
537	Niger	Algeria	NER	Africa	DZA	2561	0.0003904724717	0.1274185135	0.006410520212	0.006410520212
538	Niger	Benin	NER	Africa	BEN	780	0.001282051282	0.1501660705	0.02426723787	0.02426723787
539	Niger	Burkina Faso	NER	Africa	BFA	413	0.002421307506	0.1660178801	0.04708448801	0.04708448801
540	Niger	Chad	NER	Africa	TCD	1397	0.0007158196135	0.138081832	0.01292663745	0.01292663745
541	Niger	Libya	NER	Africa	LBY	2416	0.0004139072848	0.1283718708	0.006879877307	0.006879877307
542	Niger	Mali	NER	Africa	MLI	1108	0.0009025270758	0.1426470061	0.01666605162	0.01666605162
543	Niger	Nigeria	NER	Africa	NGA	788	0.001269035533	0.14993632	0.02400655586	0.02400655586
544	Nigeria	Benin	NGA	Africa	BEN	74	0.01351351351	0.2323384936	0.2692413951	0.2692413951
545	Nigeria	Cameroon	NGA	Africa	CMR	963	0.001038421599	0.1455592759	0.01938777415	0.01938777415
546	Nigeria	Chad	NGA	Africa	TCD	1441	0.000693962526	0.1374930935	0.01248887935	0.01248887935
547	Nigeria	Niger	NGA	Africa	NER	788	0.001269035533	0.14993632	0.02400655586	0.02400655586
548	Niue	Tonga	NIU	Oceania	TON	600	0.001666666667	0.1563249956	0.03197039126	0.03197039126
549	Norfolk Island	New Zealand	NFK	Oceania	NZL	1493	0.0006697923644	0.136826181	0.01200479455	0.01200479455
550	North Macedonia	Albania	MKD	Europe	ALB	172	0.005813953488	0.1942692711	0.1150330762	0.1150330762
551	North Macedonia	Bulgaria	MKD	Europe	BGR	151	0.006622516556	0.199311187	0.1312271381	0.1312271381
552	North Macedonia	Greece	MKD	Europe	GRC	481	0.002079002079	0.1619205783	0.04022872687	0.04022872687
553	North Macedonia	Serbia	MKD	Europe	SRB	245	0.004081632653	0.1817765976	0.08033781013	0.08033781013
554	Northern Mariana Islands	Guam	MNP	Oceania	GUM	220	0.004545454545	0.1854039775	0.0896273272	0.0896273272
555	Norway	Finland	NOR	Europe	FIN	803	0.001245330012	0.1495136013	0.02353177699	0.02353177699
556	Norway	Russian Federation	NOR	Europe	RUS	1677	0.0005963029219	0.1346844562	0.01053293339	0.01053293339
557	Norway	Sweden	NOR	Europe	SWE	419	0.002386634845	0.1656212949	0.04639005706	0.04639005706
558	Oman	Saudi Arabia	OMN	Asia	SAU	1194	0.000837520938	0.1411419796	0.01536409577	0.01536409577
559	Oman	United Arab Emirates	OMN	Asia	ARE	422	0.002369668246	0.1654258265	0.04605024666	0.04605024666
560	Oman	Yemen	OMN	Asia	YEM	1747	0.0005724098454	0.1339467144	0.0100543981	0.0100543981
561	Pakistan	Afghanistan	PAK	Asia	AFG	371	0.00269541779	0.1690273573	0.05257442327	0.05257442327
562	Pakistan	Afghanistan	PAK	Asia	AFG	371	0.00269541779	0.1690273573	0.05257442327	0.05257442327
563	Pakistan	China	PAK	Asia	CHN	3910	0.0002557544757	0.1209000868	0.003712361406	0.003712361406
564	Pakistan	China	PAK	Asia	CHN	3910	0.0002557544757	0.1209000868	0.003712361406	0.003712361406
565	Pakistan	India	PAK	Asia	IND	696	0.001436781609	0.1527802259	0.02736620763	0.02736620763
566	Pakistan	India	PAK	Asia	IND	696	0.001436781609	0.1527802259	0.02736620763	0.02736620763
567	Pakistan	India	PAK	Asia	IND	696	0.001436781609	0.1527802259	0.02736620763	0.02736620763
568	Pakistan	India	PAK	Asia	IND	696	0.001436781609	0.1527802259	0.02736620763	0.02736620763
569	Pakistan	Iran (Islamic Republic of)	PAK	Asia	IRN	1987	0.0005032712632	0.131676297	0.008669676833	0.008669676833
570	Pakistan	Iran (Islamic Republic of)	PAK	Asia	IRN	1987	0.0005032712632	0.131676297	0.008669676833	0.008669676833
571	Palau	Guam	PLW	Oceania	GUM	1291	0.0007745933385	0.1396029504	0.0141037693	0.0141037693
572	Palau	Indonesia	PLW	Oceania	IDN	3416	0.0002927400468	0.1229071138	0.004453115778	0.004453115778
573	Palau	Philippines	PLW	Oceania	PHL	1644	0.0006082725061	0.1350459396	0.0107726626	0.0107726626
574	Panama	Colombia	PAN	Americas	COL	760	0.001315789474	0.1507541075	0.02494295308	0.02494295308
575	Panama	Colombia	PAN	Americas	COL	760	0.001315789474	0.1507541075	0.02494295308	0.02494295308
576	Panama	Costa Rica	PAN	Americas	CRI	523	0.001912045889	0.15975509	0.03688489511	0.03688489511
577	Panama	Costa Rica	PAN	Americas	CRI	523	0.001912045889	0.15975509	0.03688489511	0.03688489511
578	Papua New Guinea	Australia	PNG	Oceania	AUS	2893	0.0003456619426	0.1254697382	0.005513046027	0.005513046027
579	Papua New Guinea	Indonesia	PNG	Oceania	IDN	4472	0.0002236135957	0.118968434	0.003068637472	0.003068637472
580	Papua New Guinea	Solomon Islands	PNG	Oceania	SLB	1287	0.000777000777	0.1396634545	0.01415198595	0.01415198595
581	Paraguay	Argentina	PRY	Americas	ARG	1003	0.0009970089731	0.1447020781	0.01855835384	0.01855835384
582	Paraguay	Bolivia	PRY	Americas	BOL	1480	0.0006756756757	0.1369901039	0.01212262668	0.01212262668
583	Paraguay	Brazil	PRY	Americas	BRA	1509	0.0006626905235	0.1366269079	0.01186255747	0.01186255747
584	Peru	Bolivia	PER	Americas	BOL	1069	0.000935453695	0.1433798873	0.0173255125	0.0173255125
585	Peru	Brazil	PER	Americas	BRA	3185	0.0003139717425	0.1239739979	0.0048783484	0.0048783484
586	Peru	Chile	PER	Americas	CHL	2425	0.000412371134	0.1283106258	0.006849110975	0.006849110975
587	Peru	Colombia	PER	Americas	COL	1880	0.0005319148936	0.1326431107	0.009243357157	0.009243357157
588	Peru	Ecuador	PER	Americas	ECU	1349	0.0007412898443	0.1387517009	0.01343676029	0.01343676029
589	Philippines	Indonesia	PHL	Asia	IDN	2726	0.0003668378577	0.1264128115	0.005937161464	0.005937161464
590	Poland	Belarus	POL	Europe	BLR	454	0.002202643172	0.1634495118	0.04270503526	0.04270503526
591	Poland	Czechia	POL	Europe	CZE	517	0.001934235977	0.1600501181	0.03732932259	0.03732932259
592	Poland	Germany	POL	Europe	DEU	524	0.001908396947	0.1597063528	0.03681181336	0.03681181336
593	Poland	Germany	POL	Europe	DEU	1000	0.001	0.1447648273	0.01861825872	0.01861825872
594	Poland	Lithuania	POL	Europe	LTU	367	0.00272479564	0.1693376334	0.0531628087	0.0531628087
595	Poland	Russian Federation	POL	Europe	RUS	1138	0.0008787346221	0.1421054534	0.01618953163	0.01618953163
596	Poland	Slovakia	POL	Europe	SVK	530	0.001886792453	0.1594164845	0.03637911427	0.03637911427
597	Poland	Ukraine	POL	Europe	UKR	688	0.001453488372	0.1530505538	0.02770081399	0.02770081399
598	Portugal	Spain	PRT	Europe	ESP	523	0.001912045889	0.15975509	0.03688489511	0.03688489511
599	Puerto Rico	Dominican Republic	PRI	Americas	DOM	400	0.0025	0.1669041003	0.04866055693	0.04866055693
600	Qatar	Saudi Arabia	QAT	Asia	SAU	474	0.002109704641	0.1623058514	0.04084364389	0.04084364389
601	Réunion	Madagascar	REU	Africa	MDG	851	0.001175088132	0.1482269362	0.02212495863	0.02212495863
602	Romania	Bulgaria	ROU	Europe	BGR	317	0.003154574132	0.1736442189	0.06177049778	0.06177049778
603	Romania	Hungary	ROU	Europe	HUN	639	0.001564945227	0.1548010512	0.02993309404	0.02993309404
604	Romania	Moldova, Republic of	ROU	Europe	MDA	390	0.002564102564	0.1676123709	0.04994441582	0.04994441582
605	Romania	Moldova, Republic of	ROU	Europe	MDA	390	0.002564102564	0.1676123709	0.04994441582	0.04994441582
606	Romania	Serbia	ROU	Europe	SRB	452	0.002212389381	0.1635675474	0.04290023426	0.04290023426
607	Romania	Ukraine	ROU	Europe	UKR	744	0.001344086022	0.1512392308	0.02550968197	0.02550968197
608	Russian Federation	Azerbaijan	RUS	Europe	AZE	1897	0.0005271481286	0.1324849181	0.00914788744	0.00914788744
609	Russian Federation	Belarus	RUS	Europe	BLR	688	0.001453488372	0.1530505538	0.02770081399	0.02770081399
610	Russian Federation	China	RUS	Europe	CHN	5869	0.000170386778	0.1152413676	0.002002600185	0.002002600185
611	Russian Federation	Estonia	RUS	Europe	EST	898	0.001113585746	0.1470551457	0.02089317663	0.02089317663
612	Russian Federation	Finland	RUS	Europe	FIN	939	0.001064962726	0.1460959763	0.01991934512	0.01991934512
613	Russian Federation	Georgia	RUS	Europe	GEO	1751	0.0005711022273	0.1339056939	0.01002820887	0.01002820887
614	Russian Federation	Kazakhstan	RUS	Europe	KAZ	3119	0.0003206155819	0.1242966717	0.005011412536	0.005011412536
615	Russian Federation	Korea (Democratic People's Republic of)	RUS	Europe	PRK	6443	0.0001552072016	0.1140153409	0.001698580612	0.001698580612
616	Russian Federation	Latvia	RUS	Europe	LVA	854	0.001170960187	0.1481496583	0.02204228334	0.02204228334
617	Russian Federation	Lithuania	RUS	Europe	LTU	791	0.001264222503	0.149850944	0.02391015955	0.02391015955
618	Russian Federation	Mongolia	RUS	Europe	MNG	4714	0.0002121340687	0.1182271776	0.002838723224	0.002838723224
619	Russian Federation	Norway	RUS	Europe	NOR	1677	0.0005963029219	0.1346844562	0.01053293339	0.01053293339
620	Russian Federation	Poland	RUS	Europe	POL	1138	0.0008787346221	0.1421054534	0.01618953163	0.01618953163
621	Russian Federation	Ukraine	RUS	Europe	UKR	739	0.001353179973	0.1513936255	0.02569181743	0.02569181743
622	Rwanda	Burundi	RWA	Africa	BDI	234	0.004273504274	0.1833072662	0.08418065309	0.08418065309
623	Rwanda	Congo, Democratic Republic of the	RWA	Africa	COD	2788	0.0003586800574	0.1260544491	0.005773775418	0.005773775418
624	Rwanda	Tanzania, United Republic of	RWA	Africa	TZA	1157	0.0008643042351	0.1417718645	0.01590051697	0.01590051697
625	Rwanda	Tanzania, United Republic of	RWA	Africa	TZA	1157	0.0008643042351	0.1417718645	0.01590051697	0.01590051697
626	Rwanda	Uganda	RWA	Africa	UGA	288	0.003472222222	0.1765860813	0.06813241687	0.06813241687
627	Saint Lucia	Barbados	LCA	Americas	BRB	190	0.005263157895	0.1905842219	0.1040016326	0.1040016326
628	Saint Lucia	Martinique	LCA	Americas	MTQ	66	0.01515151515	0.2386831521	0.3020476175	0.3020476175
629	Saint Lucia	Saint Vincent and the Grenadines	LCA	Americas	VCT	71	0.01408450704	0.2345942057	0.280677367	0.280677367
630	Saint Pierre and Miquelon	Canada	SPM	Americas	CAN	1508	0.0006631299735	0.1366392835	0.01187135886	0.01187135886
631	Saint Vincent and the Grenadines	Barbados	VCT	Americas	BRB	181	0.005524861878	0.1923632915	0.109243092	0.109243092
632	Saint Vincent and the Grenadines	Grenada	VCT	Americas	GRD	136	0.007352941176	0.2035559231	0.1458562276	0.1458562276
633	Sao Tome and Principe	Gabon	STP	Africa	GAB	298	0.003355704698	0.1755281008	0.06579878073	0.06579878073
634	Saudi Arabia	Iraq	SAU	Asia	IRQ	1026	0.0009746588694	0.1442289034	0.01811072152	0.01811072152
635	Saudi Arabia	Jordan	SAU	Asia	JOR	1323	0.0007558578987	0.1391273926	0.01372853218	0.01372853218
636	Saudi Arabia	Kuwait	SAU	Asia	KWT	562	0.001779359431	0.1579404103	0.03422742434	0.03422742434
637	Saudi Arabia	Oman	SAU	Asia	OMN	1194	0.000837520938	0.1411419796	0.01536409577	0.01536409577
638	Saudi Arabia	Qatar	SAU	Asia	QAT	474	0.002109704641	0.1623058514	0.04084364389	0.04084364389
639	Saudi Arabia	United Arab Emirates	SAU	Asia	ARE	778	0.001285347044	0.1502239872	0.02433324604	0.02433324604
640	Saudi Arabia	Yemen	SAU	Asia	YEM	1040	0.0009615384615	0.143947525	0.01784794339	0.01784794339
641	Senegal	Gambia	SEN	Africa	GMB	144	0.006944444444	0.2012148022	0.1376747738	0.1376747738
642	Senegal	Guinea	SEN	Africa	GIN	696	0.001436781609	0.1527802259	0.02736620763	0.02736620763
643	Senegal	Guinea-Bissau	SEN	Africa	GNB	387	0.002583979328	0.1678295945	0.05034251161	0.05034251161
644	Senegal	Mali	SEN	Africa	MLI	1052	0.0009505703422	0.1437101985	0.01762827171	0.01762827171
645	Senegal	Mauritania	SEN	Africa	MRT	467	0.002141327623	0.1626987358	0.04147699526	0.04147699526
646	Serbia	Bosnia and Herzegovina	SRB	Europe	BIH	196	0.005102040816	0.1894615908	0.1007747477	0.1007747477
647	Serbia	Bulgaria	SRB	Europe	BGR	321	0.003115264798	0.1732669499	0.06098320261	0.06098320261
648	Serbia	Croatia	SRB	Europe	HRV	373	0.002680965147	0.1688738929	0.05228496288	0.05228496288
649	Serbia	Hungary	SRB	Europe	HUN	346	0.00289017341	0.1710442952	0.05647502756	0.05647502756
650	Serbia	Montenegro	SRB	Europe	MNE	209	0.004784688995	0.1871840946	0.09441876232	0.09441876232
651	Serbia	North Macedonia	SRB	Europe	MKD	245	0.004081632653	0.1817765976	0.08033781013	0.08033781013
652	Serbia	Romania	SRB	Europe	ROU	452	0.002212389381	0.1635675474	0.04290023426	0.04290023426
653	Seychelles	Madagascar	SYC	Africa	MDG	1734	0.0005767012687	0.1340808581	0.01014034758	0.01014034758
654	Seychelles	Somalia	SYC	Africa	SOM	1362	0.0007342143906	0.1385673071	0.0132950517	0.0132950517
655	Sierra Leone	Guinea	SLE	Africa	GIN	117	0.008547008547	0.2099881301	0.1697712463	0.1697712463
656	Sierra Leone	Liberia	SLE	Africa	LBR	355	0.002816901408	0.1702963115	0.05500752134	0.05500752134
657	Singapore	Indonesia	SGP	Asia	IDN	853	0.001172332943	0.1481753784	0.02206977716	0.02206977716
658	Slovakia	Austria	SVK	Europe	AUT	62	0.01612903226	0.2422988705	0.3216255245	0.3216255245
659	Slovakia	Czechia	SVK	Europe	CZE	295	0.003389830508	0.1758403962	0.06648225925	0.06648225925
660	Slovakia	Hungary	SVK	Europe	HUN	185	0.005405405405	0.1915578235	0.106850594	0.106850594
661	Slovakia	Poland	SVK	Europe	POL	530	0.001886792453	0.1594164845	0.03637911427	0.03637911427
662	Slovakia	Ukraine	SVK	Europe	UKR	996	0.001004016064	0.1448488716	0.01869869326	0.01869869326
663	Slovenia	Austria	SVN	Europe	AUT	264	0.003787878788	0.1793416657	0.07445444932	0.07445444932
664	Slovenia	Croatia	SVN	Europe	HRV	155	0.006451612903	0.1982779514	0.1278042457	0.1278042457
665	Slovenia	Hungary	SVN	Europe	HUN	375	0.002666666667	0.1687215254	0.05199859006	0.05199859006
666	Slovenia	Italy	SVN	Europe	ITA	566	0.001766784452	0.1577636914	0.03397557017	0.03397557017
667	Somalia	Djibouti	SOM	Africa	DJI	1085	0.0009216589862	0.1430751226	0.01704922932	0.01704922932
668	Somalia	Ethiopia	SOM	Africa	ETH	1070	0.0009345794393	0.143360668	0.01730800273	0.01730800273
669	Somalia	Ethiopia	SOM	Africa	ETH	1070	0.0009345794393	0.143360668	0.01730800273	0.01730800273
670	Somalia	Kenya	SOM	Africa	KEN	1003	0.0009970089731	0.1447020781	0.01855835384	0.01855835384
671	Solomon Islands	Nauru	SLB	Oceania	NRU	1254	0.0007974481659	0.1401719741	0.01456151032	0.01456151032
672	South Africa	Botswana	ZAF	Africa	BWA	1260	0.0007936507937	0.1400782505	0.0144854558	0.0144854558
673	South Africa	Lesotho	ZAF	Africa	LSO	999	0.001001001001	0.1447857977	0.01863830697	0.01863830697
674	South Africa	Mozambique	ZAF	Africa	MOZ	1622	0.0006165228113	0.1352920879	0.01093790135	0.01093790135
675	South Africa	Namibia	ZAF	Africa	NAM	1270	0.0007874015748	0.1399233073	0.0143602952	0.0143602952
676	South Africa	Swaziland	ZAF	Africa	SWZ	1485	0.0006734006734	0.1369268404	0.01207706248	0.01207706248
677	South Africa	Zimbabwe	ZAF	Africa	ZWE	2186	0.0004574565416	0.130041909	0.007752090481	0.007752090481
678	South Sudan	Central African Republic	SSD	Africa	CAF	1444	0.0006925207756	0.1374537889	0.01246000369	0.01246000369
679	South Sudan	Congo, Democratic Republic of the	SSD	Africa	COD	2705	0.0003696857671	0.126536514	0.00599419996	0.00599419996
680	South Sudan	Eritrea	SSD	Africa	ERI	1415	0.0007067137809	0.1378381637	0.01274426402	0.01274426402
681	South Sudan	Ethiopia	SSD	Africa	ETH	915	0.001092896175	0.1466507018	0.02047880178	0.02047880178
682	South Sudan	Kenya	SSD	Africa	KEN	894	0.001118568233	0.1471517504	0.02099296686	0.02099296686
683	South Sudan	Sudan	SSD	Africa	SDN	1200	0.0008333333333	0.1410421951	0.01528022559	0.01528022559
684	South Sudan	Uganda	SSD	Africa	UGA	514	0.001945525292	0.1601993324	0.03755542724	0.03755542724
685	Spain	France	ESP	Europe	FRA	1012	0.0009881422925	0.1445152729	0.0183807702	0.0183807702
686	Spain	Gibraltar	ESP	Europe	GIB	496	0.002016129032	0.1611194339	0.03896949299	0.03896949299
687	Spain	Morocco	ESP	Europe	MAR	822	0.001216545012	0.1489926519	0.02295526528	0.02295526528
688	Spain	Portugal	ESP	Europe	PRT	523	0.001912045889	0.15975509	0.03688489511	0.03688489511
689	Sri Lanka	India	LKA	Asia	IND	2455	0.0004073319756	0.1281085206	0.006748185707	0.006748185707
690	Sri Lanka	India	LKA	Asia	IND	2455	0.0004073319756	0.1281085206	0.006748185707	0.006748185707
691	Sri Lanka	Indonesia	LKA	Asia	IDN	3284	0.0003045066991	0.123505316	0.004688780629	0.004688780629
692	Sudan	Central African Republic	SDN	Africa	CAF	1961	0.0005099439062	0.1319050683	0.008803317853	0.008803317853
693	Sudan	Central African Republic	SDN	Africa	CAF	1961	0.0005099439062	0.1319050683	0.008803317853	0.008803317853
694	Sudan	Chad	SDN	Africa	TCD	1938	0.000515995872	0.1321106616	0.008924527828	0.008924527828
695	Sudan	Chad	SDN	Africa	TCD	1938	0.000515995872	0.1321106616	0.008924527828	0.008924527828
696	Sudan	Egypt	SDN	Africa	EGY	1667	0.000599880024	0.1347930362	0.0106045763	0.0106045763
697	Sudan	Egypt	SDN	Africa	EGY	1667	0.000599880024	0.1347930362	0.0106045763	0.0106045763
698	Sudan	Eritrea	SDN	Africa	ERI	671	0.001490312966	0.1536388799	0.02843834428	0.02843834428
699	Sudan	Eritrea	SDN	Africa	ERI	671	0.001490312966	0.1536388799	0.02843834428	0.02843834428
700	Sudan	Ethiopia	SDN	Africa	ETH	936	0.001068376068	0.1461643092	0.01998770821	0.01998770821
701	Sudan	Ethiopia	SDN	Africa	ETH	936	0.001068376068	0.1461643092	0.01998770821	0.01998770821
702	Sudan	Ethiopia	SDN	Africa	ETH	936	0.001068376068	0.1461643092	0.01998770821	0.01998770821
703	Sudan	Ethiopia	SDN	Africa	ETH	936	0.001068376068	0.1461643092	0.01998770821	0.01998770821
704	Sudan	Libya	SDN	Africa	LBY	2715	0.0003683241252	0.1264774586	0.005966928726	0.005966928726
705	Sudan	Libya	SDN	Africa	LBY	2715	0.0003683241252	0.1264774586	0.005966928726	0.005966928726
706	Sudan	South Sudan	SDN	Africa	SSD	1200	0.0008333333333	0.1410421951	0.01528022559	0.01528022559
707	Suriname	Brazil	SUR	Americas	BRA	2467	0.0004053506283	0.1280285454	0.00670850289	0.00670850289
708	Suriname	French Guiana	SUR	Americas	GUF	330	0.00303030303	0.1724407695	0.05928157144	0.05928157144
709	Suriname	Guyana	SUR	Americas	GUY	341	0.00293255132	0.1714712194	0.05732378075	0.05732378075
710	Swaziland	Mozambique	SWZ	Africa	MOZ	133	0.007518796992	0.2044843781	0.1491780208	0.1491780208
711	Swaziland	South Africa	SWZ	Africa	ZAF	1485	0.0006734006734	0.1369268404	0.01207706248	0.01207706248
712	Sweden	Denmark	SWE	Europe	DNK	552	0.001811594203	0.1583895446	0.03487302877	0.03487302877
713	Sweden	Finland	SWE	Europe	FIN	400	0.0025	0.1669041003	0.04866055693	0.04866055693
714	Sweden	Norway	SWE	Europe	NOR	419	0.002386634845	0.1656212949	0.04639005706	0.04639005706
715	Switzerland	Austria	CHE	Europe	AUT	713	0.001402524544	0.1522190164	0.02668010032	0.02668010032
716	Switzerland	France	CHE	Europe	FRA	438	0.002283105023	0.164413681	0.0443165412	0.0443165412
717	Switzerland	Germany	CHE	Europe	DEU	799	0.001251564456	0.149625317	0.02365664165	0.02365664165
718	Switzerland	Germany	CHE	Europe	DEU	441	0.002267573696	0.1642293694	0.04400547671	0.04400547671
719	Switzerland	Italy	CHE	Europe	ITA	703	0.001422475107	0.1525469958	0.02707967415	0.02707967415
720	Taiwan	China	TWN	Asia	CHN	1645	0.0006079027356	0.1350348505	0.01076525676	0.01076525676
721	Taiwan	Philippines	TWN	Asia	PHL	1217	0.0008216926869	0.1407629106	0.01504708441	0.01504708441
722	Tajikistan	Afghanistan	TJK	Asia	AFG	444	0.002252252252	0.1640467159	0.04369861578	0.04369861578
723	Tajikistan	China	TJK	Asia	CHN	4080	0.0002450980392	0.1202811847	0.003498932178	0.003498932178
724	Tajikistan	Kyrgyzstan	TJK	Asia	KGZ	668	0.001497005988	0.1537447255	0.02857239346	0.02857239346
725	Tajikistan	Uzbekistan	TJK	Asia	UZB	334	0.002994011976	0.1720832451	0.05855472699	0.05855472699
726	Tanzania, United Republic of	Burundi	TZA	Africa	BDI	1158	0.0008635578584	0.1417545023	0.01588556839	0.01588556839
727	Tanzania, United Republic of	Burundi	TZA	Africa	BDI	1158	0.0008635578584	0.1417545023	0.01588556839	0.01588556839
728	Tanzania, United Republic of	Congo, Democratic Republic of the	TZA	Africa	COD	3564	0.0002805836139	0.1222697353	0.004209644322	0.004209644322
729	Tanzania, United Republic of	Kenya	TZA	Africa	KEN	626	0.001597444089	0.1552951684	0.03058398772	0.03058398772
730	Tanzania, United Republic of	Kenya	TZA	Africa	KEN	626	0.001597444089	0.1552951684	0.03058398772	0.03058398772
731	Tanzania, United Republic of	Malawi	TZA	Africa	MWI	996	0.001004016064	0.1448488716	0.01869869326	0.01869869326
732	Tanzania, United Republic of	Malawi	TZA	Africa	MWI	996	0.001004016064	0.1448488716	0.01869869326	0.01869869326
733	Tanzania, United Republic of	Mozambique	TZA	Africa	MOZ	2338	0.0004277159966	0.128914968	0.007156440933	0.007156440933
734	Tanzania, United Republic of	Mozambique	TZA	Africa	MOZ	2338	0.0004277159966	0.128914968	0.007156440933	0.007156440933
735	Tanzania, United Republic of	Rwanda	TZA	Africa	RWA	1157	0.0008643042351	0.1417718645	0.01590051697	0.01590051697
736	Tanzania, United Republic of	Rwanda	TZA	Africa	RWA	1157	0.0008643042351	0.1417718645	0.01590051697	0.01590051697
737	Tanzania, United Republic of	Uganda	TZA	Africa	UGA	1018	0.0009823182711	0.1443919218	0.01826412554	0.01826412554
738	Tanzania, United Republic of	Uganda	TZA	Africa	UGA	1018	0.0009823182711	0.1443919218	0.01826412554	0.01826412554
